date;Ozone concentration
2017-09-27T06:00:00;13.45
2017-09-27T05:00:00;16.87
2017-09-27T04:00:00;24.78
2017-09-27T03:00:00;31.68
2017-09-27T02:00:00;35.89
2017-09-27T01:00:00;36.56
2017-09-27T00:00:00;34.05
2017-09-26T23:00:00;30.02
2017-09-26T22:00:00;28.22
2017-09-26T21:00:00;26.32
2017-09-26T20:00:00;23.80
2017-09-26T19:00:00;21.11
2017-09-26T18:00:00;20.08
2017-09-26T17:00:00;25.75
2017-09-26T16:00:00;29.08
2017-09-26T15:00:00;27.49
2017-09-26T14:00:00;23.95
2017-09-26T13:00:00;19.38
2017-09-26T12:00:00;19.83
2017-09-26T11:00:00;21.48
2017-09-26T10:00:00;18.78
2017-09-26T09:00:00;16.54
2017-09-26T08:00:00;15.78
2017-09-26T07:00:00;15.93
2017-09-26T06:00:00;17.09
2017-09-26T05:00:00;20.50
2017-09-26T04:00:00;24.96
2017-09-26T03:00:00;28.17
2017-09-26T02:00:00;28.17
2017-09-26T01:00:00;27.09
2017-09-26T00:00:00;26.73
2017-09-25T23:00:00;27.18
2017-09-25T22:00:00;25.03
2017-09-25T21:00:00;22.93
2017-09-25T20:00:00;19.90
2017-09-25T19:00:00;17.29
2017-09-25T18:00:00;15.41
2017-09-25T17:00:00;24.06
2017-09-25T16:00:00;31.88
2017-09-25T15:00:00;36.87
2017-09-25T14:00:00;37.12
2017-09-25T13:00:00;35.13
2017-09-25T12:00:00;33.25
2017-09-25T11:00:00;32.62
2017-09-25T10:00:00;32.60
2017-09-25T09:00:00;31.93
2017-09-25T08:00:00;26.64
2017-09-25T07:00:00;22.06
2017-09-25T06:00:00;20.17
2017-09-25T05:00:00;21.03
2017-09-25T04:00:00;24.45
2017-09-25T03:00:00;27.35
2017-09-25T02:00:00;28.77
2017-09-25T01:00:00;28.17
2017-09-25T00:00:00;26.80
2017-09-24T23:00:00;25.95
2017-09-24T22:00:00;27.89
2017-09-24T21:00:00;30.94
2017-09-24T20:00:00;35.01
2017-09-24T19:00:00;37.02
2017-09-24T18:00:00;36.76
2017-09-24T17:00:00;38.50
2017-09-24T16:00:00;40.47
2017-09-24T15:00:00;43.91
2017-09-24T14:00:00;45.69
2017-09-24T13:00:00;46.69
2017-09-24T12:00:00;46.76
2017-09-24T11:00:00;44.32
2017-09-24T10:00:00;41.62
2017-09-24T09:00:00;35.80
2017-09-24T08:00:00;29.58
2017-09-24T07:00:00;26.60
2017-09-24T06:00:00;26.74
2017-09-24T05:00:00;29.02
2017-09-24T04:00:00;29.79
2017-09-24T03:00:00;29.20
2017-09-24T02:00:00;27.63
2017-09-24T01:00:00;27.82
2017-09-24T00:00:00;28.03
2017-09-23T23:00:00;28.15
2017-09-23T22:00:00;25.73
2017-09-23T21:00:00;21.94
2017-09-23T20:00:00;20.39
2017-09-23T19:00:00;24.11
2017-09-23T18:00:00;32.39
2017-09-23T17:00:00;40.62
2017-09-23T16:00:00;45.95
2017-09-23T15:00:00;50.64
2017-09-23T14:00:00;52.49
2017-09-23T13:00:00;52.32
2017-09-23T12:00:00;47.96
2017-09-23T11:00:00;43.49
2017-09-23T10:00:00;38.39
2017-09-23T09:00:00;30.06
2017-09-23T08:00:00;23.91
2017-09-23T07:00:00;23.76
2017-09-23T06:00:00;26.55
2017-09-23T05:00:00;29.01
2017-09-23T04:00:00;31.36
2017-09-23T03:00:00;31.08
2017-09-23T02:00:00;30.25
2017-09-23T01:00:00;29.30
2017-09-23T00:00:00;27.26
2017-09-22T23:00:00;25.73
2017-09-22T22:00:00;22.64
2017-09-22T21:00:00;21.51
2017-09-22T20:00:00;18.34
2017-09-22T19:00:00;13.39
2017-09-22T18:00:00;8.52
2017-09-22T17:00:00;17.31
2017-09-22T16:00:00;29.05
2017-09-22T15:00:00;39.96
2017-09-22T14:00:00;42.50
2017-09-22T13:00:00;39.32
2017-09-22T12:00:00;37.26
2017-09-22T11:00:00;36.36
2017-09-22T10:00:00;34.71
2017-09-22T09:00:00;30.33
2017-09-22T08:00:00;26.48
2017-09-22T07:00:00;22.19
2017-09-22T06:00:00;24.11
2017-09-22T05:00:00;25.10
2017-09-22T04:00:00;27.21
2017-09-22T03:00:00;31.97
2017-09-22T02:00:00;37.35
2017-09-22T01:00:00;36.59
2017-09-22T00:00:00;31.25
2017-09-21T23:00:00;26.87
2017-09-21T22:00:00;21.98
2017-09-21T21:00:00;26.32
2017-09-21T20:00:00;29.32
2017-09-21T19:00:00;32.26
2017-09-21T18:00:00;34.73
2017-09-21T17:00:00;36.38
2017-09-21T16:00:00;37.99
2017-09-21T15:00:00;38.70
2017-09-21T14:00:00;41.52
2017-09-21T13:00:00;43.51
2017-09-21T12:00:00;43.39
2017-09-21T11:00:00;42.96
2017-09-21T10:00:00;42.30
2017-09-21T09:00:00;40.25
2017-09-21T08:00:00;38.21
2017-09-21T07:00:00;36.65
2017-09-21T06:00:00;26.33
2017-09-21T05:00:00;20.14
2017-09-21T04:00:00;26.33
2017-09-21T03:00:00;39.11
2017-09-21T02:00:00;49.04
2017-09-21T01:00:00;51.44
2017-09-21T00:00:00;50.65
2017-09-20T23:00:00;50.17
2017-09-20T22:00:00;47.66
2017-09-20T21:00:00;40.00
2017-09-20T20:00:00;32.17
2017-09-20T19:00:00;36.89
2017-09-20T18:00:00;42.70
2017-09-20T17:00:00;45.94
2017-09-20T16:00:00;45.83
2017-09-20T15:00:00;47.54
2017-09-20T14:00:00;48.69
2017-09-20T13:00:00;49.74
2017-09-20T12:00:00;49.56
2017-09-20T11:00:00;48.61
2017-09-20T10:00:00;48.08
2017-09-20T09:00:00;47.58
2017-09-20T08:00:00;41.23
2017-09-20T07:00:00;32.64
2017-09-20T06:00:00;19.25
2017-09-20T05:00:00;16.77
2017-09-20T04:00:00;24.64
2017-09-20T03:00:00;35.74
2017-09-20T02:00:00;45.70
2017-09-20T01:00:00;51.02
2017-09-20T00:00:00;53.53
2017-09-19T23:00:00;49.56
2017-09-19T22:00:00;42.64
2017-09-19T21:00:00;38.07
2017-09-19T20:00:00;34.09
2017-09-19T19:00:00;32.63
2017-09-19T18:00:00;29.21
2017-09-19T17:00:00;24.56
2017-09-19T16:00:00;29.60
2017-09-19T15:00:00;37.00
2017-09-19T14:00:00;43.04
2017-09-19T13:00:00;47.63
2017-09-19T12:00:00;49.61
2017-09-19T11:00:00;50.57
2017-09-19T10:00:00;50.64
2017-09-19T09:00:00;45.64
2017-09-19T08:00:00;42.51
2017-09-19T07:00:00;42.85
2017-09-19T06:00:00;43.61
2017-09-19T05:00:00;44.16
2017-09-19T04:00:00;42.73
2017-09-19T03:00:00;40.35
2017-09-19T02:00:00;40.47
2017-09-19T01:00:00;38.16
2017-09-19T00:00:00;33.18
2017-09-18T23:00:00;29.05
2017-09-18T22:00:00;26.25
2017-09-18T21:00:00;25.21
2017-09-18T20:00:00;24.25
2017-09-18T19:00:00;20.46
2017-09-18T18:00:00;19.23
2017-09-18T17:00:00;21.40
2017-09-18T16:00:00;27.93
2017-09-18T15:00:00;32.64
2017-09-18T14:00:00;32.06
2017-09-18T13:00:00;29.01
2017-09-18T12:00:00;25.83
2017-09-18T11:00:00;25.31
2017-09-18T10:00:00;25.39
2017-09-18T09:00:00;21.10
2017-09-18T08:00:00;17.32
2017-09-18T07:00:00;16.80
2017-09-18T06:00:00;19.57
2017-09-18T05:00:00;23.04
2017-09-18T04:00:00;26.55
2017-09-18T03:00:00;29.11
2017-09-18T02:00:00;31.93
2017-09-18T01:00:00;33.08
2017-09-18T00:00:00;31.02
2017-09-17T23:00:00;31.27
2017-09-17T22:00:00;32.50
2017-09-17T21:00:00;31.54
2017-09-17T20:00:00;29.87
2017-09-17T19:00:00;29.14
2017-09-17T18:00:00;29.51
2017-09-17T17:00:00;31.30
2017-09-17T16:00:00;35.07
2017-09-17T15:00:00;39.25
2017-09-17T14:00:00;40.43
2017-09-17T13:00:00;39.74
2017-09-17T12:00:00;36.60
2017-09-17T11:00:00;34.54
2017-09-17T10:00:00;32.34
2017-09-17T09:00:00;32.10
2017-09-17T08:00:00;33.64
2017-09-17T07:00:00;33.62
2017-09-17T06:00:00;34.57
2017-09-17T05:00:00;34.98
2017-09-17T04:00:00;36.03
2017-09-17T03:00:00;35.87
2017-09-17T02:00:00;34.48
2017-09-17T01:00:00;32.01
2017-09-17T00:00:00;28.28
2017-09-16T23:00:00;25.26
2017-09-16T22:00:00;26.49
2017-09-16T21:00:00;27.74
2017-09-16T20:00:00;25.90
2017-09-16T19:00:00;25.36
2017-09-16T18:00:00;28.49
2017-09-16T17:00:00;33.44
2017-09-16T16:00:00;36.17
2017-09-16T15:00:00;36.47
2017-09-16T14:00:00;36.37
2017-09-16T13:00:00;37.96
2017-09-16T12:00:00;38.62
2017-09-16T11:00:00;40.53
2017-09-16T10:00:00;39.93
2017-09-16T09:00:00;40.81
2017-09-16T08:00:00;40.86
2017-09-16T07:00:00;36.14
2017-09-16T06:00:00;33.62
2017-09-16T05:00:00;33.63
2017-09-16T04:00:00;35.73
2017-09-16T03:00:00;36.71
2017-09-16T02:00:00;35.83
2017-09-16T01:00:00;33.99
2017-09-16T00:00:00;33.16
2017-09-15T23:00:00;31.51
2017-09-15T22:00:00;29.11
2017-09-15T21:00:00;28.35
2017-09-15T20:00:00;27.53
2017-09-15T19:00:00;28.31
2017-09-15T18:00:00;29.43
2017-09-15T17:00:00;33.41
2017-09-15T16:00:00;36.43
2017-09-15T15:00:00;36.25
2017-09-15T14:00:00;37.99
2017-09-15T13:00:00;40.19
2017-09-15T12:00:00;41.06
2017-09-15T11:00:00;42.14
2017-09-15T10:00:00;42.27
2017-09-15T09:00:00;42.45
2017-09-15T08:00:00;38.57
2017-09-15T07:00:00;32.29
2017-09-15T06:00:00;31.15
2017-09-15T05:00:00;33.51
2017-09-15T04:00:00;40.91
2017-09-15T03:00:00;46.04
2017-09-15T02:00:00;48.29
2017-09-15T01:00:00;50.15
2017-09-15T00:00:00;53.05
2017-09-14T23:00:00;55.58
2017-09-14T22:00:00;56.97
2017-09-14T21:00:00;60.93
2017-09-14T20:00:00;63.48
2017-09-14T19:00:00;59.90
2017-09-14T18:00:00;50.12
2017-09-14T17:00:00;44.24
2017-09-14T16:00:00;46.66
2017-09-14T15:00:00;51.59
2017-09-14T14:00:00;52.86
2017-09-14T13:00:00;49.66
2017-09-14T12:00:00;46.33
2017-09-14T11:00:00;42.69
2017-09-14T10:00:00;34.93
2017-09-14T09:00:00;28.17
2017-09-14T08:00:00;18.23
2017-09-14T07:00:00;11.32
2017-09-14T06:00:00;10.97
2017-09-14T05:00:00;13.67
2017-09-14T04:00:00;18.69
