date;Ozone concentration
2017-10-11T08:00:00;27.11
2017-10-11T07:00:00;29.05
2017-10-11T06:00:00;34.07
2017-10-11T05:00:00;37.90
2017-10-11T04:00:00;37.79
2017-10-11T03:00:00;38.83
2017-10-11T02:00:00;42.27
2017-10-11T01:00:00;44.36
2017-10-11T00:00:00;43.83
2017-10-10T23:00:00;39.04
2017-10-10T22:00:00;35.97
2017-10-10T21:00:00;33.21
2017-10-10T20:00:00;24.89
2017-10-10T19:00:00;22.12
2017-10-10T18:00:00;20.08
2017-10-10T17:00:00;20.55
2017-10-10T16:00:00;23.12
2017-10-10T15:00:00;26.26
2017-10-10T14:00:00;28.69
2017-10-10T13:00:00;27.97
2017-10-10T12:00:00;25.00
2017-10-10T11:00:00;28.20
2017-10-10T10:00:00;27.72
2017-10-10T09:00:00;25.84
2017-10-10T08:00:00;23.04
2017-10-10T07:00:00;21.17
2017-10-10T06:00:00;22.89
2017-10-10T05:00:00;27.78
2017-10-10T04:00:00;32.26
2017-10-10T03:00:00;31.48
2017-10-10T02:00:00;30.40
2017-10-10T01:00:00;32.14
2017-10-10T00:00:00;35.39
2017-10-09T23:00:00;35.98
2017-10-09T22:00:00;31.15
2017-10-09T21:00:00;23.29
2017-10-09T20:00:00;19.07
2017-10-09T19:00:00;16.13
2017-10-09T18:00:00;14.23
2017-10-09T17:00:00;10.79
2017-10-09T16:00:00;4.85
2017-10-09T15:00:00;8.59
2017-10-09T14:00:00;18.69
2017-10-09T13:00:00;23.97
2017-10-09T12:00:00;22.16
2017-10-09T11:00:00;19.45
2017-10-09T10:00:00;18.78
2017-10-09T09:00:00;16.25
2017-10-09T08:00:00;16.51
2017-10-09T07:00:00;18.06
2017-10-09T06:00:00;17.00
2017-10-09T05:00:00;22.65
2017-10-09T04:00:00;30.44
2017-10-09T03:00:00;37.49
2017-10-09T02:00:00;39.89
2017-10-09T01:00:00;37.21
2017-10-09T00:00:00;37.74
2017-10-08T23:00:00;43.17
2017-10-08T22:00:00;43.57
2017-10-08T21:00:00;39.93
2017-10-08T20:00:00;34.03
2017-10-08T19:00:00;32.99
2017-10-08T18:00:00;33.95
2017-10-08T17:00:00;34.38
2017-10-08T16:00:00;33.30
2017-10-08T15:00:00;31.37
2017-10-08T14:00:00;32.24
2017-10-08T13:00:00;33.37
2017-10-08T12:00:00;34.50
2017-10-08T11:00:00;34.22
2017-10-08T10:00:00;32.08
2017-10-08T09:00:00;34.46
2017-10-08T08:00:00;NaN
2017-10-08T07:00:00;NaN
2017-10-08T06:00:00;10.29
