date;Ozone concentration
2017-10-11T08:00:00;5.44
2017-10-11T07:00:00;3.34
2017-10-11T06:00:00;2.77
2017-10-11T05:00:00;3.54
2017-10-11T04:00:00;1.78
2017-10-11T03:00:00;0.68
2017-10-11T02:00:00;0.07
2017-10-11T01:00:00;1.10
2017-10-11T00:00:00;2.70
2017-10-10T23:00:00;0.93
2017-10-10T22:00:00;NaN
2017-10-10T21:00:00;NaN
2017-10-10T20:00:00;NaN
2017-10-10T19:00:00;NaN
2017-10-10T18:00:00;5.56
2017-10-10T17:00:00;36.82
2017-10-10T16:00:00;63.02
2017-10-10T15:00:00;73.45
2017-10-10T14:00:00;74.55
2017-10-10T13:00:00;70.31
2017-10-10T12:00:00;60.19
2017-10-10T11:00:00;46.93
2017-10-10T10:00:00;30.30
2017-10-10T09:00:00;16.88
2017-10-10T08:00:00;8.02
2017-10-10T07:00:00;4.14
2017-10-10T06:00:00;3.67
2017-10-10T05:00:00;3.97
2017-10-10T04:00:00;3.45
2017-10-10T03:00:00;4.42
2017-10-10T02:00:00;4.35
2017-10-10T01:00:00;1.63
2017-10-10T00:00:00;NaN
2017-10-09T23:00:00;NaN
2017-10-09T22:00:00;NaN
2017-10-09T21:00:00;NaN
2017-10-09T20:00:00;NaN
2017-10-09T19:00:00;NaN
2017-10-09T18:00:00;8.31
2017-10-09T17:00:00;33.85
2017-10-09T16:00:00;49.09
2017-10-09T15:00:00;57.74
2017-10-09T14:00:00;60.89
2017-10-09T13:00:00;59.93
2017-10-09T12:00:00;52.73
2017-10-09T11:00:00;44.24
2017-10-09T10:00:00;32.65
2017-10-09T09:00:00;20.15
2017-10-09T08:00:00;8.72
2017-10-09T07:00:00;1.86
2017-10-09T06:00:00;0.11
2017-10-09T05:00:00;1.16
2017-10-09T04:00:00;2.12
2017-10-09T03:00:00;3.16
2017-10-09T02:00:00;2.48
2017-10-09T01:00:00;2.05
2017-10-09T00:00:00;3.52
2017-10-08T23:00:00;7.96
2017-10-08T22:00:00;12.06
2017-10-08T21:00:00;8.57
2017-10-08T20:00:00;NaN
2017-10-08T19:00:00;NaN
2017-10-08T18:00:00;18.42
2017-10-08T17:00:00;48.82
2017-10-08T16:00:00;66.84
2017-10-08T15:00:00;72.73
2017-10-08T14:00:00;73.29
2017-10-08T13:00:00;72.62
2017-10-08T12:00:00;69.93
2017-10-08T11:00:00;64.96
2017-10-08T10:00:00;57.94
2017-10-08T09:00:00;45.20
2017-10-08T08:00:00;24.51
2017-10-08T07:00:00;7.03
2017-10-08T06:00:00;1.72
2017-10-08T05:00:00;1.59
2017-10-08T04:00:00;3.19
2017-10-08T03:00:00;5.49
2017-10-08T02:00:00;6.34
2017-10-08T01:00:00;8.39
2017-10-08T00:00:00;11.50
2017-10-07T23:00:00;20.28
2017-10-07T22:00:00;30.79
2017-10-07T21:00:00;24.64
2017-10-07T20:00:00;13.10
2017-10-07T19:00:00;9.90
2017-10-07T18:00:00;25.37
2017-10-07T17:00:00;49.74
2017-10-07T16:00:00;69.49
2017-10-07T15:00:00;77.68
2017-10-07T14:00:00;81.17
2017-10-07T13:00:00;79.62
2017-10-07T12:00:00;77.35
2017-10-07T11:00:00;70.30
2017-10-07T10:00:00;54.65
2017-10-07T09:00:00;34.30
2017-10-07T08:00:00;12.74
2017-10-07T07:00:00;3.35
2017-10-07T06:00:00;3.05
2017-10-07T05:00:00;5.82
2017-10-07T04:00:00;9.56
2017-10-07T03:00:00;9.47
2017-10-07T02:00:00;7.52
2017-10-07T01:00:00;6.52
2017-10-07T00:00:00;7.03
2017-10-06T23:00:00;9.06
2017-10-06T22:00:00;12.49
2017-10-06T21:00:00;17.29
2017-10-06T20:00:00;21.86
2017-10-06T19:00:00;28.04
2017-10-06T18:00:00;45.86
2017-10-06T17:00:00;67.16
2017-10-06T16:00:00;77.51
2017-10-06T15:00:00;80.23
2017-10-06T14:00:00;80.56
2017-10-06T13:00:00;77.81
2017-10-06T12:00:00;74.64
2017-10-06T11:00:00;69.91
2017-10-06T10:00:00;58.86
2017-10-06T09:00:00;35.78
2017-10-06T08:00:00;14.69
2017-10-06T07:00:00;3.81
2017-10-06T06:00:00;3.09
2017-10-06T05:00:00;6.16
2017-10-06T04:00:00;7.12
2017-10-06T03:00:00;6.72
2017-10-06T02:00:00;5.52
2017-10-06T01:00:00;3.78
2017-10-06T00:00:00;2.33
2017-10-05T23:00:00;4.57
2017-10-05T22:00:00;10.06
2017-10-05T21:00:00;14.82
2017-10-05T20:00:00;19.33
2017-10-05T19:00:00;23.72
2017-10-05T18:00:00;29.19
2017-10-05T17:00:00;42.71
2017-10-05T16:00:00;56.32
2017-10-05T15:00:00;64.20
2017-10-05T14:00:00;67.70
2017-10-05T13:00:00;71.05
2017-10-05T12:00:00;68.96
2017-10-05T11:00:00;58.87
2017-10-05T10:00:00;51.04
2017-10-05T09:00:00;36.43
2017-10-05T08:00:00;21.73
2017-10-05T07:00:00;12.43
2017-10-05T06:00:00;9.70
2017-10-05T05:00:00;9.51
2017-10-05T04:00:00;10.21
2017-10-05T03:00:00;10.34
2017-10-05T02:00:00;9.63
2017-10-05T01:00:00;10.02
2017-10-05T00:00:00;9.60
2017-10-04T23:00:00;8.48
2017-10-04T22:00:00;4.14
2017-10-04T21:00:00;NaN
2017-10-04T20:00:00;NaN
2017-10-04T19:00:00;1.49
2017-10-04T18:00:00;14.76
2017-10-04T17:00:00;30.51
2017-10-04T16:00:00;40.70
2017-10-04T15:00:00;47.77
2017-10-04T14:00:00;47.93
2017-10-04T13:00:00;42.52
2017-10-04T12:00:00;34.85
2017-10-04T11:00:00;30.44
2017-10-04T10:00:00;24.78
2017-10-04T09:00:00;16.98
2017-10-04T08:00:00;8.43
2017-10-04T07:00:00;3.88
2017-10-04T06:00:00;3.57
2017-10-04T05:00:00;4.59
2017-10-04T04:00:00;5.19
2017-10-04T03:00:00;4.32
2017-10-04T02:00:00;3.19
2017-10-04T01:00:00;1.46
2017-10-04T00:00:00;NaN
2017-10-03T23:00:00;NaN
2017-10-03T22:00:00;NaN
2017-10-03T21:00:00;NaN
2017-10-03T20:00:00;0.83
2017-10-03T19:00:00;3.79
2017-10-03T18:00:00;12.29
2017-10-03T17:00:00;23.49
2017-10-03T16:00:00;25.73
2017-10-03T15:00:00;18.10
2017-10-03T14:00:00;14.05
2017-10-03T13:00:00;12.29
2017-10-03T12:00:00;13.27
2017-10-03T11:00:00;18.71
2017-10-03T10:00:00;19.96
2017-10-03T09:00:00;15.81
2017-10-03T08:00:00;10.03
2017-10-03T07:00:00;7.53
2017-10-03T06:00:00;9.30
2017-10-03T05:00:00;11.37
2017-10-03T04:00:00;12.58
2017-10-03T03:00:00;13.31
2017-10-03T02:00:00;13.69
2017-10-03T01:00:00;13.38
2017-10-03T00:00:00;13.07
2017-10-02T23:00:00;8.13
2017-10-02T22:00:00;2.93
2017-10-02T21:00:00;1.37
2017-10-02T20:00:00;4.08
2017-10-02T19:00:00;14.02
2017-10-02T18:00:00;26.54
2017-10-02T17:00:00;42.00
2017-10-02T16:00:00;55.61
2017-10-02T15:00:00;60.70
2017-10-02T14:00:00;59.28
2017-10-02T13:00:00;52.41
2017-10-02T12:00:00;49.46
2017-10-02T11:00:00;39.13
2017-10-02T10:00:00;24.29
2017-10-02T09:00:00;13.45
2017-10-02T08:00:00;7.00
2017-10-02T07:00:00;5.29
2017-10-02T06:00:00;6.21
2017-10-02T05:00:00;8.86
2017-10-02T04:00:00;13.39
2017-10-02T03:00:00;16.50
2017-10-02T02:00:00;17.22
2017-10-02T01:00:00;16.68
2017-10-02T00:00:00;15.81
2017-10-01T23:00:00;15.81
2017-10-01T22:00:00;17.55
2017-10-01T21:00:00;19.00
2017-10-01T20:00:00;19.07
2017-10-01T19:00:00;19.99
2017-10-01T18:00:00;22.45
2017-10-01T17:00:00;25.31
2017-10-01T16:00:00;28.82
2017-10-01T15:00:00;31.24
2017-10-01T14:00:00;31.50
2017-10-01T13:00:00;29.39
2017-10-01T12:00:00;25.65
2017-10-01T11:00:00;22.99
2017-10-01T10:00:00;20.82
2017-10-01T09:00:00;20.13
2017-10-01T08:00:00;20.36
