date;Ozone concentration
2017-10-23T08:00:00;28.42
2017-10-23T07:00:00;12.88
2017-10-23T06:00:00;NaN
2017-10-23T05:00:00;NaN
2017-10-23T04:00:00;NaN
2017-10-23T03:00:00;NaN
2017-10-23T02:00:00;NaN
2017-10-23T01:00:00;NaN
2017-10-23T00:00:00;3.61
2017-10-22T23:00:00;7.67
2017-10-22T22:00:00;8.14
2017-10-22T21:00:00;5.36
2017-10-22T20:00:00;1.81
2017-10-22T19:00:00;NaN
2017-10-22T18:00:00;2.68
2017-10-22T17:00:00;11.84
2017-10-22T16:00:00;20.21
2017-10-22T15:00:00;26.56
2017-10-22T14:00:00;29.10
2017-10-22T13:00:00;27.05
2017-10-22T12:00:00;25.84
2017-10-22T11:00:00;24.35
2017-10-22T10:00:00;20.45
2017-10-22T09:00:00;17.55
2017-10-22T08:00:00;16.38
2017-10-22T07:00:00;16.30
2017-10-22T06:00:00;16.73
2017-10-22T05:00:00;15.89
2017-10-22T04:00:00;11.80
2017-10-22T03:00:00;6.65
2017-10-22T02:00:00;2.93
2017-10-22T01:00:00;NaN
2017-10-22T00:00:00;NaN
2017-10-21T23:00:00;NaN
2017-10-21T22:00:00;NaN
2017-10-21T21:00:00;0.21
2017-10-21T20:00:00;1.56
2017-10-21T19:00:00;1.37
2017-10-21T18:00:00;1.87
2017-10-21T17:00:00;4.44
2017-10-21T16:00:00;10.73
2017-10-21T15:00:00;17.49
2017-10-21T14:00:00;22.18
2017-10-21T13:00:00;23.06
2017-10-21T12:00:00;20.85
2017-10-21T11:00:00;19.07
2017-10-21T10:00:00;17.71
2017-10-21T09:00:00;16.45
2017-10-21T08:00:00;12.89
2017-10-21T07:00:00;10.15
2017-10-21T06:00:00;8.21
2017-10-21T05:00:00;8.95
2017-10-21T04:00:00;9.50
2017-10-21T03:00:00;11.12
2017-10-21T02:00:00;13.98
2017-10-21T01:00:00;16.58
2017-10-21T00:00:00;18.04
2017-10-20T23:00:00;19.28
2017-10-20T22:00:00;16.70
2017-10-20T21:00:00;10.55
2017-10-20T20:00:00;0.63
2017-10-20T19:00:00;NaN
2017-10-20T18:00:00;NaN
2017-10-20T17:00:00;NaN
2017-10-20T16:00:00;9.82
2017-10-20T15:00:00;18.84
2017-10-20T14:00:00;23.60
2017-10-20T13:00:00;23.97
2017-10-20T12:00:00;23.01
2017-10-20T11:00:00;16.45
2017-10-20T10:00:00;8.78
2017-10-20T09:00:00;2.19
2017-10-20T08:00:00;NaN
2017-10-20T07:00:00;NaN
2017-10-20T06:00:00;0.45
2017-10-20T05:00:00;2.81
2017-10-20T04:00:00;5.90
2017-10-20T03:00:00;9.45
2017-10-20T02:00:00;12.34
2017-10-20T01:00:00;12.92
2017-10-20T00:00:00;12.87
2017-10-19T23:00:00;10.83
2017-10-19T22:00:00;3.14
2017-10-19T21:00:00;NaN
2017-10-19T20:00:00;NaN
2017-10-19T19:00:00;NaN
2017-10-19T18:00:00;NaN
2017-10-19T17:00:00;9.37
2017-10-19T16:00:00;22.26
2017-10-19T15:00:00;27.78
2017-10-19T14:00:00;25.10
2017-10-19T13:00:00;21.92
2017-10-19T12:00:00;28.57
2017-10-19T11:00:00;28.18
2017-10-19T10:00:00;17.66
2017-10-19T09:00:00;4.70
2017-10-19T08:00:00;NaN
2017-10-19T07:00:00;NaN
2017-10-19T06:00:00;NaN
2017-10-19T05:00:00;NaN
2017-10-19T04:00:00;0.03
2017-10-19T03:00:00;8.38
2017-10-19T02:00:00;8.61
2017-10-19T01:00:00;2.03
2017-10-19T00:00:00;NaN
2017-10-18T23:00:00;NaN
2017-10-18T22:00:00;NaN
2017-10-18T21:00:00;NaN
2017-10-18T20:00:00;NaN
2017-10-18T19:00:00;NaN
2017-10-18T18:00:00;4.43
2017-10-18T17:00:00;31.55
2017-10-18T16:00:00;56.87
2017-10-18T15:00:00;72.68
2017-10-18T14:00:00;72.98
2017-10-18T13:00:00;68.46
2017-10-18T12:00:00;62.60
2017-10-18T11:00:00;53.48
2017-10-18T10:00:00;33.04
2017-10-18T09:00:00;7.65
2017-10-18T08:00:00;NaN
2017-10-18T07:00:00;NaN
2017-10-18T06:00:00;NaN
2017-10-18T05:00:00;NaN
2017-10-18T04:00:00;NaN
2017-10-18T03:00:00;3.04
2017-10-18T02:00:00;7.14
2017-10-18T01:00:00;4.44
2017-10-18T00:00:00;NaN
2017-10-17T23:00:00;NaN
2017-10-17T22:00:00;NaN
2017-10-17T21:00:00;NaN
2017-10-17T20:00:00;NaN
2017-10-17T19:00:00;NaN
2017-10-17T18:00:00;3.92
2017-10-17T17:00:00;31.64
2017-10-17T16:00:00;53.08
2017-10-17T15:00:00;59.35
2017-10-17T14:00:00;57.88
2017-10-17T13:00:00;59.76
2017-10-17T12:00:00;58.64
2017-10-17T11:00:00;56.56
2017-10-17T10:00:00;38.67
2017-10-17T09:00:00;14.29
2017-10-17T08:00:00;NaN
2017-10-17T07:00:00;NaN
2017-10-17T06:00:00;NaN
2017-10-17T05:00:00;NaN
2017-10-17T04:00:00;NaN
2017-10-17T03:00:00;7.67
2017-10-17T02:00:00;12.94
2017-10-17T01:00:00;10.75
2017-10-17T00:00:00;4.94
2017-10-16T23:00:00;NaN
2017-10-16T22:00:00;NaN
2017-10-16T21:00:00;NaN
2017-10-16T20:00:00;NaN
2017-10-16T19:00:00;NaN
2017-10-16T18:00:00;NaN
2017-10-16T17:00:00;NaN
2017-10-16T16:00:00;12.71
2017-10-16T15:00:00;28.78
2017-10-16T14:00:00;33.63
2017-10-16T13:00:00;43.11
2017-10-16T12:00:00;56.63
2017-10-16T11:00:00;63.31
2017-10-16T10:00:00;53.58
2017-10-16T09:00:00;31.93
2017-10-16T08:00:00;9.76
2017-10-16T07:00:00;NaN
2017-10-16T06:00:00;NaN
2017-10-16T05:00:00;NaN
2017-10-16T04:00:00;NaN
2017-10-16T03:00:00;6.31
2017-10-16T02:00:00;12.36
2017-10-16T01:00:00;10.34
2017-10-16T00:00:00;2.45
2017-10-15T23:00:00;NaN
2017-10-15T22:00:00;NaN
2017-10-15T21:00:00;NaN
2017-10-15T20:00:00;NaN
2017-10-15T19:00:00;NaN
2017-10-15T18:00:00;23.50
2017-10-15T17:00:00;49.06
2017-10-15T16:00:00;70.36
2017-10-15T15:00:00;82.84
2017-10-15T14:00:00;83.74
2017-10-15T13:00:00;81.37
2017-10-15T12:00:00;75.04
2017-10-15T11:00:00;67.61
2017-10-15T10:00:00;57.38
2017-10-15T09:00:00;41.81
2017-10-15T08:00:00;27.51
2017-10-15T07:00:00;15.19
2017-10-15T06:00:00;12.17
2017-10-15T05:00:00;14.38
2017-10-15T04:00:00;16.46
2017-10-15T03:00:00;18.77
2017-10-15T02:00:00;19.92
2017-10-15T01:00:00;17.93
2017-10-15T00:00:00;13.56
2017-10-14T23:00:00;6.19
2017-10-14T22:00:00;NaN
2017-10-14T21:00:00;NaN
2017-10-14T20:00:00;NaN
2017-10-14T19:00:00;NaN
2017-10-14T18:00:00;14.28
2017-10-14T17:00:00;39.84
2017-10-14T16:00:00;58.59
2017-10-14T15:00:00;70.57
2017-10-14T14:00:00;74.59
2017-10-14T13:00:00;73.00
2017-10-14T12:00:00;70.50
2017-10-14T11:00:00;66.83
2017-10-14T10:00:00;54.80
2017-10-14T09:00:00;33.76
2017-10-14T08:00:00;13.37
2017-10-14T07:00:00;1.54
2017-10-14T06:00:00;NaN
2017-10-14T05:00:00;2.39
2017-10-14T04:00:00;8.21
2017-10-14T03:00:00;11.79
2017-10-14T02:00:00;6.10
2017-10-14T01:00:00;NaN
2017-10-14T00:00:00;NaN
2017-10-13T23:00:00;NaN
2017-10-13T22:00:00;NaN
2017-10-13T21:00:00;NaN
2017-10-13T20:00:00;NaN
2017-10-13T19:00:00;NaN
