date;Ozone concentration
2017-10-11T09:00:00;35.60
2017-10-11T08:00:00;32.44
2017-10-11T07:00:00;29.81
2017-10-11T06:00:00;29.60
2017-10-11T05:00:00;29.98
2017-10-11T04:00:00;30.47
2017-10-11T03:00:00;30.98
2017-10-11T02:00:00;33.54
2017-10-11T01:00:00;37.20
2017-10-11T00:00:00;38.80
2017-10-10T23:00:00;40.40
2017-10-10T22:00:00;40.95
2017-10-10T19:00:00;47.47
2017-10-10T18:00:00;47.47
2017-10-10T17:00:00;65.97
2017-10-10T16:00:00;75.16
2017-10-10T15:00:00;80.17
2017-10-10T14:00:00;82.19
2017-10-10T13:00:00;79.58
2017-10-10T12:00:00;70.97
2017-10-10T11:00:00;56.94
2017-10-10T10:00:00;52.48
2017-08-03T10:00:00;113.62
2017-08-03T09:00:00;103.62
2017-08-03T08:00:00;89.53
2017-08-03T07:00:00;77.21
2017-08-03T06:00:00;68.60
2017-08-03T05:00:00;68.05
2017-08-03T04:00:00;71.44
2017-08-03T03:00:00;76.04
2017-08-03T02:00:00;79.22
2017-08-03T01:00:00;80.55
2017-08-03T00:00:00;80.83
2017-08-02T23:00:00;82.10
2017-08-02T22:00:00;84.06
2017-08-02T21:00:00;88.81
2017-08-02T20:00:00;95.80
2017-08-02T19:00:00;107.06
2017-08-02T18:00:00;123.86
2017-08-02T17:00:00;140.94
2017-08-02T16:00:00;148.68
2017-08-02T15:00:00;143.12
2017-08-02T14:00:00;137.12
2017-08-02T13:00:00;134.67
2017-08-02T12:00:00;NaN
2017-08-02T11:00:00;132.75
2017-08-02T10:00:00;123.16
2017-08-02T09:00:00;104.53
2017-08-02T08:00:00;89.62
2017-08-02T07:00:00;78.13
2017-08-02T06:00:00;70.08
2017-08-02T05:00:00;67.73
2017-08-02T04:00:00;68.61
2017-08-02T03:00:00;68.67
2017-08-02T02:00:00;67.18
2017-08-02T01:00:00;66.42
2017-08-02T00:00:00;66.95
2017-08-01T23:00:00;70.16
2017-08-01T22:00:00;72.95
2017-08-01T21:00:00;77.40
2017-08-01T20:00:00;86.14
2017-08-01T19:00:00;97.12
2017-08-01T18:00:00;113.30
2017-08-01T17:00:00;126.88
2017-08-01T16:00:00;133.89
2017-08-01T15:00:00;135.25
2017-08-01T14:00:00;131.72
2017-08-01T13:00:00;128.94
2017-08-01T12:00:00;124.70
2017-08-01T11:00:00;119.46
2017-08-01T10:00:00;113.71
2017-08-01T09:00:00;109.62
2017-08-01T08:00:00;102.43
2017-08-01T07:00:00;NaN
2017-08-01T06:00:00;NaN
2017-08-01T05:00:00;NaN
2017-08-01T04:00:00;NaN
2017-08-01T03:00:00;NaN
2017-08-01T02:00:00;NaN
2017-08-01T01:00:00;NaN
2017-08-01T00:00:00;NaN
2017-07-31T23:00:00;NaN
2017-07-31T22:00:00;NaN
2017-07-31T21:00:00;NaN
2017-07-31T20:00:00;NaN
2017-07-31T19:00:00;NaN
2017-07-31T18:00:00;NaN
2017-07-31T17:00:00;NaN
2017-07-31T16:00:00;92.49
2017-07-31T15:00:00;83.82
2017-07-31T14:00:00;78.43
2017-07-31T13:00:00;NaN
2017-07-31T12:00:00;NaN
2017-07-31T11:00:00;75.50
2017-07-31T10:00:00;73.16
2017-07-31T09:00:00;71.21
2017-07-31T08:00:00;67.86
2017-07-31T07:00:00;62.46
2017-07-31T06:00:00;51.61
2017-07-31T05:00:00;41.25
2017-07-31T04:00:00;41.56
2017-07-31T03:00:00;42.64
2017-07-31T02:00:00;42.44
2017-07-31T01:00:00;44.31
2017-07-31T00:00:00;45.73
2017-07-30T23:00:00;47.77
2017-07-30T22:00:00;49.50
2017-07-30T21:00:00;51.76
2017-07-30T20:00:00;55.15
2017-07-30T19:00:00;63.05
2017-07-30T18:00:00;74.18
2017-07-30T17:00:00;81.82
2017-07-30T16:00:00;86.25
2017-07-30T15:00:00;89.57
2017-07-30T14:00:00;93.12
2017-07-30T13:00:00;94.30
2017-07-30T12:00:00;95.13
2017-07-30T11:00:00;95.26
2017-07-30T10:00:00;90.90
2017-07-30T09:00:00;81.28
2017-07-30T08:00:00;65.39
2017-07-30T07:00:00;53.66
2017-07-30T06:00:00;45.01
2017-07-30T05:00:00;38.41
2017-07-30T04:00:00;37.27
2017-07-30T03:00:00;38.76
2017-07-30T02:00:00;40.73
2017-07-30T01:00:00;42.74
2017-07-30T00:00:00;45.47
2017-07-29T23:00:00;48.38
2017-07-29T22:00:00;51.02
2017-07-29T21:00:00;54.19
2017-07-29T20:00:00;62.13
2017-07-29T19:00:00;70.27
2017-07-29T18:00:00;76.91
2017-07-29T17:00:00;80.59
2017-07-29T16:00:00;87.64
2017-07-29T15:00:00;102.66
2017-07-29T14:00:00;112.76
2017-07-29T13:00:00;115.18
2017-07-29T12:00:00;113.94
2017-07-29T11:00:00;107.59
2017-07-29T10:00:00;98.72
2017-07-29T09:00:00;89.63
2017-07-29T08:00:00;96.02
2017-07-29T07:00:00;107.23
2017-07-29T06:00:00;NaN
2017-07-29T05:00:00;NaN
2017-07-29T04:00:00;NaN
2017-07-29T03:00:00;NaN
2017-07-29T02:00:00;NaN
2017-07-29T01:00:00;NaN
2017-07-29T00:00:00;NaN
2017-07-28T23:00:00;NaN
2017-07-28T22:00:00;NaN
2017-07-28T21:00:00;NaN
2017-07-28T20:00:00;NaN
2017-07-28T19:00:00;111.12
2017-07-28T18:00:00;111.94
2017-07-28T17:00:00;113.55
2017-07-28T16:00:00;NaN
2017-07-28T15:00:00;120.02
2017-07-28T14:00:00;133.48
2017-07-28T13:00:00;137.47
2017-07-28T12:00:00;131.38
2017-07-28T11:00:00;125.87
