date;Ozone concentration
2018-06-26 16:00:00;119.33
2018-06-26 17:00:00;117.36
2018-06-26 18:00:00;116.43
2018-06-26 19:00:00;100.58
2018-06-26 20:00:00;77.13
2018-06-26 21:00:00;61.81
2018-06-26 22:00:00;39.19
2018-06-26 23:00:00;40.08
2018-06-27 00:00:00;50.26
2018-06-27 01:00:00;47.0
2018-06-27 02:00:00;46.33
2018-06-27 03:00:00;44.99
2018-06-27 04:00:00;33.88
2018-06-27 05:00:00;31.75
2018-06-27 06:00:00;35.02
2018-06-27 07:00:00;50.69
2018-06-27 08:00:00;71.61
2018-06-27 09:00:00;85.11
2018-06-27 10:00:00;104.53
2018-06-27 11:00:00;123.01
2018-06-27 12:00:00;135.54
2018-06-27 13:00:00;148.97
2018-06-27 14:00:00;146.53
2018-06-27 15:00:00;144.88
2018-06-27 16:00:00;142.76
2018-06-27 17:00:00;138.12
2018-06-27 18:00:00;116.27
2018-06-27 19:00:00;100.84
2018-06-27 20:00:00;82.4
2018-06-27 21:00:00;72.57
2018-06-27 22:00:00;59.93
2018-06-27 23:00:00;41.58
2018-06-28 00:00:00;42.35
2018-06-28 01:00:00;30.22
2018-06-28 02:00:00;31.17
2018-06-28 03:00:00;42.48
2018-06-28 04:00:00;36.72
2018-06-28 05:00:00;25.49
2018-06-28 06:00:00;33.81
2018-06-28 07:00:00;51.95
2018-06-28 08:00:00;77.81
2018-06-28 09:00:00;86.92
2018-06-28 10:00:00;96.02
2018-06-28 11:00:00;107.4
2018-06-28 12:00:00;119.94
2018-06-28 13:00:00;138.11
2018-06-28 14:00:00;145.27
2018-06-28 15:00:00;146.15
2018-06-28 16:00:00;150.49
2018-06-28 17:00:00;135.29
2018-06-28 18:00:00;118.61
2018-06-28 19:00:00;100.8
2018-06-28 20:00:00;78.68
2018-06-28 21:00:00;61.12
2018-06-28 22:00:00;43.27
2018-06-28 23:00:00;29.27
2018-06-29 00:00:00;47.65
2018-06-29 01:00:00;53.01
2018-06-29 02:00:00;48.29
2018-06-29 03:00:00;46.12
2018-06-29 04:00:00;21.66
2018-06-29 05:00:00;15.19
2018-06-29 06:00:00;44.97
2018-06-29 07:00:00;52.71
2018-06-29 08:00:00;68.02
2018-06-29 09:00:00;83.95
2018-06-29 10:00:00;100.49
2018-06-29 11:00:00;120.54
2018-06-29 12:00:00;139.29
2018-06-29 13:00:00;144.46
2018-06-29 14:00:00;160.32
2018-06-29 15:00:00;175.55
2018-06-29 16:00:00;169.85
2018-06-29 17:00:00;175.79
2018-06-29 18:00:00;160.14
2018-06-29 19:00:00;120.23
2018-06-29 20:00:00;87.31
2018-06-29 21:00:00;78.17
2018-06-29 22:00:00;68.01
2018-06-29 23:00:00;62.55
2018-06-30 00:00:00;57.79
2018-06-30 01:00:00;66.86
2018-06-30 02:00:00;60.95
2018-06-30 03:00:00;60.49
2018-06-30 04:00:00;43.46
