date;Ozone concentration
2018-06-20 17:00:00;118.68
2018-06-20 18:00:00;122.4
2018-06-20 19:00:00;128.87
2018-06-20 20:00:00;117.57
2018-06-20 21:00:00;107.73
2018-06-20 22:00:00;100.8
2018-06-20 23:00:00;96.88
2018-06-21 00:00:00;93.38
2018-06-21 01:00:00;90.88
2018-06-21 02:00:00;88.21
2018-06-21 04:00:00;86.41
2018-06-21 05:00:00;86.09
2018-06-21 06:00:00;84.1
2018-06-21 07:00:00;87.88
2018-06-21 20:00:00;105.86
2018-06-21 21:00:00;105.21
2018-06-21 22:00:00;94.7
2018-06-21 23:00:00;85.46
2018-06-22 00:00:00;81.28
2018-06-22 02:00:00;79.12
2018-06-22 03:00:00;76.74
2018-06-22 04:00:00;74.26
2018-06-22 05:00:00;74.62
2018-06-22 06:00:00;77.96
2018-06-22 07:00:00;89.32
2018-06-22 13:00:00;89.77
2018-06-22 15:00:00;100.57
2018-06-22 16:00:00;111.56
2018-06-22 17:00:00;112.24
2018-06-22 18:00:00;126.93
2018-06-22 19:00:00;116.11
2018-06-22 20:00:00;112.03
2018-06-22 21:00:00;102.34
2018-06-23 06:00:00;83.36
2018-06-23 07:00:00;76.89
2018-06-23 08:00:00;76.19
2018-06-23 09:00:00;74.4
2018-06-23 10:00:00;74.65
2018-06-23 11:00:00;79.18
2018-06-23 15:00:00;86.3
2018-06-23 17:00:00;95.27
2018-06-23 18:00:00;101.77
2018-06-23 19:00:00;108.28
2018-06-23 20:00:00;105.69
2018-06-23 21:00:00;94.95
2018-06-23 22:00:00;86.1
2018-06-23 23:00:00;85.35
2018-06-24 00:00:00;81.04
2018-06-24 01:00:00;80.21
2018-06-24 02:00:00;76.51
2018-06-24 03:00:00;73.8
2018-06-24 04:00:00;70.55
2018-06-24 05:00:00;65.49
2018-06-24 06:00:00;66.8
2018-06-24 07:00:00;65.96
2018-06-24 08:00:00;72.9
2018-06-24 09:00:00;73.26
2018-06-24 10:00:00;74.5
2018-06-24 11:00:00;82.99
2018-06-24 12:00:00;92.51
2018-06-24 13:00:00;108.42
2018-06-24 14:00:00;107.48
2018-06-24 15:00:00;101.52
2018-06-24 16:00:00;94.02
2018-06-24 17:00:00;82.14
2018-06-24 18:00:00;76.35
2018-06-24 19:00:00;77.04
2018-06-24 20:00:00;74.41
2018-06-24 21:00:00;69.9
2018-06-24 22:00:00;65.25
2018-06-24 23:00:00;64.15
2018-06-25 00:00:00;62.25
2018-06-25 01:00:00;60.75
2018-06-25 02:00:00;61.88
2018-06-25 03:00:00;61.95
2018-06-25 04:00:00;61.14
2018-06-25 05:00:00;61.87
2018-06-25 06:00:00;62.79
2018-06-25 07:00:00;63.83
2018-06-25 08:00:00;60.78
2018-06-25 09:00:00;72.17
2018-06-25 10:00:00;80.32
2018-06-26 03:00:00;90.3
2018-06-26 04:00:00;88.1
2018-06-26 05:00:00;79.32
2018-06-26 06:00:00;72.02
2018-06-26 07:00:00;76.11
2018-06-26 09:00:00;77.83
2018-06-27 08:00:00;80.09
2018-06-27 09:00:00;82.0
2018-06-27 10:00:00;85.81
2018-06-27 11:00:00;88.34
2018-06-27 13:00:00;94.97
2018-06-27 14:00:00;105.75
2018-06-27 15:00:00;104.05
2018-06-27 16:00:00;101.05
2018-06-28 12:00:00;103.1
2018-06-29 09:00:00;101.9
2018-06-29 11:00:00;105.43
2018-06-29 12:00:00;104.97
2018-06-29 15:00:00;104.2
2018-06-29 16:00:00;103.42
2018-06-30 07:00:00;101.58
2018-06-30 08:00:00;99.15
2018-06-30 09:00:00;96.59
2018-06-30 12:00:00;93.57
2018-06-30 14:00:00;111.9
2018-06-30 15:00:00;116.42
2018-06-30 16:00:00;116.88
2018-06-30 17:00:00;115.64
2018-07-01 10:00:00;113.35
2018-07-01 14:00:00;113.96
2018-07-02 08:00:00;112.61
2018-07-02 10:00:00;110.59
2018-07-02 11:00:00;108.09
2018-07-02 12:00:00;111.36
2018-07-02 13:00:00;111.47
2018-07-03 10:00:00;107.54
2018-07-03 11:00:00;102.6
2018-07-03 12:00:00;103.81
2018-07-03 13:00:00;109.44
2018-07-03 14:00:00;116.91
2018-07-03 15:00:00;122.31
2018-07-03 16:00:00;138.93
2018-07-03 17:00:00;135.08
2018-07-03 18:00:00;115.38
2018-07-03 19:00:00;97.39
2018-07-03 20:00:00;90.75
2018-07-03 21:00:00;89.45
2018-07-03 22:00:00;82.01
2018-07-03 23:00:00;83.5
2018-07-04 00:00:00;82.05
2018-07-04 01:00:00;77.93
2018-07-04 02:00:00;96.79
2018-07-04 03:00:00;99.23
2018-07-04 04:00:00;90.84
2018-07-04 05:00:00;89.28
2018-07-04 06:00:00;81.98
2018-07-04 07:00:00;71.12
2018-07-04 08:00:00;61.63
2018-07-04 09:00:00;70.57
2018-07-05 08:00:00;84.11
2018-07-05 09:00:00;84.32
2018-07-05 10:00:00;75.29
2018-07-05 11:00:00;87.28
2018-07-05 12:00:00;93.68
2018-07-05 13:00:00;99.08
2018-07-05 14:00:00;96.26
2018-07-05 15:00:00;97.35
2018-07-05 16:00:00;80.4
2018-07-05 17:00:00;92.93
2018-07-05 18:00:00;97.85
2018-07-05 19:00:00;96.98
2018-07-05 20:00:00;85.07
2018-07-05 21:00:00;77.03
2018-07-05 22:00:00;72.12
2018-07-05 23:00:00;73.29
2018-07-06 00:00:00;72.14
2018-07-06 01:00:00;70.37
2018-07-06 02:00:00;71.8
2018-07-06 03:00:00;71.67
2018-07-06 04:00:00;65.85
2018-07-06 05:00:00;64.56
2018-07-06 06:00:00;59.33
2018-07-06 07:00:00;53.57
2018-07-06 08:00:00;55.63
2018-07-06 09:00:00;52.32
2018-07-06 10:00:00;69.71
2018-07-06 11:00:00;89.6
2018-07-06 12:00:00;90.56
2018-07-06 13:00:00;94.93
2018-07-06 14:00:00;94.88
2018-07-06 15:00:00;101.64
2018-07-06 16:00:00;104.2
2018-07-06 17:00:00;112.32
2018-07-06 18:00:00;95.95
2018-07-06 19:00:00;92.58
2018-07-06 20:00:00;91.24
2018-07-06 21:00:00;88.76
2018-07-06 22:00:00;87.09
2018-07-06 23:00:00;82.56
2018-07-07 00:00:00;79.58
2018-07-07 01:00:00;77.56
2018-07-07 02:00:00;76.99
2018-07-07 03:00:00;73.01
2018-07-07 04:00:00;74.52
2018-07-07 05:00:00;72.74
2018-07-07 06:00:00;65.32
2018-07-07 07:00:00;56.35
2018-07-07 08:00:00;48.39
2018-07-07 09:00:00;63.01
2018-07-07 10:00:00;75.58
2018-07-07 11:00:00;92.77
2018-07-07 12:00:00;99.25
2018-07-07 13:00:00;112.24
2018-07-07 14:00:00;106.32
2018-07-07 15:00:00;107.57
2018-07-07 16:00:00;114.28
2018-07-07 17:00:00;108.71
2018-07-07 18:00:00;102.23
2018-07-07 19:00:00;95.57
2018-07-07 20:00:00;95.1
2018-07-07 21:00:00;94.61
2018-07-07 22:00:00;88.9
2018-07-07 23:00:00;86.66
2018-07-08 00:00:00;88.7
2018-07-08 01:00:00;85.73
2018-07-08 02:00:00;84.55
2018-07-08 03:00:00;83.8
2018-07-08 04:00:00;85.07
2018-07-08 05:00:00;79.23
2018-07-08 06:00:00;72.84
2018-07-08 07:00:00;60.76
