date;Ozone concentration
2018-06-18 16:00:00;119.46
2018-06-18 17:00:00;105.97
2018-06-18 18:00:00;98.66
2018-06-18 19:00:00;75.97
2018-06-18 20:00:00;68.64
2018-06-18 21:00:00;71.38
2018-06-18 22:00:00;75.96
2018-06-18 23:00:00;80.37
2018-06-19 00:00:00;63.03
2018-06-19 01:00:00;60.4
2018-06-19 02:00:00;61.4
2018-06-19 03:00:00;58.62
2018-06-19 04:00:00;58.21
2018-06-19 05:00:00;60.55
2018-06-19 06:00:00;69.62
2018-06-19 07:00:00;75.28
2018-06-19 08:00:00;90.82
2018-06-19 09:00:00;94.58
2018-06-19 10:00:00;102.41
2018-06-19 11:00:00;111.66
2018-06-19 12:00:00;118.64
2018-06-19 13:00:00;124.06
2018-06-19 14:00:00;125.71
2018-06-19 15:00:00;126.38
2018-06-19 16:00:00;120.14
2018-06-19 17:00:00;113.07
2018-06-19 18:00:00;97.78
2018-06-19 19:00:00;77.23
2018-06-19 20:00:00;74.37
2018-06-19 21:00:00;73.8
2018-06-19 22:00:00;70.6
2018-06-19 23:00:00;60.07
2018-06-20 00:00:00;61.25
2018-06-20 01:00:00;60.64
2018-06-20 02:00:00;58.88
2018-06-20 03:00:00;65.12
2018-06-20 04:00:00;56.17
2018-06-20 05:00:00;60.12
2018-06-20 06:00:00;73.85
2018-06-20 07:00:00;91.41
2018-06-20 08:00:00;96.89
2018-06-20 09:00:00;110.48
2018-06-20 10:00:00;120.81
2018-06-20 11:00:00;128.26
2018-06-20 12:00:00;131.22
2018-06-20 13:00:00;141.48
2018-06-20 14:00:00;146.73
2018-06-20 15:00:00;148.33
2018-06-20 16:00:00;143.42
2018-06-20 17:00:00;136.14
2018-06-20 18:00:00;125.63
2018-06-20 19:00:00;92.86
2018-06-20 20:00:00;81.02
2018-06-20 21:00:00;80.81
2018-06-20 22:00:00;77.42
2018-06-20 23:00:00;70.78
2018-06-21 00:00:00;65.32
2018-06-21 01:00:00;63.19
2018-06-21 02:00:00;69.5
2018-06-21 03:00:00;69.71
2018-06-21 04:00:00;63.93
2018-06-21 05:00:00;67.92
2018-06-21 06:00:00;73.37
2018-06-21 07:00:00;87.37
2018-06-21 08:00:00;105.8
2018-06-21 09:00:00;126.25
2018-06-21 10:00:00;143.58
2018-06-21 11:00:00;149.77
2018-06-21 12:00:00;146.19
2018-06-21 13:00:00;152.1
2018-06-21 14:00:00;156.4
2018-06-21 15:00:00;160.95
2018-06-21 16:00:00;147.56
2018-06-21 17:00:00;139.93
2018-06-21 18:00:00;127.87
2018-06-21 19:00:00;117.81
2018-06-21 20:00:00;104.52
2018-06-21 21:00:00;107.06
2018-06-21 22:00:00;101.25
2018-06-21 23:00:00;86.11
2018-06-22 00:00:00;74.3
2018-06-22 01:00:00;65.36
2018-06-22 02:00:00;60.22
2018-06-22 03:00:00;71.4
2018-06-22 04:00:00;90.93
2018-06-22 05:00:00;101.52
2018-06-22 06:00:00;100.03
2018-06-22 07:00:00;90.42
2018-06-22 08:00:00;81.24
2018-06-22 09:00:00;79.78
2018-06-22 10:00:00;82.47
2018-06-22 11:00:00;85.08
2018-06-22 12:00:00;86.56
2018-06-22 13:00:00;89.82
2018-06-22 14:00:00;87.86
2018-06-22 15:00:00;88.81
2018-06-22 16:00:00;95.18
2018-06-22 17:00:00;90.85
2018-06-22 18:00:00;89.66
2018-06-22 19:00:00;82.24
2018-06-22 20:00:00;75.49
2018-06-22 21:00:00;79.15
2018-06-22 22:00:00;70.82
2018-06-22 23:00:00;67.36
2018-06-23 00:00:00;66.12
2018-06-23 01:00:00;64.42
2018-06-23 02:00:00;63.53
2018-06-23 03:00:00;58.89
2018-06-23 04:00:00;57.13
2018-06-23 05:00:00;59.85
2018-06-23 06:00:00;67.76
2018-06-23 07:00:00;74.42
2018-06-23 08:00:00;79.36
2018-06-23 09:00:00;87.87
2018-06-23 10:00:00;95.9
2018-06-23 11:00:00;102.62
2018-06-23 12:00:00;101.75
2018-06-23 13:00:00;106.66
2018-06-23 14:00:00;105.89
2018-06-23 15:00:00;107.28
2018-06-23 16:00:00;106.65
2018-06-23 17:00:00;97.98
2018-06-23 18:00:00;93.08
2018-06-23 19:00:00;85.97
2018-06-23 20:00:00;77.78
2018-06-23 21:00:00;65.45
2018-06-23 22:00:00;62.27
2018-06-23 23:00:00;65.83
2018-06-24 00:00:00;65.91
2018-06-24 01:00:00;56.13
2018-06-24 02:00:00;51.2
2018-06-24 03:00:00;42.21
2018-06-24 04:00:00;43.75
2018-06-24 05:00:00;42.04
2018-06-24 06:00:00;59.87
2018-06-24 07:00:00;66.88
2018-06-24 08:00:00;83.92
2018-06-24 09:00:00;91.62
2018-06-24 10:00:00;98.28
2018-06-24 11:00:00;104.74
2018-06-24 12:00:00;105.36
2018-06-24 13:00:00;106.3
2018-06-24 14:00:00;103.99
2018-06-24 15:00:00;96.43
2018-06-24 16:00:00;101.76
2018-06-24 17:00:00;99.24
2018-06-24 18:00:00;96.92
2018-06-24 19:00:00;86.77
2018-06-24 20:00:00;83.28
2018-06-24 21:00:00;77.86
2018-06-24 22:00:00;71.28
2018-06-24 23:00:00;66.95
2018-06-25 00:00:00;65.14
2018-06-25 01:00:00;62.64
2018-06-25 02:00:00;64.7
2018-06-25 03:00:00;74.05
2018-06-25 04:00:00;71.01
2018-06-25 05:00:00;74.96
2018-06-25 06:00:00;78.48
2018-06-25 07:00:00;70.51
2018-06-25 08:00:00;77.81
2018-06-25 09:00:00;78.05
2018-06-25 10:00:00;82.83
2018-06-25 11:00:00;92.17
2018-06-25 12:00:00;98.17
2018-06-25 13:00:00;101.89
2018-06-25 14:00:00;104.69
2018-06-25 15:00:00;105.6
2018-06-25 16:00:00;98.09
2018-06-25 17:00:00;90.67
2018-06-25 18:00:00;76.0
2018-06-25 19:00:00;70.66
2018-06-25 20:00:00;59.29
2018-06-25 21:00:00;52.83
2018-06-25 22:00:00;52.18
2018-06-25 23:00:00;62.4
2018-06-26 00:00:00;67.18
2018-06-26 01:00:00;60.13
2018-06-26 02:00:00;57.52
