date;Ozone concentration
2018-06-20 16:00:00;98.97
2018-06-20 17:00:00;113.52
2018-06-20 18:00:00;119.45
2018-06-20 19:00:00;131.0
2018-06-20 20:00:00;117.39
2018-06-20 21:00:00;106.02
2018-06-20 22:00:00;100.47
2018-06-20 23:00:00;95.66
2018-06-21 00:00:00;93.13
2018-06-21 01:00:00;91.09
2018-06-21 02:00:00;88.88
2018-06-21 03:00:00;86.62
2018-06-21 04:00:00;86.36
2018-06-21 05:00:00;86.2
2018-06-21 06:00:00;84.74
2018-06-21 07:00:00;84.52
2018-06-21 08:00:00;85.7
2018-06-21 09:00:00;92.42
2018-06-21 10:00:00;100.07
2018-06-21 11:00:00;109.76
2018-06-21 12:00:00;111.04
2018-06-21 13:00:00;112.42
2018-06-21 14:00:00;117.13
2018-06-21 15:00:00;116.44
2018-06-21 16:00:00;123.65
2018-06-21 17:00:00;129.66
2018-06-21 18:00:00;133.74
2018-06-21 19:00:00;126.06
2018-06-21 20:00:00;109.41
2018-06-21 21:00:00;103.5
2018-06-21 22:00:00;93.18
2018-06-21 23:00:00;85.85
2018-06-22 00:00:00;79.46
2018-06-22 01:00:00;76.62
2018-06-22 02:00:00;74.18
2018-06-22 03:00:00;75.44
2018-06-22 04:00:00;74.46
2018-06-22 05:00:00;74.08
2018-06-22 06:00:00;77.2
2018-06-22 07:00:00;82.33
2018-06-22 08:00:00;90.61
2018-06-22 09:00:00;96.29
2018-06-22 10:00:00;89.86
2018-06-22 11:00:00;98.95
2018-06-22 12:00:00;105.64
2018-06-22 13:00:00;104.22
2018-06-22 14:00:00;105.81
2018-06-22 15:00:00;105.6
2018-06-22 16:00:00;104.27
2018-06-22 17:00:00;107.69
2018-06-22 18:00:00;117.26
2018-06-22 19:00:00;113.04
2018-06-22 20:00:00;111.44
2018-06-22 21:00:00;114.38
2018-06-22 22:00:00;102.46
2018-06-22 23:00:00;103.77
2018-06-23 00:00:00;100.77
2018-06-23 01:00:00;89.84
2018-06-23 02:00:00;84.52
2018-06-23 03:00:00;81.61
2018-06-23 04:00:00;77.28
2018-06-23 05:00:00;74.42
2018-06-23 06:00:00;73.09
2018-06-23 07:00:00;73.43
