Start_local;End_local;Ozone
02/06/2017 9:30;02/06/2017 10:00;70
02/06/2017 10:00;02/06/2017 10:30;69
02/06/2017 10:30;02/06/2017 11:00;74
02/06/2017 11:00;02/06/2017 11:30;78
02/06/2017 11:30;02/06/2017 12:00;86
02/06/2017 12:00;02/06/2017 12:30;92
02/06/2017 12:30;02/06/2017 13:00;97
02/06/2017 13:00;02/06/2017 13:30;99
02/06/2017 13:30;02/06/2017 14:00;106
02/06/2017 14:00;02/06/2017 14:30;107
02/06/2017 14:30;02/06/2017 15:00;102
02/06/2017 15:00;02/06/2017 15:30;108
02/06/2017 15:30;02/06/2017 16:00;109
02/06/2017 16:00;02/06/2017 16:30;111
02/06/2017 16:30;02/06/2017 17:00;110
02/06/2017 17:00;02/06/2017 17:30;107
02/06/2017 17:30;02/06/2017 18:00;100
02/06/2017 18:00;02/06/2017 18:30;94
02/06/2017 18:30;02/06/2017 19:00;83
02/06/2017 19:00;02/06/2017 19:30;84
02/06/2017 19:30;02/06/2017 20:00;82
02/06/2017 20:00;02/06/2017 20:30;84
02/06/2017 20:30;02/06/2017 21:00;83
02/06/2017 21:00;02/06/2017 21:30;76
02/06/2017 21:30;02/06/2017 22:00;73
02/06/2017 22:00;02/06/2017 22:30;66
02/06/2017 22:30;02/06/2017 23:00;57
02/06/2017 23:00;02/06/2017 23:30;54
02/06/2017 23:30;03/06/2017 0:00;54
03/06/2017 0:00;03/06/2017 0:30;58
03/06/2017 0:30;03/06/2017 1:00;68
03/06/2017 1:00;03/06/2017 1:30;69
03/06/2017 1:30;03/06/2017 2:00;64
03/06/2017 2:00;03/06/2017 2:30;73
03/06/2017 2:30;03/06/2017 3:00;80
03/06/2017 3:00;03/06/2017 3:30;83
03/06/2017 3:30;03/06/2017 4:00;67
03/06/2017 4:00;03/06/2017 4:30;67
03/06/2017 4:30;03/06/2017 5:00;56
03/06/2017 5:00;03/06/2017 5:30;51
03/06/2017 5:30;03/06/2017 6:00;53
03/06/2017 6:00;03/06/2017 6:30;56
03/06/2017 6:30;03/06/2017 7:00;64
03/06/2017 7:00;03/06/2017 7:30;59
03/06/2017 7:30;03/06/2017 8:00;67
03/06/2017 8:00;03/06/2017 8:30;71
03/06/2017 8:30;03/06/2017 9:00;70
03/06/2017 9:00;03/06/2017 9:30;60
03/06/2017 9:30;03/06/2017 10:00;67
03/06/2017 10:00;03/06/2017 10:30;71
03/06/2017 10:30;03/06/2017 11:00;81
03/06/2017 11:00;03/06/2017 11:30;92
03/06/2017 11:30;03/06/2017 12:00;98
03/06/2017 12:00;03/06/2017 12:30;95
03/06/2017 12:30;03/06/2017 13:00;92
03/06/2017 13:00;03/06/2017 13:30;94
03/06/2017 13:30;03/06/2017 14:00;88
03/06/2017 14:00;03/06/2017 14:30;97
03/06/2017 14:30;03/06/2017 15:00;97
03/06/2017 15:00;03/06/2017 15:30;97
03/06/2017 15:30;03/06/2017 16:00;94
03/06/2017 16:00;03/06/2017 16:30;89
03/06/2017 16:30;03/06/2017 17:00;91
03/06/2017 17:00;03/06/2017 17:30;98
03/06/2017 17:30;03/06/2017 18:00;96
03/06/2017 18:00;03/06/2017 18:30;96
03/06/2017 18:30;03/06/2017 19:00;87
03/06/2017 19:00;03/06/2017 19:30;85
03/06/2017 19:30;03/06/2017 20:00;81
03/06/2017 20:00;03/06/2017 20:30;81
03/06/2017 20:30;03/06/2017 21:00;83
03/06/2017 21:00;03/06/2017 21:30;90
03/06/2017 21:30;03/06/2017 22:00;91
03/06/2017 22:00;03/06/2017 22:30;94
03/06/2017 22:30;03/06/2017 23:00;102
03/06/2017 23:00;03/06/2017 23:30;97
03/06/2017 23:30;04/06/2017 0:00;97
04/06/2017 0:00;04/06/2017 0:30;90
04/06/2017 0:30;04/06/2017 1:00;89
04/06/2017 1:00;04/06/2017 1:30;92
04/06/2017 1:30;04/06/2017 2:00;90
04/06/2017 2:00;04/06/2017 2:30;77
04/06/2017 2:30;04/06/2017 3:00;70
04/06/2017 3:00;04/06/2017 3:30;74
04/06/2017 3:30;04/06/2017 4:00;69
04/06/2017 4:00;04/06/2017 4:30;63
04/06/2017 4:30;04/06/2017 5:00;53
04/06/2017 5:00;04/06/2017 5:30;49
04/06/2017 5:30;04/06/2017 6:00;48
04/06/2017 6:00;04/06/2017 6:30;45
04/06/2017 6:30;04/06/2017 7:00;44
04/06/2017 7:00;04/06/2017 7:30;49
04/06/2017 7:30;04/06/2017 8:00;57
04/06/2017 8:00;04/06/2017 8:30;64
04/06/2017 8:30;04/06/2017 9:00;63
04/06/2017 9:00;04/06/2017 9:30;65
04/06/2017 9:30;04/06/2017 10:00;65
04/06/2017 10:00;04/06/2017 10:30;73
04/06/2017 10:30;04/06/2017 11:00;80
04/06/2017 11:00;04/06/2017 11:30;84
04/06/2017 11:30;04/06/2017 12:00;83
04/06/2017 12:00;04/06/2017 12:30;84
04/06/2017 12:30;04/06/2017 13:00;84
04/06/2017 13:00;04/06/2017 13:30;90
04/06/2017 13:30;04/06/2017 14:00;89
04/06/2017 14:00;04/06/2017 14:30;94
04/06/2017 14:30;04/06/2017 15:00;87
04/06/2017 15:00;04/06/2017 15:30;83
04/06/2017 15:30;04/06/2017 16:00;89
04/06/2017 16:00;04/06/2017 16:30;88
04/06/2017 16:30;04/06/2017 17:00;84
04/06/2017 17:00;04/06/2017 17:30;84
04/06/2017 17:30;04/06/2017 18:00;76
04/06/2017 18:00;04/06/2017 18:30;71
04/06/2017 18:30;04/06/2017 19:00;72
04/06/2017 19:00;04/06/2017 19:30;71
04/06/2017 19:30;04/06/2017 20:00;65
04/06/2017 20:00;04/06/2017 20:30;59
04/06/2017 20:30;04/06/2017 21:00;55
04/06/2017 21:00;04/06/2017 21:30;52
04/06/2017 21:30;04/06/2017 22:00;56
04/06/2017 22:00;04/06/2017 22:30;64
04/06/2017 22:30;04/06/2017 23:00;69
04/06/2017 23:00;04/06/2017 23:30;62
04/06/2017 23:30;05/06/2017 0:00;58
05/06/2017 0:00;05/06/2017 0:30;54
05/06/2017 0:30;05/06/2017 1:00;57
05/06/2017 1:00;05/06/2017 1:30;56
05/06/2017 1:30;05/06/2017 2:00;65
05/06/2017 2:00;05/06/2017 2:30;66
05/06/2017 2:30;05/06/2017 3:00;61
05/06/2017 3:00;05/06/2017 3:30;56
05/06/2017 3:30;05/06/2017 4:00;60
05/06/2017 4:00;05/06/2017 4:30;58
05/06/2017 4:30;05/06/2017 5:00;45
05/06/2017 5:00;05/06/2017 5:30;47
05/06/2017 5:30;05/06/2017 6:00;43
05/06/2017 6:00;05/06/2017 6:30;43
05/06/2017 6:30;05/06/2017 7:00;41
05/06/2017 7:00;05/06/2017 7:30;45
05/06/2017 7:30;05/06/2017 8:00;
05/06/2017 8:00;05/06/2017 8:30;
05/06/2017 8:30;05/06/2017 9:00;
05/06/2017 9:00;05/06/2017 9:30;
05/06/2017 9:30;05/06/2017 10:00;
05/06/2017 10:00;05/06/2017 10:30;
05/06/2017 10:30;05/06/2017 11:00;
05/06/2017 11:00;05/06/2017 11:30;
05/06/2017 11:30;05/06/2017 12:00;
05/06/2017 12:00;05/06/2017 12:30;
05/06/2017 12:30;05/06/2017 13:00;76
05/06/2017 13:00;05/06/2017 13:30;72
05/06/2017 13:30;05/06/2017 14:00;80
05/06/2017 14:00;05/06/2017 14:30;80
05/06/2017 14:30;05/06/2017 15:00;81
05/06/2017 15:00;05/06/2017 15:30;79
05/06/2017 15:30;05/06/2017 16:00;75
05/06/2017 16:00;05/06/2017 16:30;83
05/06/2017 16:30;05/06/2017 17:00;83
05/06/2017 17:00;05/06/2017 17:30;85
05/06/2017 17:30;05/06/2017 18:00;82
05/06/2017 18:00;05/06/2017 18:30;81
05/06/2017 18:30;05/06/2017 19:00;78
05/06/2017 19:00;05/06/2017 19:30;73
05/06/2017 19:30;05/06/2017 20:00;72
05/06/2017 20:00;05/06/2017 20:30;68
05/06/2017 20:30;05/06/2017 21:00;65
05/06/2017 21:00;05/06/2017 21:30;68
05/06/2017 21:30;05/06/2017 22:00;66
05/06/2017 22:00;05/06/2017 22:30;66
05/06/2017 22:30;05/06/2017 23:00;51
05/06/2017 23:00;05/06/2017 23:30;56
05/06/2017 23:30;06/06/2017 0:00;61
06/06/2017 0:00;06/06/2017 0:30;61
06/06/2017 0:30;06/06/2017 1:00;58
06/06/2017 1:00;06/06/2017 1:30;
06/06/2017 1:30;06/06/2017 2:00;57
06/06/2017 2:00;06/06/2017 2:30;62
06/06/2017 2:30;06/06/2017 3:00;57
06/06/2017 3:00;06/06/2017 3:30;56
06/06/2017 3:30;06/06/2017 4:00;57
06/06/2017 4:00;06/06/2017 4:30;57
06/06/2017 4:30;06/06/2017 5:00;57
06/06/2017 5:00;06/06/2017 5:30;56
06/06/2017 5:30;06/06/2017 6:00;53
06/06/2017 6:00;06/06/2017 6:30;50
06/06/2017 6:30;06/06/2017 7:00;63
06/06/2017 7:00;06/06/2017 7:30;60
06/06/2017 7:30;06/06/2017 8:00;
06/06/2017 8:00;06/06/2017 8:30;
06/06/2017 8:30;06/06/2017 9:00;
06/06/2017 9:00;06/06/2017 9:30;
06/06/2017 9:30;06/06/2017 10:00;
06/06/2017 10:00;06/06/2017 10:30;
06/06/2017 10:30;06/06/2017 11:00;
06/06/2017 11:00;06/06/2017 11:30;
06/06/2017 11:30;06/06/2017 12:00;
06/06/2017 12:00;06/06/2017 12:30;69
06/06/2017 12:30;06/06/2017 13:00;95
06/06/2017 13:00;06/06/2017 13:30;96
06/06/2017 13:30;06/06/2017 14:00;94
06/06/2017 14:00;06/06/2017 14:30;100
06/06/2017 14:30;06/06/2017 15:00;102
06/06/2017 15:00;06/06/2017 15:30;101
06/06/2017 15:30;06/06/2017 16:00;97
06/06/2017 16:00;06/06/2017 16:30;95
