Start_local;End_local;Ozone
08/05/2017 12:00;08/05/2017 12:30;101
08/05/2017 12:30;08/05/2017 13:00;112
08/05/2017 13:00;08/05/2017 13:30;128
08/05/2017 13:30;08/05/2017 14:00;120
08/05/2017 14:00;08/05/2017 14:30;117
08/05/2017 14:30;08/05/2017 15:00;118
08/05/2017 15:00;08/05/2017 15:30;118
08/05/2017 15:30;08/05/2017 16:00;120
08/05/2017 16:00;08/05/2017 16:30;113
08/05/2017 16:30;08/05/2017 17:00;111
08/05/2017 17:00;08/05/2017 17:30;106
08/05/2017 17:30;08/05/2017 18:00;109
08/05/2017 18:00;08/05/2017 18:30;107
08/05/2017 18:30;08/05/2017 19:00;93
08/05/2017 19:00;08/05/2017 19:30;94
08/05/2017 19:30;08/05/2017 20:00;94
08/05/2017 20:00;08/05/2017 20:30;89
08/05/2017 20:30;08/05/2017 21:00;77
08/05/2017 21:00;08/05/2017 21:30;72
08/05/2017 21:30;08/05/2017 22:00;69
08/05/2017 22:00;08/05/2017 22:30;66
08/05/2017 22:30;08/05/2017 23:00;63
08/05/2017 23:00;08/05/2017 23:30;57
08/05/2017 23:30;09/05/2017 0:00;37
09/05/2017 0:00;09/05/2017 0:30;33
09/05/2017 0:30;09/05/2017 1:00;32
09/05/2017 1:00;09/05/2017 1:30;34
09/05/2017 1:30;09/05/2017 2:00;25
09/05/2017 2:00;09/05/2017 2:30;23
09/05/2017 2:30;09/05/2017 3:00;17
09/05/2017 3:00;09/05/2017 3:30;16
09/05/2017 3:30;09/05/2017 4:00;16
09/05/2017 4:00;09/05/2017 4:30;16
09/05/2017 4:30;09/05/2017 5:00;12
09/05/2017 5:00;09/05/2017 5:30;10
09/05/2017 5:30;09/05/2017 6:00;11
09/05/2017 6:00;09/05/2017 6:30;7
09/05/2017 6:30;09/05/2017 7:00;6
09/05/2017 7:00;09/05/2017 7:30;8
09/05/2017 7:30;09/05/2017 8:00;11
09/05/2017 8:00;09/05/2017 8:30;15
09/05/2017 8:30;09/05/2017 9:00;27
09/05/2017 9:00;09/05/2017 9:30;42
09/05/2017 9:30;09/05/2017 10:00;49
09/05/2017 10:00;09/05/2017 10:30;53
09/05/2017 10:30;09/05/2017 11:00;70
09/05/2017 11:00;09/05/2017 11:30;83
09/05/2017 11:30;09/05/2017 12:00;93
09/05/2017 12:00;09/05/2017 12:30;95
09/05/2017 12:30;09/05/2017 13:00;107
09/05/2017 13:00;09/05/2017 13:30;114
09/05/2017 13:30;09/05/2017 14:00;116
09/05/2017 14:00;09/05/2017 14:30;122
09/05/2017 14:30;09/05/2017 15:00;120
09/05/2017 15:00;09/05/2017 15:30;116
09/05/2017 15:30;09/05/2017 16:00;112
09/05/2017 16:00;09/05/2017 16:30;104
09/05/2017 16:30;09/05/2017 17:00;99
09/05/2017 17:00;09/05/2017 17:30;101
09/05/2017 17:30;09/05/2017 18:00;109
09/05/2017 18:00;09/05/2017 18:30;115
09/05/2017 18:30;09/05/2017 19:00;103
09/05/2017 19:00;09/05/2017 19:30;94
09/05/2017 19:30;09/05/2017 20:00;92
09/05/2017 20:00;09/05/2017 20:30;90
09/05/2017 20:30;09/05/2017 21:00;86
09/05/2017 21:00;09/05/2017 21:30;80
09/05/2017 21:30;09/05/2017 22:00;67
09/05/2017 22:00;09/05/2017 22:30;62
09/05/2017 22:30;09/05/2017 23:00;60
09/05/2017 23:00;09/05/2017 23:30;58
09/05/2017 23:30;10/05/2017 0:00;61
10/05/2017 0:00;10/05/2017 0:30;54
10/05/2017 0:30;10/05/2017 1:00;47
10/05/2017 1:00;10/05/2017 1:30;44
10/05/2017 1:30;10/05/2017 2:00;34
10/05/2017 2:00;10/05/2017 2:30;26
10/05/2017 2:30;10/05/2017 3:00;21
10/05/2017 3:00;10/05/2017 3:30;19
10/05/2017 3:30;10/05/2017 4:00;20
10/05/2017 4:00;10/05/2017 4:30;15
10/05/2017 4:30;10/05/2017 5:00;11
10/05/2017 5:00;10/05/2017 5:30;10
10/05/2017 5:30;10/05/2017 6:00;11
10/05/2017 6:00;10/05/2017 6:30;11
10/05/2017 6:30;10/05/2017 7:00;7
10/05/2017 7:00;10/05/2017 7:30;11
10/05/2017 7:30;10/05/2017 8:00;23
10/05/2017 8:00;10/05/2017 8:30;15
10/05/2017 8:30;10/05/2017 9:00;25
10/05/2017 9:00;10/05/2017 9:30;18
10/05/2017 9:30;10/05/2017 10:00;20
10/05/2017 10:00;10/05/2017 10:30;28
10/05/2017 10:30;10/05/2017 11:00;39
10/05/2017 11:00;10/05/2017 11:30;71
10/05/2017 11:30;10/05/2017 12:00;92
10/05/2017 12:00;10/05/2017 12:30;100
10/05/2017 12:30;10/05/2017 13:00;108
10/05/2017 13:00;10/05/2017 13:30;118
10/05/2017 13:30;10/05/2017 14:00;122
10/05/2017 14:00;10/05/2017 14:30;125
10/05/2017 14:30;10/05/2017 15:00;126
10/05/2017 15:00;10/05/2017 15:30;126
10/05/2017 15:30;10/05/2017 16:00;124
10/05/2017 16:00;10/05/2017 16:30;119
10/05/2017 16:30;10/05/2017 17:00;115
10/05/2017 17:00;10/05/2017 17:30;114
10/05/2017 17:30;10/05/2017 18:00;114
10/05/2017 18:00;10/05/2017 18:30;108
10/05/2017 18:30;10/05/2017 19:00;102
10/05/2017 19:00;10/05/2017 19:30;96
10/05/2017 19:30;10/05/2017 20:00;98
10/05/2017 20:00;10/05/2017 20:30;103
10/05/2017 20:30;10/05/2017 21:00;102
10/05/2017 21:00;10/05/2017 21:30;92
10/05/2017 21:30;10/05/2017 22:00;86
10/05/2017 22:00;10/05/2017 22:30;84
10/05/2017 22:30;10/05/2017 23:00;78
10/05/2017 23:00;10/05/2017 23:30;56
10/05/2017 23:30;11/05/2017 0:00;44
11/05/2017 0:00;11/05/2017 0:30;52
11/05/2017 0:30;11/05/2017 1:00;44
11/05/2017 1:00;11/05/2017 1:30;41
11/05/2017 1:30;11/05/2017 2:00;30
11/05/2017 2:00;11/05/2017 2:30;28
11/05/2017 2:30;11/05/2017 3:00;20
11/05/2017 3:00;11/05/2017 3:30;24
11/05/2017 3:30;11/05/2017 4:00;33
11/05/2017 4:00;11/05/2017 4:30;29
11/05/2017 4:30;11/05/2017 5:00;25
11/05/2017 5:00;11/05/2017 5:30;19
11/05/2017 5:30;11/05/2017 6:00;15
11/05/2017 6:00;11/05/2017 6:30;14
11/05/2017 6:30;11/05/2017 7:00;18
11/05/2017 7:00;11/05/2017 7:30;21
11/05/2017 7:30;11/05/2017 8:00;24
11/05/2017 8:00;11/05/2017 8:30;18
11/05/2017 8:30;11/05/2017 9:00;19
11/05/2017 9:00;11/05/2017 9:30;18
11/05/2017 9:30;11/05/2017 10:00;25
11/05/2017 10:00;11/05/2017 10:30;28
11/05/2017 10:30;11/05/2017 11:00;41
11/05/2017 11:00;11/05/2017 11:30;57
11/05/2017 11:30;11/05/2017 12:00;49
11/05/2017 12:00;11/05/2017 12:30;67
11/05/2017 12:30;11/05/2017 13:00;74
11/05/2017 13:00;11/05/2017 13:30;89
11/05/2017 13:30;11/05/2017 14:00;94
11/05/2017 14:00;11/05/2017 14:30;100
11/05/2017 14:30;11/05/2017 15:00;89
11/05/2017 15:00;11/05/2017 15:30;78
11/05/2017 15:30;11/05/2017 16:00;72
11/05/2017 16:00;11/05/2017 16:30;79
11/05/2017 16:30;11/05/2017 17:00;89
11/05/2017 17:00;11/05/2017 17:30;92
11/05/2017 17:30;11/05/2017 18:00;92
11/05/2017 18:00;11/05/2017 18:30;90
