Start_local;End_local;Ozone
04/07/2017 11:00;04/07/2017 11:30;73
04/07/2017 11:30;04/07/2017 12:00;83
04/07/2017 12:00;04/07/2017 12:30;101
04/07/2017 12:30;04/07/2017 13:00;105
04/07/2017 13:00;04/07/2017 13:30;109
04/07/2017 13:30;04/07/2017 14:00;107
04/07/2017 14:00;04/07/2017 14:30;104
04/07/2017 14:30;04/07/2017 15:00;105
04/07/2017 15:00;04/07/2017 15:30;104
04/07/2017 15:30;04/07/2017 16:00;101
04/07/2017 16:00;04/07/2017 16:30;97
04/07/2017 16:30;04/07/2017 17:00;96
04/07/2017 17:00;04/07/2017 17:30;95
04/07/2017 17:30;04/07/2017 18:00;94
04/07/2017 18:00;04/07/2017 18:30;94
04/07/2017 18:30;04/07/2017 19:00;93
04/07/2017 19:00;04/07/2017 19:30;88
04/07/2017 19:30;04/07/2017 20:00;89
04/07/2017 20:00;04/07/2017 20:30;88
04/07/2017 20:30;04/07/2017 21:00;84
04/07/2017 21:00;04/07/2017 21:30;84
04/07/2017 21:30;04/07/2017 22:00;85
04/07/2017 22:00;04/07/2017 22:30;79
04/07/2017 22:30;04/07/2017 23:00;62
04/07/2017 23:00;04/07/2017 23:30;48
04/07/2017 23:30;05/07/2017 0:00;41
05/07/2017 0:00;05/07/2017 0:30;40
05/07/2017 0:30;05/07/2017 1:00;40
05/07/2017 1:00;05/07/2017 1:30;39
05/07/2017 1:30;05/07/2017 2:00;37
05/07/2017 2:00;05/07/2017 2:30;34
05/07/2017 2:30;05/07/2017 3:00;30
05/07/2017 3:00;05/07/2017 3:30;28
05/07/2017 3:30;05/07/2017 4:00;27
05/07/2017 4:00;05/07/2017 4:30;27
05/07/2017 4:30;05/07/2017 5:00;27
05/07/2017 5:00;05/07/2017 5:30;30
05/07/2017 5:30;05/07/2017 6:00;30
05/07/2017 6:00;05/07/2017 6:30;29
05/07/2017 6:30;05/07/2017 7:00;33
05/07/2017 7:00;05/07/2017 7:30;40
05/07/2017 7:30;05/07/2017 8:00;45
05/07/2017 8:00;05/07/2017 8:30;47
05/07/2017 8:30;05/07/2017 9:00;57
05/07/2017 9:00;05/07/2017 9:30;63
05/07/2017 9:30;05/07/2017 10:00;71
05/07/2017 10:00;05/07/2017 10:30;76
05/07/2017 10:30;05/07/2017 11:00;78
05/07/2017 11:00;05/07/2017 11:30;80
05/07/2017 11:30;05/07/2017 12:00;82
05/07/2017 12:00;05/07/2017 12:30;84
05/07/2017 12:30;05/07/2017 13:00;85
05/07/2017 13:00;05/07/2017 13:30;86
05/07/2017 13:30;05/07/2017 14:00;85
05/07/2017 14:00;05/07/2017 14:30;83
05/07/2017 14:30;05/07/2017 15:00;87
05/07/2017 15:00;05/07/2017 15:30;84
05/07/2017 15:30;05/07/2017 16:00;79
05/07/2017 16:00;05/07/2017 16:30;75
05/07/2017 16:30;05/07/2017 17:00;71
05/07/2017 17:00;05/07/2017 17:30;68
05/07/2017 17:30;05/07/2017 18:00;68
05/07/2017 18:00;05/07/2017 18:30;66
05/07/2017 18:30;05/07/2017 19:00;63
05/07/2017 19:00;05/07/2017 19:30;64
05/07/2017 19:30;05/07/2017 20:00;69
05/07/2017 20:00;05/07/2017 20:30;70
05/07/2017 20:30;05/07/2017 21:00;69
05/07/2017 21:00;05/07/2017 21:30;67
05/07/2017 21:30;05/07/2017 22:00;76
05/07/2017 22:00;05/07/2017 22:30;79
05/07/2017 22:30;05/07/2017 23:00;78
05/07/2017 23:00;05/07/2017 23:30;55
05/07/2017 23:30;06/07/2017 0:00;42
06/07/2017 0:00;06/07/2017 0:30;39
06/07/2017 0:30;06/07/2017 1:00;43
06/07/2017 1:00;06/07/2017 1:30;49
06/07/2017 1:30;06/07/2017 2:00;44
06/07/2017 2:00;06/07/2017 2:30;32
