Start_local;End_local;Ozone
30/06/2017 11:30;30/06/2017 12:00;55
30/06/2017 12:00;30/06/2017 12:30;70
30/06/2017 12:30;30/06/2017 13:00;75
30/06/2017 13:00;30/06/2017 13:30;80
30/06/2017 13:30;30/06/2017 14:00;84
30/06/2017 14:00;30/06/2017 14:30;81
30/06/2017 14:30;30/06/2017 15:00;83
30/06/2017 15:00;30/06/2017 15:30;88
30/06/2017 15:30;30/06/2017 16:00;98
30/06/2017 16:00;30/06/2017 16:30;103
30/06/2017 16:30;30/06/2017 17:00;101
30/06/2017 17:00;30/06/2017 17:30;96
30/06/2017 17:30;30/06/2017 18:00;91
30/06/2017 18:00;30/06/2017 18:30;87
30/06/2017 18:30;30/06/2017 19:00;81
30/06/2017 19:00;30/06/2017 19:30;79
30/06/2017 19:30;30/06/2017 20:00;72
30/06/2017 20:00;30/06/2017 20:30;73
30/06/2017 20:30;30/06/2017 21:00;81
30/06/2017 21:00;30/06/2017 21:30;77
30/06/2017 21:30;30/06/2017 22:00;76
30/06/2017 22:00;30/06/2017 22:30;73
30/06/2017 22:30;30/06/2017 23:00;71
30/06/2017 23:00;30/06/2017 23:30;71
30/06/2017 23:30;01/07/2017 0:00;66
01/07/2017 0:00;01/07/2017 0:30;64
01/07/2017 0:30;01/07/2017 1:00;67
01/07/2017 1:00;01/07/2017 1:30;68
01/07/2017 1:30;01/07/2017 2:00;69
01/07/2017 2:00;01/07/2017 2:30;71
01/07/2017 2:30;01/07/2017 3:00;66
01/07/2017 3:00;01/07/2017 3:30;70
01/07/2017 3:30;01/07/2017 4:00;69
01/07/2017 4:00;01/07/2017 4:30;68
01/07/2017 4:30;01/07/2017 5:00;67
01/07/2017 5:00;01/07/2017 5:30;67
01/07/2017 5:30;01/07/2017 6:00;64
01/07/2017 6:00;01/07/2017 6:30;55
01/07/2017 6:30;01/07/2017 7:00;55
01/07/2017 7:00;01/07/2017 7:30;60
01/07/2017 7:30;01/07/2017 8:00;63
01/07/2017 8:00;01/07/2017 8:30;67
01/07/2017 8:30;01/07/2017 9:00;66
01/07/2017 9:00;01/07/2017 9:30;75
01/07/2017 9:30;01/07/2017 10:00;82
01/07/2017 10:00;01/07/2017 10:30;86
01/07/2017 10:30;01/07/2017 11:00;86
01/07/2017 11:00;01/07/2017 11:30;88
01/07/2017 11:30;01/07/2017 12:00;92
01/07/2017 12:00;01/07/2017 12:30;93
01/07/2017 12:30;01/07/2017 13:00;96
01/07/2017 13:00;01/07/2017 13:30;96
01/07/2017 13:30;01/07/2017 14:00;96
01/07/2017 14:00;01/07/2017 14:30;97
01/07/2017 14:30;01/07/2017 15:00;94
01/07/2017 15:00;01/07/2017 15:30;94
01/07/2017 15:30;01/07/2017 16:00;94
01/07/2017 16:00;01/07/2017 16:30;94
01/07/2017 16:30;01/07/2017 17:00;91
01/07/2017 17:00;01/07/2017 17:30;87
01/07/2017 17:30;01/07/2017 18:00;89
01/07/2017 18:00;01/07/2017 18:30;87
01/07/2017 18:30;01/07/2017 19:00;89
01/07/2017 19:00;01/07/2017 19:30;87
01/07/2017 19:30;01/07/2017 20:00;89
01/07/2017 20:00;01/07/2017 20:30;85
01/07/2017 20:30;01/07/2017 21:00;84
01/07/2017 21:00;01/07/2017 21:30;79
01/07/2017 21:30;01/07/2017 22:00;72
01/07/2017 22:00;01/07/2017 22:30;72
01/07/2017 22:30;01/07/2017 23:00;74
01/07/2017 23:00;01/07/2017 23:30;76
01/07/2017 23:30;02/07/2017 0:00;78
02/07/2017 0:00;02/07/2017 0:30;78
02/07/2017 0:30;02/07/2017 1:00;73
02/07/2017 1:00;02/07/2017 1:30;73
02/07/2017 1:30;02/07/2017 2:00;78
02/07/2017 2:00;02/07/2017 2:30;77
02/07/2017 2:30;02/07/2017 3:00;84
02/07/2017 3:00;02/07/2017 3:30;80
02/07/2017 3:30;02/07/2017 4:00;81
02/07/2017 4:00;02/07/2017 4:30;79
02/07/2017 4:30;02/07/2017 5:00;75
02/07/2017 5:00;02/07/2017 5:30;71
02/07/2017 5:30;02/07/2017 6:00;69
02/07/2017 6:00;02/07/2017 6:30;65
