Start_local;End_local;Ozone
31/05/2017 11:00;31/05/2017 11:30;32
31/05/2017 11:30;31/05/2017 12:00;40
31/05/2017 12:00;31/05/2017 12:30;55
31/05/2017 12:30;31/05/2017 13:00;71
31/05/2017 13:00;31/05/2017 13:30;70
31/05/2017 13:30;31/05/2017 14:00;70
31/05/2017 14:00;31/05/2017 14:30;77
31/05/2017 14:30;31/05/2017 15:00;83
31/05/2017 15:00;31/05/2017 15:30;86
31/05/2017 15:30;31/05/2017 16:00;93
31/05/2017 16:00;31/05/2017 16:30;93
31/05/2017 16:30;31/05/2017 17:00;92
31/05/2017 17:00;31/05/2017 17:30;94
31/05/2017 17:30;31/05/2017 18:00;98
31/05/2017 18:00;31/05/2017 18:30;104
31/05/2017 18:30;31/05/2017 19:00;106
31/05/2017 19:00;31/05/2017 19:30;107
31/05/2017 19:30;31/05/2017 20:00;91
31/05/2017 20:00;31/05/2017 20:30;85
31/05/2017 20:30;31/05/2017 21:00;82
31/05/2017 21:00;31/05/2017 21:30;79
31/05/2017 21:30;31/05/2017 22:00;76
31/05/2017 22:00;31/05/2017 22:30;77
31/05/2017 22:30;31/05/2017 23:00;74
31/05/2017 23:00;31/05/2017 23:30;72
31/05/2017 23:30;01/06/2017 0:00;65
01/06/2017 0:00;01/06/2017 0:30;61
01/06/2017 0:30;01/06/2017 1:00;61
01/06/2017 1:00;01/06/2017 1:30;58
01/06/2017 1:30;01/06/2017 2:00;56
01/06/2017 2:00;01/06/2017 2:30;57
01/06/2017 2:30;01/06/2017 3:00;55
01/06/2017 3:00;01/06/2017 3:30;57
01/06/2017 3:30;01/06/2017 4:00;59
01/06/2017 4:00;01/06/2017 4:30;63
01/06/2017 4:30;01/06/2017 5:00;65
01/06/2017 5:00;01/06/2017 5:30;61
01/06/2017 5:30;01/06/2017 6:00;63
01/06/2017 6:00;01/06/2017 6:30;63
01/06/2017 6:30;01/06/2017 7:00;62
01/06/2017 7:00;01/06/2017 7:30;58
01/06/2017 7:30;01/06/2017 8:00;56
01/06/2017 8:00;01/06/2017 8:30;53
01/06/2017 8:30;01/06/2017 9:00;63
01/06/2017 9:00;01/06/2017 9:30;75
01/06/2017 9:30;01/06/2017 10:00;79
01/06/2017 10:00;01/06/2017 10:30;84
01/06/2017 10:30;01/06/2017 11:00;94
01/06/2017 11:00;01/06/2017 11:30;98
01/06/2017 11:30;01/06/2017 12:00;98
01/06/2017 12:00;01/06/2017 12:30;101
01/06/2017 12:30;01/06/2017 13:00;102
01/06/2017 13:00;01/06/2017 13:30;102
01/06/2017 13:30;01/06/2017 14:00;103
01/06/2017 14:00;01/06/2017 14:30;99
01/06/2017 14:30;01/06/2017 15:00;92
01/06/2017 15:00;01/06/2017 15:30;89
01/06/2017 15:30;01/06/2017 16:00;84
01/06/2017 16:00;01/06/2017 16:30;81
01/06/2017 16:30;01/06/2017 17:00;78
01/06/2017 17:00;01/06/2017 17:30;78
01/06/2017 17:30;01/06/2017 18:00;86
01/06/2017 18:00;01/06/2017 18:30;107
01/06/2017 18:30;01/06/2017 19:00;107
01/06/2017 19:00;01/06/2017 19:30;91
01/06/2017 19:30;01/06/2017 20:00;82
01/06/2017 20:00;01/06/2017 20:30;77
01/06/2017 20:30;01/06/2017 21:00;69
01/06/2017 21:00;01/06/2017 21:30;66
01/06/2017 21:30;01/06/2017 22:00;75
01/06/2017 22:00;01/06/2017 22:30;73
01/06/2017 22:30;01/06/2017 23:00;59
01/06/2017 23:00;01/06/2017 23:30;48
01/06/2017 23:30;02/06/2017 0:00;43
02/06/2017 0:00;02/06/2017 0:30;41
02/06/2017 0:30;02/06/2017 1:00;40
02/06/2017 1:00;02/06/2017 1:30;42
02/06/2017 1:30;02/06/2017 2:00;46
02/06/2017 2:00;02/06/2017 2:30;48
02/06/2017 2:30;02/06/2017 3:00;51
02/06/2017 3:00;02/06/2017 3:30;53
02/06/2017 3:30;02/06/2017 4:00;50
02/06/2017 4:00;02/06/2017 4:30;51
02/06/2017 4:30;02/06/2017 5:00;54
02/06/2017 5:00;02/06/2017 5:30;48
02/06/2017 5:30;02/06/2017 6:00;45
02/06/2017 6:00;02/06/2017 6:30;57
02/06/2017 6:30;02/06/2017 7:00;53
02/06/2017 7:00;02/06/2017 7:30;54
02/06/2017 7:30;02/06/2017 8:00;55
02/06/2017 8:00;02/06/2017 8:30;65
02/06/2017 8:30;02/06/2017 9:00;63
02/06/2017 9:00;02/06/2017 9:30;73
02/06/2017 9:30;02/06/2017 10:00;81
02/06/2017 10:00;02/06/2017 10:30;86
02/06/2017 10:30;02/06/2017 11:00;89
02/06/2017 11:00;02/06/2017 11:30;89
02/06/2017 11:30;02/06/2017 12:00;85
02/06/2017 12:00;02/06/2017 12:30;92
02/06/2017 12:30;02/06/2017 13:00;93
02/06/2017 13:00;02/06/2017 13:30;92
02/06/2017 13:30;02/06/2017 14:00;99
02/06/2017 14:00;02/06/2017 14:30;102
02/06/2017 14:30;02/06/2017 15:00;104
02/06/2017 15:00;02/06/2017 15:30;100
02/06/2017 15:30;02/06/2017 16:00;95
02/06/2017 16:00;02/06/2017 16:30;95
02/06/2017 16:30;02/06/2017 17:00;103
02/06/2017 17:00;02/06/2017 17:30;96
02/06/2017 17:30;02/06/2017 18:00;87
02/06/2017 18:00;02/06/2017 18:30;85
02/06/2017 18:30;02/06/2017 19:00;77
02/06/2017 19:00;02/06/2017 19:30;77
02/06/2017 19:30;02/06/2017 20:00;82
02/06/2017 20:00;02/06/2017 20:30;75
02/06/2017 20:30;02/06/2017 21:00;63
02/06/2017 21:00;02/06/2017 21:30;53
02/06/2017 21:30;02/06/2017 22:00;57
02/06/2017 22:00;02/06/2017 22:30;54
02/06/2017 22:30;02/06/2017 23:00;55
02/06/2017 23:00;02/06/2017 23:30;58
02/06/2017 23:30;03/06/2017 0:00;53
03/06/2017 0:00;03/06/2017 0:30;57
03/06/2017 0:30;03/06/2017 1:00;66
03/06/2017 1:00;03/06/2017 1:30;62
03/06/2017 1:30;03/06/2017 2:00;64
03/06/2017 2:00;03/06/2017 2:30;51
03/06/2017 2:30;03/06/2017 3:00;52
03/06/2017 3:00;03/06/2017 3:30;50
03/06/2017 3:30;03/06/2017 4:00;43
03/06/2017 4:00;03/06/2017 4:30;44
03/06/2017 4:30;03/06/2017 5:00;41
03/06/2017 5:00;03/06/2017 5:30;45
03/06/2017 5:30;03/06/2017 6:00;49
03/06/2017 6:00;03/06/2017 6:30;40
03/06/2017 6:30;03/06/2017 7:00;45
03/06/2017 7:00;03/06/2017 7:30;43
03/06/2017 7:30;03/06/2017 8:00;69
03/06/2017 8:00;03/06/2017 8:30;62
03/06/2017 8:30;03/06/2017 9:00;54
03/06/2017 9:00;03/06/2017 9:30;47
03/06/2017 9:30;03/06/2017 10:00;53
03/06/2017 10:00;03/06/2017 10:30;62
03/06/2017 10:30;03/06/2017 11:00;63
