Start_local;End_local;Ozone
03/08/2017 20:30;03/08/2017 21:00;62
03/08/2017 21:00;03/08/2017 21:30;64
03/08/2017 21:30;03/08/2017 22:00;62
03/08/2017 22:00;03/08/2017 22:30;59
03/08/2017 22:30;03/08/2017 23:00;57
03/08/2017 23:00;03/08/2017 23:30;54
03/08/2017 23:30;04/08/2017 0:00;49
04/08/2017 0:00;04/08/2017 0:30;46
04/08/2017 0:30;04/08/2017 1:00;45
04/08/2017 1:00;04/08/2017 1:30;43
04/08/2017 1:30;04/08/2017 2:00;44
04/08/2017 2:00;04/08/2017 2:30;40
04/08/2017 2:30;04/08/2017 3:00;40
04/08/2017 3:00;04/08/2017 3:30;40
04/08/2017 3:30;04/08/2017 4:00;39
04/08/2017 4:00;04/08/2017 4:30;37
04/08/2017 4:30;04/08/2017 5:00;37
04/08/2017 5:00;04/08/2017 5:30;35
04/08/2017 5:30;04/08/2017 6:00;36
04/08/2017 6:00;04/08/2017 6:30;36
04/08/2017 6:30;04/08/2017 7:00;36
04/08/2017 7:00;04/08/2017 7:30;37
04/08/2017 7:30;04/08/2017 8:00;40
04/08/2017 8:00;04/08/2017 8:30;51
04/08/2017 8:30;04/08/2017 9:00;63
04/08/2017 9:00;04/08/2017 9:30;73
04/08/2017 9:30;04/08/2017 10:00;81
04/08/2017 10:00;04/08/2017 10:30;89
04/08/2017 10:30;04/08/2017 11:00;94
04/08/2017 11:00;04/08/2017 11:30;105
04/08/2017 11:30;04/08/2017 12:00;106
04/08/2017 12:00;04/08/2017 12:30;106
04/08/2017 12:30;04/08/2017 13:00;110
04/08/2017 13:00;04/08/2017 13:30;108
04/08/2017 13:30;04/08/2017 14:00;108
04/08/2017 14:00;04/08/2017 14:30;111
04/08/2017 14:30;04/08/2017 15:00;115
04/08/2017 15:00;04/08/2017 15:30;109
04/08/2017 15:30;04/08/2017 16:00;113
04/08/2017 16:00;04/08/2017 16:30;115
04/08/2017 16:30;04/08/2017 17:00;112
04/08/2017 17:00;04/08/2017 17:30;110
