Start_local;End_local;Ozone
02/06/2017 11:30;02/06/2017 12:00;82
02/06/2017 12:00;02/06/2017 12:30;86
02/06/2017 12:30;02/06/2017 13:00;88
02/06/2017 13:00;02/06/2017 13:30;85
02/06/2017 13:30;02/06/2017 14:00;88
02/06/2017 14:00;02/06/2017 14:30;87
02/06/2017 14:30;02/06/2017 15:00;88
02/06/2017 15:00;02/06/2017 15:30;90
02/06/2017 15:30;02/06/2017 16:00;90
02/06/2017 16:00;02/06/2017 16:30;91
02/06/2017 16:30;02/06/2017 17:00;86
02/06/2017 17:00;02/06/2017 17:30;84
02/06/2017 17:30;02/06/2017 18:00;
02/06/2017 18:00;02/06/2017 18:30;
02/06/2017 18:30;02/06/2017 19:00;
02/06/2017 19:00;02/06/2017 19:30;62
02/06/2017 19:30;02/06/2017 20:00;64
02/06/2017 20:00;02/06/2017 20:30;62
02/06/2017 20:30;02/06/2017 21:00;60
02/06/2017 21:00;02/06/2017 21:30;59
02/06/2017 21:30;02/06/2017 22:00;58
02/06/2017 22:00;02/06/2017 22:30;57
02/06/2017 22:30;02/06/2017 23:00;56
02/06/2017 23:00;02/06/2017 23:30;56
02/06/2017 23:30;03/06/2017 0:00;55
03/06/2017 0:00;03/06/2017 0:30;55
03/06/2017 0:30;03/06/2017 1:00;56
03/06/2017 1:00;03/06/2017 1:30;53
03/06/2017 1:30;03/06/2017 2:00;
03/06/2017 2:00;03/06/2017 2:30;53
03/06/2017 2:30;03/06/2017 3:00;52
03/06/2017 3:00;03/06/2017 3:30;50
03/06/2017 3:30;03/06/2017 4:00;50
03/06/2017 4:00;03/06/2017 4:30;50
03/06/2017 4:30;03/06/2017 5:00;49
03/06/2017 5:00;03/06/2017 5:30;49
03/06/2017 5:30;03/06/2017 6:00;46
03/06/2017 6:00;03/06/2017 6:30;46
03/06/2017 6:30;03/06/2017 7:00;48
03/06/2017 7:00;03/06/2017 7:30;55
03/06/2017 7:30;03/06/2017 8:00;51
03/06/2017 8:00;03/06/2017 8:30;58
03/06/2017 8:30;03/06/2017 9:00;56
03/06/2017 9:00;03/06/2017 9:30;68
03/06/2017 9:30;03/06/2017 10:00;70
03/06/2017 10:00;03/06/2017 10:30;74
03/06/2017 10:30;03/06/2017 11:00;78
03/06/2017 11:00;03/06/2017 11:30;79
03/06/2017 11:30;03/06/2017 12:00;82
03/06/2017 12:00;03/06/2017 12:30;87
03/06/2017 12:30;03/06/2017 13:00;89
03/06/2017 13:00;03/06/2017 13:30;89
03/06/2017 13:30;03/06/2017 14:00;86
03/06/2017 14:00;03/06/2017 14:30;84
03/06/2017 14:30;03/06/2017 15:00;82
03/06/2017 15:00;03/06/2017 15:30;79
03/06/2017 15:30;03/06/2017 16:00;74
03/06/2017 16:00;03/06/2017 16:30;72
03/06/2017 16:30;03/06/2017 17:00;80
03/06/2017 17:00;03/06/2017 17:30;85
03/06/2017 17:30;03/06/2017 18:00;80
03/06/2017 18:00;03/06/2017 18:30;78
03/06/2017 18:30;03/06/2017 19:00;78
03/06/2017 19:00;03/06/2017 19:30;79
03/06/2017 19:30;03/06/2017 20:00;83
03/06/2017 20:00;03/06/2017 20:30;74
03/06/2017 20:30;03/06/2017 21:00;66
03/06/2017 21:00;03/06/2017 21:30;61
03/06/2017 21:30;03/06/2017 22:00;60
03/06/2017 22:00;03/06/2017 22:30;65
03/06/2017 22:30;03/06/2017 23:00;66
03/06/2017 23:00;03/06/2017 23:30;73
03/06/2017 23:30;04/06/2017 0:00;62
04/06/2017 0:00;04/06/2017 0:30;52
04/06/2017 0:30;04/06/2017 1:00;50
04/06/2017 1:00;04/06/2017 1:30;49
04/06/2017 1:30;04/06/2017 2:00;48
04/06/2017 2:00;04/06/2017 2:30;44
04/06/2017 2:30;04/06/2017 3:00;42
04/06/2017 3:00;04/06/2017 3:30;42
04/06/2017 3:30;04/06/2017 4:00;38
04/06/2017 4:00;04/06/2017 4:30;40
04/06/2017 4:30;04/06/2017 5:00;38
04/06/2017 5:00;04/06/2017 5:30;38
04/06/2017 5:30;04/06/2017 6:00;38
04/06/2017 6:00;04/06/2017 6:30;39
