Start_local;End_local;Ozone
30/05/2017 11:30;30/05/2017 12:00;32
30/05/2017 12:00;30/05/2017 12:30;34
30/05/2017 12:30;30/05/2017 13:00;40
30/05/2017 13:00;30/05/2017 13:30;43
30/05/2017 13:30;30/05/2017 14:00;45
30/05/2017 14:00;30/05/2017 14:30;53
30/05/2017 14:30;30/05/2017 15:00;55
30/05/2017 15:00;30/05/2017 15:30;55
30/05/2017 15:30;30/05/2017 16:00;55
30/05/2017 16:00;30/05/2017 16:30;54
30/05/2017 16:30;30/05/2017 17:00;64
30/05/2017 17:00;30/05/2017 17:30;66
30/05/2017 17:30;30/05/2017 18:00;68
30/05/2017 18:00;30/05/2017 18:30;69
30/05/2017 18:30;30/05/2017 19:00;60
30/05/2017 19:00;30/05/2017 19:30;51
30/05/2017 19:30;30/05/2017 20:00;48
30/05/2017 20:00;30/05/2017 20:30;42
30/05/2017 20:30;30/05/2017 21:00;39
30/05/2017 21:00;30/05/2017 21:30;35
30/05/2017 21:30;30/05/2017 22:00;34
30/05/2017 22:00;30/05/2017 22:30;33
30/05/2017 22:30;30/05/2017 23:00;33
30/05/2017 23:00;30/05/2017 23:30;31
30/05/2017 23:30;31/05/2017 0:00;30
31/05/2017 0:00;31/05/2017 0:30;30
31/05/2017 0:30;31/05/2017 1:00;31
31/05/2017 1:00;31/05/2017 1:30;29
31/05/2017 1:30;31/05/2017 2:00;29
31/05/2017 2:00;31/05/2017 2:30;28
31/05/2017 2:30;31/05/2017 3:00;24
31/05/2017 3:00;31/05/2017 3:30;24
31/05/2017 3:30;31/05/2017 4:00;24
31/05/2017 4:00;31/05/2017 4:30;22
31/05/2017 4:30;31/05/2017 5:00;21
31/05/2017 5:00;31/05/2017 5:30;21
31/05/2017 5:30;31/05/2017 6:00;21
31/05/2017 6:00;31/05/2017 6:30;21
31/05/2017 6:30;31/05/2017 7:00;23
31/05/2017 7:00;31/05/2017 7:30;24
31/05/2017 7:30;31/05/2017 8:00;26
31/05/2017 8:00;31/05/2017 8:30;27
31/05/2017 8:30;31/05/2017 9:00;36
31/05/2017 9:00;31/05/2017 9:30;45
31/05/2017 9:30;31/05/2017 10:00;39
31/05/2017 10:00;31/05/2017 10:30;45
31/05/2017 10:30;31/05/2017 11:00;54
31/05/2017 11:00;31/05/2017 11:30;63
31/05/2017 11:30;31/05/2017 12:00;75
31/05/2017 12:00;31/05/2017 12:30;76
31/05/2017 12:30;31/05/2017 13:00;86
31/05/2017 13:00;31/05/2017 13:30;92
31/05/2017 13:30;31/05/2017 14:00;103
31/05/2017 14:00;31/05/2017 14:30;98
31/05/2017 14:30;31/05/2017 15:00;96
31/05/2017 15:00;31/05/2017 15:30;99
31/05/2017 15:30;31/05/2017 16:00;94
31/05/2017 16:00;31/05/2017 16:30;92
31/05/2017 16:30;31/05/2017 17:00;90
31/05/2017 17:00;31/05/2017 17:30;101
31/05/2017 17:30;31/05/2017 18:00;108
31/05/2017 18:00;31/05/2017 18:30;115
31/05/2017 18:30;31/05/2017 19:00;113
31/05/2017 19:00;31/05/2017 19:30;94
31/05/2017 19:30;31/05/2017 20:00;109
31/05/2017 20:00;31/05/2017 20:30;107
31/05/2017 20:30;31/05/2017 21:00;106
31/05/2017 21:00;31/05/2017 21:30;89
31/05/2017 21:30;31/05/2017 22:00;71
31/05/2017 22:00;31/05/2017 22:30;56
31/05/2017 22:30;31/05/2017 23:00;45
31/05/2017 23:00;31/05/2017 23:30;39
31/05/2017 23:30;01/06/2017 0:00;35
01/06/2017 0:00;01/06/2017 0:30;36
01/06/2017 0:30;01/06/2017 1:00;33
01/06/2017 1:00;01/06/2017 1:30;29
01/06/2017 1:30;01/06/2017 2:00;28
