Start_local;End_local;Ozone
31/05/2017 12:30;31/05/2017 13:00;50
31/05/2017 13:00;31/05/2017 13:30;54
31/05/2017 13:30;31/05/2017 14:00;58
31/05/2017 14:00;31/05/2017 14:30;59
31/05/2017 14:30;31/05/2017 15:00;63
31/05/2017 15:00;31/05/2017 15:30;64
31/05/2017 15:30;31/05/2017 16:00;62
31/05/2017 16:00;31/05/2017 16:30;60
31/05/2017 16:30;31/05/2017 17:00;58
31/05/2017 17:00;31/05/2017 17:30;57
31/05/2017 17:30;31/05/2017 18:00;58
31/05/2017 18:00;31/05/2017 18:30;60
31/05/2017 18:30;31/05/2017 19:00;56
31/05/2017 19:00;31/05/2017 19:30;53
31/05/2017 19:30;31/05/2017 20:00;51
31/05/2017 20:00;31/05/2017 20:30;49
31/05/2017 20:30;31/05/2017 21:00;49
31/05/2017 21:00;31/05/2017 21:30;43
31/05/2017 21:30;31/05/2017 22:00;38
31/05/2017 22:00;31/05/2017 22:30;33
31/05/2017 22:30;31/05/2017 23:00;30
31/05/2017 23:00;31/05/2017 23:30;26
31/05/2017 23:30;01/06/2017 0:00;26
01/06/2017 0:00;01/06/2017 0:30;23
01/06/2017 0:30;01/06/2017 1:00;23
01/06/2017 1:00;01/06/2017 1:30;20
01/06/2017 1:30;01/06/2017 2:00;20
01/06/2017 2:00;01/06/2017 2:30;20
01/06/2017 2:30;01/06/2017 3:00;20
01/06/2017 3:00;01/06/2017 3:30;19
01/06/2017 3:30;01/06/2017 4:00;20
01/06/2017 4:00;01/06/2017 4:30;20
01/06/2017 4:30;01/06/2017 5:00;20
01/06/2017 5:00;01/06/2017 5:30;18
01/06/2017 5:30;01/06/2017 6:00;18
01/06/2017 6:00;01/06/2017 6:30;16
01/06/2017 6:30;01/06/2017 7:00;15
01/06/2017 7:00;01/06/2017 7:30;17
01/06/2017 7:30;01/06/2017 8:00;20
01/06/2017 8:00;01/06/2017 8:30;25
01/06/2017 8:30;01/06/2017 9:00;40
01/06/2017 9:00;01/06/2017 9:30;46
01/06/2017 9:30;01/06/2017 10:00;61
01/06/2017 10:00;01/06/2017 10:30;69
01/06/2017 10:30;01/06/2017 11:00;76
01/06/2017 11:00;01/06/2017 11:30;85
01/06/2017 11:30;01/06/2017 12:00;83
01/06/2017 12:00;01/06/2017 12:30;86
01/06/2017 12:30;01/06/2017 13:00;79
01/06/2017 13:00;01/06/2017 13:30;81
01/06/2017 13:30;01/06/2017 14:00;83
01/06/2017 14:00;01/06/2017 14:30;82
01/06/2017 14:30;01/06/2017 15:00;73
01/06/2017 15:00;01/06/2017 15:30;67
01/06/2017 15:30;01/06/2017 16:00;55
01/06/2017 16:00;01/06/2017 16:30;49
01/06/2017 16:30;01/06/2017 17:00;46
01/06/2017 17:00;01/06/2017 17:30;52
01/06/2017 17:30;01/06/2017 18:00;55
01/06/2017 18:00;01/06/2017 18:30;62
01/06/2017 18:30;01/06/2017 19:00;64
01/06/2017 19:00;01/06/2017 19:30;63
01/06/2017 19:30;01/06/2017 20:00;65
01/06/2017 20:00;01/06/2017 20:30;54
01/06/2017 20:30;01/06/2017 21:00;45
01/06/2017 21:00;01/06/2017 21:30;42
