Start_local;End_local;Ozone
30/05/2017 14:30;30/05/2017 15:00;36
30/05/2017 15:00;30/05/2017 15:30;46
30/05/2017 15:30;30/05/2017 16:00;53
30/05/2017 16:00;30/05/2017 16:30;57
30/05/2017 16:30;30/05/2017 17:00;59
30/05/2017 17:00;30/05/2017 17:30;65
30/05/2017 17:30;30/05/2017 18:00;75
30/05/2017 18:00;30/05/2017 18:30;77
30/05/2017 18:30;30/05/2017 19:00;66
30/05/2017 19:00;30/05/2017 19:30;68
30/05/2017 19:30;30/05/2017 20:00;54
30/05/2017 20:00;30/05/2017 20:30;49
30/05/2017 20:30;30/05/2017 21:00;63
30/05/2017 21:00;30/05/2017 21:30;72
30/05/2017 21:30;30/05/2017 22:00;72
30/05/2017 22:00;30/05/2017 22:30;62
30/05/2017 22:30;30/05/2017 23:00;49
30/05/2017 23:00;30/05/2017 23:30;45
30/05/2017 23:30;31/05/2017 0:00;43
31/05/2017 0:00;31/05/2017 0:30;50
31/05/2017 0:30;31/05/2017 1:00;35
31/05/2017 1:00;31/05/2017 1:30;26
31/05/2017 1:30;31/05/2017 2:00;30
31/05/2017 2:00;31/05/2017 2:30;32
31/05/2017 2:30;31/05/2017 3:00;52
31/05/2017 3:00;31/05/2017 3:30;37
31/05/2017 3:30;31/05/2017 4:00;34
31/05/2017 4:00;31/05/2017 4:30;31
31/05/2017 4:30;31/05/2017 5:00;30
31/05/2017 5:00;31/05/2017 5:30;36
31/05/2017 5:30;31/05/2017 6:00;32
31/05/2017 6:00;31/05/2017 6:30;30
31/05/2017 6:30;31/05/2017 7:00;31
31/05/2017 7:00;31/05/2017 7:30;34
31/05/2017 7:30;31/05/2017 8:00;32
31/05/2017 8:00;31/05/2017 8:30;37
31/05/2017 8:30;31/05/2017 9:00;48
31/05/2017 9:00;31/05/2017 9:30;46
31/05/2017 9:30;31/05/2017 10:00;51
31/05/2017 10:00;31/05/2017 10:30;57
31/05/2017 10:30;31/05/2017 11:00;76
31/05/2017 11:00;31/05/2017 11:30;85
