Start_local;End_local;Ozone
25/07/2017 11:00;25/07/2017 11:30;56
25/07/2017 11:30;25/07/2017 12:00;71
25/07/2017 12:00;25/07/2017 12:30;85
25/07/2017 12:30;25/07/2017 13:00;92
25/07/2017 13:00;25/07/2017 13:30;101
25/07/2017 13:30;25/07/2017 14:00;103
25/07/2017 14:00;25/07/2017 14:30;111
25/07/2017 14:30;25/07/2017 15:00;112
25/07/2017 15:00;25/07/2017 15:30;112
25/07/2017 15:30;25/07/2017 16:00;117
25/07/2017 16:00;25/07/2017 16:30;119
25/07/2017 16:30;25/07/2017 17:00;117
25/07/2017 17:00;25/07/2017 17:30;123
25/07/2017 17:30;25/07/2017 18:00;123
25/07/2017 18:00;25/07/2017 18:30;123
25/07/2017 18:30;25/07/2017 19:00;121
25/07/2017 19:00;25/07/2017 19:30;113
25/07/2017 19:30;25/07/2017 20:00;107
25/07/2017 20:00;25/07/2017 20:30;99
25/07/2017 20:30;25/07/2017 21:00;91
25/07/2017 21:00;25/07/2017 21:30;72
25/07/2017 21:30;25/07/2017 22:00;59
25/07/2017 22:00;25/07/2017 22:30;55
25/07/2017 22:30;25/07/2017 23:00;51
25/07/2017 23:00;25/07/2017 23:30;42
25/07/2017 23:30;26/07/2017 0:00;45
26/07/2017 0:00;26/07/2017 0:30;46
26/07/2017 0:30;26/07/2017 1:00;48
26/07/2017 1:00;26/07/2017 1:30;38
26/07/2017 1:30;26/07/2017 2:00;21
26/07/2017 2:00;26/07/2017 2:30;16
26/07/2017 2:30;26/07/2017 3:00;5
26/07/2017 3:00;26/07/2017 3:30;7
26/07/2017 3:30;26/07/2017 4:00;6
26/07/2017 4:00;26/07/2017 4:30;3
26/07/2017 4:30;26/07/2017 5:00;2
26/07/2017 5:00;26/07/2017 5:30;
26/07/2017 5:30;26/07/2017 6:00;
26/07/2017 6:00;26/07/2017 6:30;1
26/07/2017 6:30;26/07/2017 7:00;5
26/07/2017 7:00;26/07/2017 7:30;11
26/07/2017 7:30;26/07/2017 8:00;11
26/07/2017 8:00;26/07/2017 8:30;20
26/07/2017 8:30;26/07/2017 9:00;22
26/07/2017 9:00;26/07/2017 9:30;32
26/07/2017 9:30;26/07/2017 10:00;34
26/07/2017 10:00;26/07/2017 10:30;32
26/07/2017 10:30;26/07/2017 11:00;69
26/07/2017 11:00;26/07/2017 11:30;102
26/07/2017 11:30;26/07/2017 12:00;114
26/07/2017 12:00;26/07/2017 12:30;124
26/07/2017 12:30;26/07/2017 13:00;126
26/07/2017 13:00;26/07/2017 13:30;124
26/07/2017 13:30;26/07/2017 14:00;124
26/07/2017 14:00;26/07/2017 14:30;115
26/07/2017 14:30;26/07/2017 15:00;124
26/07/2017 15:00;26/07/2017 15:30;125
26/07/2017 15:30;26/07/2017 16:00;123
26/07/2017 16:00;26/07/2017 16:30;125
26/07/2017 16:30;26/07/2017 17:00;129
26/07/2017 17:00;26/07/2017 17:30;128
26/07/2017 17:30;26/07/2017 18:00;124
26/07/2017 18:00;26/07/2017 18:30;122
26/07/2017 18:30;26/07/2017 19:00;121
26/07/2017 19:00;26/07/2017 19:30;111
26/07/2017 19:30;26/07/2017 20:00;114
26/07/2017 20:00;26/07/2017 20:30;107
26/07/2017 20:30;26/07/2017 21:00;87
26/07/2017 21:00;26/07/2017 21:30;73
26/07/2017 21:30;26/07/2017 22:00;60
26/07/2017 22:00;26/07/2017 22:30;59
26/07/2017 22:30;26/07/2017 23:00;61
26/07/2017 23:00;26/07/2017 23:30;58
26/07/2017 23:30;27/07/2017 0:00;67
27/07/2017 0:00;27/07/2017 0:30;73
27/07/2017 0:30;27/07/2017 1:00;68
27/07/2017 1:00;27/07/2017 1:30;69
27/07/2017 1:30;27/07/2017 2:00;62
27/07/2017 2:00;27/07/2017 2:30;39
27/07/2017 2:30;27/07/2017 3:00;49
27/07/2017 3:00;27/07/2017 3:30;39
