Start_local;End_local;Ozone
31/05/2017 10:00;31/05/2017 10:30;46
31/05/2017 10:30;31/05/2017 11:00;47
31/05/2017 11:00;31/05/2017 11:30;50
31/05/2017 11:30;31/05/2017 12:00;52
31/05/2017 12:00;31/05/2017 12:30;62
31/05/2017 12:30;31/05/2017 13:00;72
31/05/2017 13:00;31/05/2017 13:30;75
31/05/2017 13:30;31/05/2017 14:00;86
31/05/2017 14:00;31/05/2017 14:30;86
31/05/2017 14:30;31/05/2017 15:00;93
31/05/2017 15:00;31/05/2017 15:30;90
31/05/2017 15:30;31/05/2017 16:00;96
31/05/2017 16:00;31/05/2017 16:30;98
31/05/2017 16:30;31/05/2017 17:00;88
31/05/2017 17:00;31/05/2017 17:30;96
31/05/2017 17:30;31/05/2017 18:00;102
31/05/2017 18:00;31/05/2017 18:30;97
31/05/2017 18:30;31/05/2017 19:00;93
31/05/2017 19:00;31/05/2017 19:30;91
31/05/2017 19:30;31/05/2017 20:00;91
31/05/2017 20:00;31/05/2017 20:30;97
31/05/2017 20:30;31/05/2017 21:00;85
31/05/2017 21:00;31/05/2017 21:30;82
31/05/2017 21:30;31/05/2017 22:00;74
31/05/2017 22:00;31/05/2017 22:30;60
31/05/2017 22:30;31/05/2017 23:00;56
31/05/2017 23:00;31/05/2017 23:30;45
31/05/2017 23:30;01/06/2017 0:00;46
01/06/2017 0:00;01/06/2017 0:30;38
01/06/2017 0:30;01/06/2017 1:00;35
01/06/2017 1:00;01/06/2017 1:30;35
01/06/2017 1:30;01/06/2017 2:00;33
01/06/2017 2:00;01/06/2017 2:30;29
01/06/2017 2:30;01/06/2017 3:00;29
01/06/2017 3:00;01/06/2017 3:30;26
01/06/2017 3:30;01/06/2017 4:00;27
01/06/2017 4:00;01/06/2017 4:30;26
01/06/2017 4:30;01/06/2017 5:00;27
01/06/2017 5:00;01/06/2017 5:30;27
01/06/2017 5:30;01/06/2017 6:00;27
01/06/2017 6:00;01/06/2017 6:30;25
01/06/2017 6:30;01/06/2017 7:00;25
01/06/2017 7:00;01/06/2017 7:30;26
01/06/2017 7:30;01/06/2017 8:00;26
01/06/2017 8:00;01/06/2017 8:30;31
01/06/2017 8:30;01/06/2017 9:00;33
01/06/2017 9:00;01/06/2017 9:30;36
01/06/2017 9:30;01/06/2017 10:00;46
01/06/2017 10:00;01/06/2017 10:30;59
01/06/2017 10:30;01/06/2017 11:00;68
01/06/2017 11:00;01/06/2017 11:30;92
01/06/2017 11:30;01/06/2017 12:00;102
01/06/2017 12:00;01/06/2017 12:30;99
01/06/2017 12:30;01/06/2017 13:00;95
01/06/2017 13:00;01/06/2017 13:30;107
01/06/2017 13:30;01/06/2017 14:00;102
01/06/2017 14:00;01/06/2017 14:30;107
01/06/2017 14:30;01/06/2017 15:00;105
01/06/2017 15:00;01/06/2017 15:30;108
01/06/2017 15:30;01/06/2017 16:00;82
01/06/2017 16:00;01/06/2017 16:30;83
01/06/2017 16:30;01/06/2017 17:00;65
01/06/2017 17:00;01/06/2017 17:30;59
01/06/2017 17:30;01/06/2017 18:00;61
01/06/2017 18:00;01/06/2017 18:30;73
01/06/2017 18:30;01/06/2017 19:00;84
01/06/2017 19:00;01/06/2017 19:30;89
01/06/2017 19:30;01/06/2017 20:00;90
01/06/2017 20:00;01/06/2017 20:30;74
01/06/2017 20:30;01/06/2017 21:00;57
01/06/2017 21:00;01/06/2017 21:30;46
01/06/2017 21:30;01/06/2017 22:00;43
01/06/2017 22:00;01/06/2017 22:30;40
01/06/2017 22:30;01/06/2017 23:00;40
01/06/2017 23:00;01/06/2017 23:30;44
01/06/2017 23:30;02/06/2017 0:00;42
02/06/2017 0:00;02/06/2017 0:30;36
02/06/2017 0:30;02/06/2017 1:00;32
02/06/2017 1:00;02/06/2017 1:30;30
