Start_local;End_local;Ozone
30/06/2017 13:00;30/06/2017 13:30;30
30/06/2017 13:30;30/06/2017 14:00;29
30/06/2017 14:00;30/06/2017 14:30;37
30/06/2017 14:30;30/06/2017 15:00;47
30/06/2017 15:00;30/06/2017 15:30;60
30/06/2017 15:30;30/06/2017 16:00;67
30/06/2017 16:00;30/06/2017 16:30;75
30/06/2017 16:30;30/06/2017 17:00;77
30/06/2017 17:00;30/06/2017 17:30;77
30/06/2017 17:30;30/06/2017 18:00;79
30/06/2017 18:00;30/06/2017 18:30;75
30/06/2017 18:30;30/06/2017 19:00;77
30/06/2017 19:00;30/06/2017 19:30;81
30/06/2017 19:30;30/06/2017 20:00;79
30/06/2017 20:00;30/06/2017 20:30;70
30/06/2017 20:30;30/06/2017 21:00;58
30/06/2017 21:00;30/06/2017 21:30;53
30/06/2017 21:30;30/06/2017 22:00;56
30/06/2017 22:00;30/06/2017 22:30;61
30/06/2017 22:30;30/06/2017 23:00;66
30/06/2017 23:00;30/06/2017 23:30;54
30/06/2017 23:30;01/07/2017 0:00;49
01/07/2017 0:00;01/07/2017 0:30;56
01/07/2017 0:30;01/07/2017 1:00;42
01/07/2017 1:00;01/07/2017 1:30;43
01/07/2017 1:30;01/07/2017 2:00;36
01/07/2017 2:00;01/07/2017 2:30;30
01/07/2017 2:30;01/07/2017 3:00;27
01/07/2017 3:00;01/07/2017 3:30;34
01/07/2017 3:30;01/07/2017 4:00;27
01/07/2017 4:00;01/07/2017 4:30;23
01/07/2017 4:30;01/07/2017 5:00;24
01/07/2017 5:00;01/07/2017 5:30;20
01/07/2017 5:30;01/07/2017 6:00;22
01/07/2017 6:00;01/07/2017 6:30;33
01/07/2017 6:30;01/07/2017 7:00;47
01/07/2017 7:00;01/07/2017 7:30;56
01/07/2017 7:30;01/07/2017 8:00;66
01/07/2017 8:00;01/07/2017 8:30;66
01/07/2017 8:30;01/07/2017 9:00;74
01/07/2017 9:00;01/07/2017 9:30;77
01/07/2017 9:30;01/07/2017 10:00;73
01/07/2017 10:00;01/07/2017 10:30;70
01/07/2017 10:30;01/07/2017 11:00;69
01/07/2017 11:00;01/07/2017 11:30;75
01/07/2017 11:30;01/07/2017 12:00;80
01/07/2017 12:00;01/07/2017 12:30;76
01/07/2017 12:30;01/07/2017 13:00;78
01/07/2017 13:00;01/07/2017 13:30;79
01/07/2017 13:30;01/07/2017 14:00;86
01/07/2017 14:00;01/07/2017 14:30;94
01/07/2017 14:30;01/07/2017 15:00;94
01/07/2017 15:00;01/07/2017 15:30;94
01/07/2017 15:30;01/07/2017 16:00;88
01/07/2017 16:00;01/07/2017 16:30;93
01/07/2017 16:30;01/07/2017 17:00;97
01/07/2017 17:00;01/07/2017 17:30;97
01/07/2017 17:30;01/07/2017 18:00;99
01/07/2017 18:00;01/07/2017 18:30;98
01/07/2017 18:30;01/07/2017 19:00;94
01/07/2017 19:00;01/07/2017 19:30;95
01/07/2017 19:30;01/07/2017 20:00;93
01/07/2017 20:00;01/07/2017 20:30;89
01/07/2017 20:30;01/07/2017 21:00;84
01/07/2017 21:00;01/07/2017 21:30;84
01/07/2017 21:30;01/07/2017 22:00;82
01/07/2017 22:00;01/07/2017 22:30;82
01/07/2017 22:30;01/07/2017 23:00;79
01/07/2017 23:00;01/07/2017 23:30;52
01/07/2017 23:30;02/07/2017 0:00;46
02/07/2017 0:00;02/07/2017 0:30;49
02/07/2017 0:30;02/07/2017 1:00;52
02/07/2017 1:00;02/07/2017 1:30;44
02/07/2017 1:30;02/07/2017 2:00;38
02/07/2017 2:00;02/07/2017 2:30;35
02/07/2017 2:30;02/07/2017 3:00;26
02/07/2017 3:00;02/07/2017 3:30;27
02/07/2017 3:30;02/07/2017 4:00;34
02/07/2017 4:00;02/07/2017 4:30;31
02/07/2017 4:30;02/07/2017 5:00;22
02/07/2017 5:00;02/07/2017 5:30;14
02/07/2017 5:30;02/07/2017 6:00;17
02/07/2017 6:00;02/07/2017 6:30;36
02/07/2017 6:30;02/07/2017 7:00;32
02/07/2017 7:00;02/07/2017 7:30;28
02/07/2017 7:30;02/07/2017 8:00;48
02/07/2017 8:00;02/07/2017 8:30;53
02/07/2017 8:30;02/07/2017 9:00;60
02/07/2017 9:00;02/07/2017 9:30;62
02/07/2017 9:30;02/07/2017 10:00;66
02/07/2017 10:00;02/07/2017 10:30;67
02/07/2017 10:30;02/07/2017 11:00;68
02/07/2017 11:00;02/07/2017 11:30;73
02/07/2017 11:30;02/07/2017 12:00;73
02/07/2017 12:00;02/07/2017 12:30;66
02/07/2017 12:30;02/07/2017 13:00;64
02/07/2017 13:00;02/07/2017 13:30;62
02/07/2017 13:30;02/07/2017 14:00;68
02/07/2017 14:00;02/07/2017 14:30;78
02/07/2017 14:30;02/07/2017 15:00;86
02/07/2017 15:00;02/07/2017 15:30;81
02/07/2017 15:30;02/07/2017 16:00;76
02/07/2017 16:00;02/07/2017 16:30;73
02/07/2017 16:30;02/07/2017 17:00;82
02/07/2017 17:00;02/07/2017 17:30;81
02/07/2017 17:30;02/07/2017 18:00;78
02/07/2017 18:00;02/07/2017 18:30;77
02/07/2017 18:30;02/07/2017 19:00;78
02/07/2017 19:00;02/07/2017 19:30;74
02/07/2017 19:30;02/07/2017 20:00;79
02/07/2017 20:00;02/07/2017 20:30;78
02/07/2017 20:30;02/07/2017 21:00;77
02/07/2017 21:00;02/07/2017 21:30;74
02/07/2017 21:30;02/07/2017 22:00;68
02/07/2017 22:00;02/07/2017 22:30;53
02/07/2017 22:30;02/07/2017 23:00;23
02/07/2017 23:00;02/07/2017 23:30;21
02/07/2017 23:30;03/07/2017 0:00;20
03/07/2017 0:00;03/07/2017 0:30;23
03/07/2017 0:30;03/07/2017 1:00;24
03/07/2017 1:00;03/07/2017 1:30;31
03/07/2017 1:30;03/07/2017 2:00;31
03/07/2017 2:00;03/07/2017 2:30;32
03/07/2017 2:30;03/07/2017 3:00;32
03/07/2017 3:00;03/07/2017 3:30;38
03/07/2017 3:30;03/07/2017 4:00;40
03/07/2017 4:00;03/07/2017 4:30;36
03/07/2017 4:30;03/07/2017 5:00;30
03/07/2017 5:00;03/07/2017 5:30;23
03/07/2017 5:30;03/07/2017 6:00;16
03/07/2017 6:00;03/07/2017 6:30;16
03/07/2017 6:30;03/07/2017 7:00;14
03/07/2017 7:00;03/07/2017 7:30;18
03/07/2017 7:30;03/07/2017 8:00;25
03/07/2017 8:00;03/07/2017 8:30;35
03/07/2017 8:30;03/07/2017 9:00;45
03/07/2017 9:00;03/07/2017 9:30;49
03/07/2017 9:30;03/07/2017 10:00;51
03/07/2017 10:00;03/07/2017 10:30;48
03/07/2017 10:30;03/07/2017 11:00;49
03/07/2017 11:00;03/07/2017 11:30;49
03/07/2017 11:30;03/07/2017 12:00;56
03/07/2017 12:00;03/07/2017 12:30;59
03/07/2017 12:30;03/07/2017 13:00;65
03/07/2017 13:00;03/07/2017 13:30;70
03/07/2017 13:30;03/07/2017 14:00;73
03/07/2017 14:00;03/07/2017 14:30;79
03/07/2017 14:30;03/07/2017 15:00;76
03/07/2017 15:00;03/07/2017 15:30;71
03/07/2017 15:30;03/07/2017 16:00;62
03/07/2017 16:00;03/07/2017 16:30;62
03/07/2017 16:30;03/07/2017 17:00;62
03/07/2017 17:00;03/07/2017 17:30;62
03/07/2017 17:30;03/07/2017 18:00;60
03/07/2017 18:00;03/07/2017 18:30;61
03/07/2017 18:30;03/07/2017 19:00;67
03/07/2017 19:00;03/07/2017 19:30;65
03/07/2017 19:30;03/07/2017 20:00;63
03/07/2017 20:00;03/07/2017 20:30;61
03/07/2017 20:30;03/07/2017 21:00;51
03/07/2017 21:00;03/07/2017 21:30;48
03/07/2017 21:30;03/07/2017 22:00;50
03/07/2017 22:00;03/07/2017 22:30;26
03/07/2017 22:30;03/07/2017 23:00;21
03/07/2017 23:00;03/07/2017 23:30;20
03/07/2017 23:30;04/07/2017 0:00;19
04/07/2017 0:00;04/07/2017 0:30;19
04/07/2017 0:30;04/07/2017 1:00;19
04/07/2017 1:00;04/07/2017 1:30;21
04/07/2017 1:30;04/07/2017 2:00;19
04/07/2017 2:00;04/07/2017 2:30;18
04/07/2017 2:30;04/07/2017 3:00;18
04/07/2017 3:00;04/07/2017 3:30;18
04/07/2017 3:30;04/07/2017 4:00;19
04/07/2017 4:00;04/07/2017 4:30;18
04/07/2017 4:30;04/07/2017 5:00;18
04/07/2017 5:00;04/07/2017 5:30;17
04/07/2017 5:30;04/07/2017 6:00;17
04/07/2017 6:00;04/07/2017 6:30;16
04/07/2017 6:30;04/07/2017 7:00;16
04/07/2017 7:00;04/07/2017 7:30;19
04/07/2017 7:30;04/07/2017 8:00;26
04/07/2017 8:00;04/07/2017 8:30;34
04/07/2017 8:30;04/07/2017 9:00;46
04/07/2017 9:00;04/07/2017 9:30;52
04/07/2017 9:30;04/07/2017 10:00;54
04/07/2017 10:00;04/07/2017 10:30;52
04/07/2017 10:30;04/07/2017 11:00;50
04/07/2017 11:00;04/07/2017 11:30;52
04/07/2017 11:30;04/07/2017 12:00;54
04/07/2017 12:00;04/07/2017 12:30;76
04/07/2017 12:30;04/07/2017 13:00;89
04/07/2017 13:00;04/07/2017 13:30;92
04/07/2017 13:30;04/07/2017 14:00;97
04/07/2017 14:00;04/07/2017 14:30;88
04/07/2017 14:30;04/07/2017 15:00;78
04/07/2017 15:00;04/07/2017 15:30;69
04/07/2017 15:30;04/07/2017 16:00;62
04/07/2017 16:00;04/07/2017 16:30;61
04/07/2017 16:30;04/07/2017 17:00;60
04/07/2017 17:00;04/07/2017 17:30;57
04/07/2017 17:30;04/07/2017 18:00;51
04/07/2017 18:00;04/07/2017 18:30;53
04/07/2017 18:30;04/07/2017 19:00;52
04/07/2017 19:00;04/07/2017 19:30;56
