Start_local;End_local;Ozone
09/06/2017 11:30;09/06/2017 12:00;53
09/06/2017 12:00;09/06/2017 12:30;73
09/06/2017 12:30;09/06/2017 13:00;74
09/06/2017 13:00;09/06/2017 13:30;80
09/06/2017 13:30;09/06/2017 14:00;68
09/06/2017 14:00;09/06/2017 14:30;66
09/06/2017 14:30;09/06/2017 15:00;63
09/06/2017 15:00;09/06/2017 15:30;64
09/06/2017 15:30;09/06/2017 16:00;80
09/06/2017 16:00;09/06/2017 16:30;85
09/06/2017 16:30;09/06/2017 17:00;95
09/06/2017 17:00;09/06/2017 17:30;97
09/06/2017 17:30;09/06/2017 18:00;95
09/06/2017 18:00;09/06/2017 18:30;93
09/06/2017 18:30;09/06/2017 19:00;95
09/06/2017 19:00;09/06/2017 19:30;84
09/06/2017 19:30;09/06/2017 20:00;69
09/06/2017 20:00;09/06/2017 20:30;62
09/06/2017 20:30;09/06/2017 21:00;57
09/06/2017 21:00;09/06/2017 21:30;49
09/06/2017 21:30;09/06/2017 22:00;42
09/06/2017 22:00;09/06/2017 22:30;39
09/06/2017 22:30;09/06/2017 23:00;36
09/06/2017 23:00;09/06/2017 23:30;35
09/06/2017 23:30;10/06/2017 0:00;35
10/06/2017 0:00;10/06/2017 0:30;35
10/06/2017 0:30;10/06/2017 1:00;34
10/06/2017 1:00;10/06/2017 1:30;35
10/06/2017 1:30;10/06/2017 2:00;35
10/06/2017 2:00;10/06/2017 2:30;33
10/06/2017 2:30;10/06/2017 3:00;32
10/06/2017 3:00;10/06/2017 3:30;32
10/06/2017 3:30;10/06/2017 4:00;32
10/06/2017 4:00;10/06/2017 4:30;33
10/06/2017 4:30;10/06/2017 5:00;33
10/06/2017 5:00;10/06/2017 5:30;32
10/06/2017 5:30;10/06/2017 6:00;31
10/06/2017 6:00;10/06/2017 6:30;31
10/06/2017 6:30;10/06/2017 7:00;34
10/06/2017 7:00;10/06/2017 7:30;34
10/06/2017 7:30;10/06/2017 8:00;46
10/06/2017 8:00;10/06/2017 8:30;53
10/06/2017 8:30;10/06/2017 9:00;60
10/06/2017 9:00;10/06/2017 9:30;69
10/06/2017 9:30;10/06/2017 10:00;72
10/06/2017 10:00;10/06/2017 10:30;83
10/06/2017 10:30;10/06/2017 11:00;96
10/06/2017 11:00;10/06/2017 11:30;103
10/06/2017 11:30;10/06/2017 12:00;88
10/06/2017 12:00;10/06/2017 12:30;97
10/06/2017 12:30;10/06/2017 13:00;105
10/06/2017 13:00;10/06/2017 13:30;101
10/06/2017 13:30;10/06/2017 14:00;104
10/06/2017 14:00;10/06/2017 14:30;92
10/06/2017 14:30;10/06/2017 15:00;98
