Start_local;End_local;Ozone
03/08/2017 17:00;03/08/2017 17:30;110
03/08/2017 17:30;03/08/2017 18:00;115
03/08/2017 18:00;03/08/2017 18:30;119
03/08/2017 18:30;03/08/2017 19:00;121
03/08/2017 19:00;03/08/2017 19:30;110
03/08/2017 19:30;03/08/2017 20:00;110
03/08/2017 20:00;03/08/2017 20:30;107
03/08/2017 20:30;03/08/2017 21:00;104
03/08/2017 21:00;03/08/2017 21:30;108
03/08/2017 21:30;03/08/2017 22:00;95
03/08/2017 22:00;03/08/2017 22:30;91
03/08/2017 22:30;03/08/2017 23:00;83
03/08/2017 23:00;03/08/2017 23:30;82
03/08/2017 23:30;04/08/2017 0:00;76
04/08/2017 0:00;04/08/2017 0:30;79
04/08/2017 0:30;04/08/2017 1:00;77
04/08/2017 1:00;04/08/2017 1:30;72
04/08/2017 1:30;04/08/2017 2:00;75
04/08/2017 2:00;04/08/2017 2:30;76
04/08/2017 2:30;04/08/2017 3:00;76
04/08/2017 3:00;04/08/2017 3:30;80
04/08/2017 3:30;04/08/2017 4:00;77
04/08/2017 4:00;04/08/2017 4:30;75
04/08/2017 4:30;04/08/2017 5:00;68
04/08/2017 5:00;04/08/2017 5:30;66
04/08/2017 5:30;04/08/2017 6:00;70
04/08/2017 6:00;04/08/2017 6:30;63
04/08/2017 6:30;04/08/2017 7:00;62
04/08/2017 7:00;04/08/2017 7:30;60
04/08/2017 7:30;04/08/2017 8:00;56
04/08/2017 8:00;04/08/2017 8:30;70
04/08/2017 8:30;04/08/2017 9:00;81
04/08/2017 9:00;04/08/2017 9:30;91
04/08/2017 9:30;04/08/2017 10:00;101
04/08/2017 10:00;04/08/2017 10:30;116
04/08/2017 10:30;04/08/2017 11:00;129
04/08/2017 11:00;04/08/2017 11:30;135
04/08/2017 11:30;04/08/2017 12:00;137
04/08/2017 12:00;04/08/2017 12:30;145
04/08/2017 12:30;04/08/2017 13:00;149
04/08/2017 13:00;04/08/2017 13:30;150
04/08/2017 13:30;04/08/2017 14:00;146
04/08/2017 14:00;04/08/2017 14:30;146
04/08/2017 14:30;04/08/2017 15:00;143
04/08/2017 15:00;04/08/2017 15:30;144
04/08/2017 15:30;04/08/2017 16:00;140
04/08/2017 16:00;04/08/2017 16:30;140
04/08/2017 16:30;04/08/2017 17:00;139
04/08/2017 17:00;04/08/2017 17:30;140
04/08/2017 17:30;04/08/2017 18:00;139
04/08/2017 18:00;04/08/2017 18:30;139
04/08/2017 18:30;04/08/2017 19:00;140
04/08/2017 19:00;04/08/2017 19:30;126
04/08/2017 19:30;04/08/2017 20:00;120
04/08/2017 20:00;04/08/2017 20:30;109
04/08/2017 20:30;04/08/2017 21:00;109
04/08/2017 21:00;04/08/2017 21:30;105
04/08/2017 21:30;04/08/2017 22:00;102
04/08/2017 22:00;04/08/2017 22:30;90
04/08/2017 22:30;04/08/2017 23:00;85
04/08/2017 23:00;04/08/2017 23:30;80
04/08/2017 23:30;05/08/2017 0:00;81
05/08/2017 0:00;05/08/2017 0:30;77
05/08/2017 0:30;05/08/2017 1:00;74
05/08/2017 1:00;05/08/2017 1:30;73
05/08/2017 1:30;05/08/2017 2:00;70
05/08/2017 2:00;05/08/2017 2:30;73
05/08/2017 2:30;05/08/2017 3:00;79
05/08/2017 3:00;05/08/2017 3:30;77
05/08/2017 3:30;05/08/2017 4:00;77
05/08/2017 4:00;05/08/2017 4:30;77
05/08/2017 4:30;05/08/2017 5:00;82
05/08/2017 5:00;05/08/2017 5:30;73
05/08/2017 5:30;05/08/2017 6:00;68
05/08/2017 6:00;05/08/2017 6:30;62
05/08/2017 6:30;05/08/2017 7:00;59
05/08/2017 7:00;05/08/2017 7:30;66
05/08/2017 7:30;05/08/2017 8:00;61
05/08/2017 8:00;05/08/2017 8:30;79
05/08/2017 8:30;05/08/2017 9:00;89
05/08/2017 9:00;05/08/2017 9:30;100
05/08/2017 9:30;05/08/2017 10:00;116
05/08/2017 10:00;05/08/2017 10:30;128
05/08/2017 10:30;05/08/2017 11:00;139
05/08/2017 11:00;05/08/2017 11:30;143
05/08/2017 11:30;05/08/2017 12:00;145
05/08/2017 12:00;05/08/2017 12:30;148
05/08/2017 12:30;05/08/2017 13:00;147
05/08/2017 13:00;05/08/2017 13:30;146
05/08/2017 13:30;05/08/2017 14:00;143
05/08/2017 14:00;05/08/2017 14:30;142
05/08/2017 14:30;05/08/2017 15:00;142
05/08/2017 15:00;05/08/2017 15:30;144
05/08/2017 15:30;05/08/2017 16:00;145
05/08/2017 16:00;05/08/2017 16:30;146
05/08/2017 16:30;05/08/2017 17:00;142
05/08/2017 17:00;05/08/2017 17:30;140
05/08/2017 17:30;05/08/2017 18:00;135
05/08/2017 18:00;05/08/2017 18:30;137
05/08/2017 18:30;05/08/2017 19:00;136
05/08/2017 19:00;05/08/2017 19:30;132
05/08/2017 19:30;05/08/2017 20:00;125
05/08/2017 20:00;05/08/2017 20:30;117
05/08/2017 20:30;05/08/2017 21:00;118
05/08/2017 21:00;05/08/2017 21:30;114
