Start_local;End_local;Ozone
14/06/2018 13:00;14/06/2018 13:30;92
14/06/2018 13:30;14/06/2018 14:00;100
14/06/2018 14:00;14/06/2018 14:30;107
14/06/2018 14:30;14/06/2018 15:00;118
14/06/2018 15:00;14/06/2018 15:30;119
14/06/2018 15:30;14/06/2018 16:00;128
14/06/2018 16:00;14/06/2018 16:30;124
14/06/2018 16:30;14/06/2018 17:00;123
14/06/2018 17:00;14/06/2018 17:30;122
14/06/2018 17:30;14/06/2018 18:00;118
14/06/2018 18:00;14/06/2018 18:30;112
14/06/2018 18:30;14/06/2018 19:00;114
14/06/2018 19:00;14/06/2018 19:30;110
14/06/2018 19:30;14/06/2018 20:00;115
14/06/2018 20:00;14/06/2018 20:30;106
14/06/2018 20:30;14/06/2018 21:00;102
14/06/2018 21:00;14/06/2018 21:30;94
14/06/2018 21:30;14/06/2018 22:00;93
14/06/2018 22:00;14/06/2018 22:30;84
14/06/2018 22:30;14/06/2018 23:00;73
14/06/2018 23:00;14/06/2018 23:30;78
14/06/2018 23:30;15/06/2018 0:00;81
15/06/2018 0:00;15/06/2018 0:30;71
15/06/2018 0:30;15/06/2018 1:00;71
15/06/2018 1:00;15/06/2018 1:30;67
15/06/2018 1:30;15/06/2018 2:00;59
15/06/2018 2:00;15/06/2018 2:30;63
15/06/2018 2:30;15/06/2018 3:00;30
15/06/2018 3:00;15/06/2018 3:30;34
15/06/2018 3:30;15/06/2018 4:00;32
15/06/2018 4:00;15/06/2018 4:30;31
15/06/2018 4:30;15/06/2018 5:00;30
15/06/2018 5:00;15/06/2018 5:30;31
15/06/2018 5:30;15/06/2018 6:00;29
15/06/2018 6:00;15/06/2018 6:30;25
15/06/2018 6:30;15/06/2018 7:00;24
15/06/2018 7:00;15/06/2018 7:30;34
15/06/2018 7:30;15/06/2018 8:00;38
15/06/2018 8:00;15/06/2018 8:30;63
15/06/2018 8:30;15/06/2018 9:00;47
15/06/2018 9:00;15/06/2018 9:30;58
15/06/2018 9:30;15/06/2018 10:00;
15/06/2018 10:00;15/06/2018 10:30;
15/06/2018 10:30;15/06/2018 11:00;
15/06/2018 11:00;15/06/2018 11:30;
