Start_local;End_local;Ozone
20/06/2018 13:00;20/06/2018 13:30;132
20/06/2018 13:30;20/06/2018 14:00;119
20/06/2018 14:00;20/06/2018 14:30;128
20/06/2018 14:30;20/06/2018 15:00;129
20/06/2018 15:00;20/06/2018 15:30;133
20/06/2018 15:30;20/06/2018 16:00;127
20/06/2018 16:00;20/06/2018 16:30;110
20/06/2018 16:30;20/06/2018 17:00;100
20/06/2018 17:00;20/06/2018 17:30;99
20/06/2018 17:30;20/06/2018 18:00;94
20/06/2018 18:00;20/06/2018 18:30;90
20/06/2018 18:30;20/06/2018 19:00;90
20/06/2018 19:00;20/06/2018 19:30;85
20/06/2018 19:30;20/06/2018 20:00;81
20/06/2018 20:00;20/06/2018 20:30;77
20/06/2018 20:30;20/06/2018 21:00;73
20/06/2018 21:00;20/06/2018 21:30;69
20/06/2018 21:30;20/06/2018 22:00;64
20/06/2018 22:00;20/06/2018 22:30;59
20/06/2018 22:30;20/06/2018 23:00;58
20/06/2018 23:00;20/06/2018 23:30;56
20/06/2018 23:30;21/06/2018 0:00;49
21/06/2018 0:00;21/06/2018 0:30;45
21/06/2018 0:30;21/06/2018 1:00;42
21/06/2018 1:00;21/06/2018 1:30;42
21/06/2018 1:30;21/06/2018 2:00;40
21/06/2018 2:00;21/06/2018 2:30;36
21/06/2018 2:30;21/06/2018 3:00;34
21/06/2018 3:00;21/06/2018 3:30;31
21/06/2018 3:30;21/06/2018 4:00;31
21/06/2018 4:00;21/06/2018 4:30;27
21/06/2018 4:30;21/06/2018 5:00;25
21/06/2018 5:00;21/06/2018 5:30;25
21/06/2018 5:30;21/06/2018 6:00;24
21/06/2018 6:00;21/06/2018 6:30;25
21/06/2018 6:30;21/06/2018 7:00;25
21/06/2018 7:00;21/06/2018 7:30;25
21/06/2018 7:30;21/06/2018 8:00;30
21/06/2018 8:00;21/06/2018 8:30;34
21/06/2018 8:30;21/06/2018 9:00;40
21/06/2018 9:00;21/06/2018 9:30;47
21/06/2018 9:30;21/06/2018 10:00;58
21/06/2018 10:00;21/06/2018 10:30;70
21/06/2018 10:30;21/06/2018 11:00;79
21/06/2018 11:00;21/06/2018 11:30;87
21/06/2018 11:30;21/06/2018 12:00;95
21/06/2018 12:00;21/06/2018 12:30;107
21/06/2018 12:30;21/06/2018 13:00;105
21/06/2018 13:00;21/06/2018 13:30;104
21/06/2018 13:30;21/06/2018 14:00;112
21/06/2018 14:00;21/06/2018 14:30;122
21/06/2018 14:30;21/06/2018 15:00;126
21/06/2018 15:00;21/06/2018 15:30;121
21/06/2018 15:30;21/06/2018 16:00;113
21/06/2018 16:00;21/06/2018 16:30;99
21/06/2018 16:30;21/06/2018 17:00;96
21/06/2018 17:00;21/06/2018 17:30;98
21/06/2018 17:30;21/06/2018 18:00;102
21/06/2018 18:00;21/06/2018 18:30;100
21/06/2018 18:30;21/06/2018 19:00;96
21/06/2018 19:00;21/06/2018 19:30;91
21/06/2018 19:30;21/06/2018 20:00;91
21/06/2018 20:00;21/06/2018 20:30;88
21/06/2018 20:30;21/06/2018 21:00;80
21/06/2018 21:00;21/06/2018 21:30;75
21/06/2018 21:30;21/06/2018 22:00;69
21/06/2018 22:00;21/06/2018 22:30;67
21/06/2018 22:30;21/06/2018 23:00;63
21/06/2018 23:00;21/06/2018 23:30;59
21/06/2018 23:30;22/06/2018 0:00;57
22/06/2018 0:00;22/06/2018 0:30;56
22/06/2018 0:30;22/06/2018 1:00;53
22/06/2018 1:00;22/06/2018 1:30;48
22/06/2018 1:30;22/06/2018 2:00;46
22/06/2018 2:00;22/06/2018 2:30;43
22/06/2018 2:30;22/06/2018 3:00;41
22/06/2018 3:00;22/06/2018 3:30;40
22/06/2018 3:30;22/06/2018 4:00;42
22/06/2018 4:00;22/06/2018 4:30;38
22/06/2018 4:30;22/06/2018 5:00;35
22/06/2018 5:00;22/06/2018 5:30;35
22/06/2018 5:30;22/06/2018 6:00;31
22/06/2018 6:00;22/06/2018 6:30;31
22/06/2018 6:30;22/06/2018 7:00;31
22/06/2018 7:00;22/06/2018 7:30;33
22/06/2018 7:30;22/06/2018 8:00;33
22/06/2018 8:00;22/06/2018 8:30;42
22/06/2018 8:30;22/06/2018 9:00;45
22/06/2018 9:00;22/06/2018 9:30;53
22/06/2018 9:30;22/06/2018 10:00;66
22/06/2018 10:00;22/06/2018 10:30;76
22/06/2018 10:30;22/06/2018 11:00;82
22/06/2018 11:00;22/06/2018 11:30;93
22/06/2018 11:30;22/06/2018 12:00;105
22/06/2018 12:00;22/06/2018 12:30;108
22/06/2018 12:30;22/06/2018 13:00;103
22/06/2018 13:00;22/06/2018 13:30;105
22/06/2018 13:30;22/06/2018 14:00;111
22/06/2018 14:00;22/06/2018 14:30;113
22/06/2018 14:30;22/06/2018 15:00;115
22/06/2018 15:00;22/06/2018 15:30;115
22/06/2018 15:30;22/06/2018 16:00;94
22/06/2018 16:00;22/06/2018 16:30;88
