Start_local;End_local;Ozone
20/06/2018 12:00;20/06/2018 12:30;88
20/06/2018 12:30;20/06/2018 13:00;87
20/06/2018 13:00;20/06/2018 13:30;93
20/06/2018 13:30;20/06/2018 14:00;98
20/06/2018 14:00;20/06/2018 14:30;102
20/06/2018 14:30;20/06/2018 15:00;110
20/06/2018 15:00;20/06/2018 15:30;112
20/06/2018 15:30;20/06/2018 16:00;109
20/06/2018 16:00;20/06/2018 16:30;107
20/06/2018 16:30;20/06/2018 17:00;98
20/06/2018 17:00;20/06/2018 17:30;89
20/06/2018 17:30;20/06/2018 18:00;87
20/06/2018 18:00;20/06/2018 18:30;80
20/06/2018 18:30;20/06/2018 19:00;82
20/06/2018 19:00;20/06/2018 19:30;82
20/06/2018 19:30;20/06/2018 20:00;77
20/06/2018 20:00;20/06/2018 20:30;71
20/06/2018 20:30;20/06/2018 21:00;61
20/06/2018 21:00;20/06/2018 21:30;57
20/06/2018 21:30;20/06/2018 22:00;53
20/06/2018 22:00;20/06/2018 22:30;48
20/06/2018 22:30;20/06/2018 23:00;43
20/06/2018 23:00;20/06/2018 23:30;34
20/06/2018 23:30;21/06/2018 0:00;42
21/06/2018 0:00;21/06/2018 0:30;43
21/06/2018 0:30;21/06/2018 1:00;37
21/06/2018 1:00;21/06/2018 1:30;33
21/06/2018 1:30;21/06/2018 2:00;31
21/06/2018 2:00;21/06/2018 2:30;31
21/06/2018 2:30;21/06/2018 3:00;25
21/06/2018 3:00;21/06/2018 3:30;31
21/06/2018 3:30;21/06/2018 4:00;26
21/06/2018 4:00;21/06/2018 4:30;26
21/06/2018 4:30;21/06/2018 5:00;22
21/06/2018 5:00;21/06/2018 5:30;26
21/06/2018 5:30;21/06/2018 6:00;21
21/06/2018 6:00;21/06/2018 6:30;21
21/06/2018 6:30;21/06/2018 7:00;28
21/06/2018 7:00;21/06/2018 7:30;28
21/06/2018 7:30;21/06/2018 8:00;55
21/06/2018 8:00;21/06/2018 8:30;64
21/06/2018 8:30;21/06/2018 9:00;61
21/06/2018 9:00;21/06/2018 9:30;56
21/06/2018 9:30;21/06/2018 10:00;56
21/06/2018 10:00;21/06/2018 10:30;63
21/06/2018 10:30;21/06/2018 11:00;77
21/06/2018 11:00;21/06/2018 11:30;76
21/06/2018 11:30;21/06/2018 12:00;84
21/06/2018 12:00;21/06/2018 12:30;87
21/06/2018 12:30;21/06/2018 13:00;84
21/06/2018 13:00;21/06/2018 13:30;85
21/06/2018 13:30;21/06/2018 14:00;82
21/06/2018 14:00;21/06/2018 14:30;75
21/06/2018 14:30;21/06/2018 15:00;74
21/06/2018 15:00;21/06/2018 15:30;75
21/06/2018 15:30;21/06/2018 16:00;76
21/06/2018 16:00;21/06/2018 16:30;74
21/06/2018 16:30;21/06/2018 17:00;71
21/06/2018 17:00;21/06/2018 17:30;73
21/06/2018 17:30;21/06/2018 18:00;71
21/06/2018 18:00;21/06/2018 18:30;68
21/06/2018 18:30;21/06/2018 19:00;67
21/06/2018 19:00;21/06/2018 19:30;66
21/06/2018 19:30;21/06/2018 20:00;60
21/06/2018 20:00;21/06/2018 20:30;55
21/06/2018 20:30;21/06/2018 21:00;53
21/06/2018 21:00;21/06/2018 21:30;51
21/06/2018 21:30;21/06/2018 22:00;55
21/06/2018 22:00;21/06/2018 22:30;52
21/06/2018 22:30;21/06/2018 23:00;48
21/06/2018 23:00;21/06/2018 23:30;51
21/06/2018 23:30;22/06/2018 0:00;49
22/06/2018 0:00;22/06/2018 0:30;39
22/06/2018 0:30;22/06/2018 1:00;43
22/06/2018 1:00;22/06/2018 1:30;37
22/06/2018 1:30;22/06/2018 2:00;38
22/06/2018 2:00;22/06/2018 2:30;37
22/06/2018 2:30;22/06/2018 3:00;32
22/06/2018 3:00;22/06/2018 3:30;28
22/06/2018 3:30;22/06/2018 4:00;31
22/06/2018 4:00;22/06/2018 4:30;29
22/06/2018 4:30;22/06/2018 5:00;25
22/06/2018 5:00;22/06/2018 5:30;25
22/06/2018 5:30;22/06/2018 6:00;26
22/06/2018 6:00;22/06/2018 6:30;29
22/06/2018 6:30;22/06/2018 7:00;25
22/06/2018 7:00;22/06/2018 7:30;29
22/06/2018 7:30;22/06/2018 8:00;31
22/06/2018 8:00;22/06/2018 8:30;63
22/06/2018 8:30;22/06/2018 9:00;45
22/06/2018 9:00;22/06/2018 9:30;47
22/06/2018 9:30;22/06/2018 10:00;53
22/06/2018 10:00;22/06/2018 10:30;61
22/06/2018 10:30;22/06/2018 11:00;67
22/06/2018 11:00;22/06/2018 11:30;70
22/06/2018 11:30;22/06/2018 12:00;83
22/06/2018 12:00;22/06/2018 12:30;88
22/06/2018 12:30;22/06/2018 13:00;93
22/06/2018 13:00;22/06/2018 13:30;97
22/06/2018 13:30;22/06/2018 14:00;98
22/06/2018 14:00;22/06/2018 14:30;96
22/06/2018 14:30;22/06/2018 15:00;86
22/06/2018 15:00;22/06/2018 15:30;87
22/06/2018 15:30;22/06/2018 16:00;87
22/06/2018 16:00;22/06/2018 16:30;82
22/06/2018 16:30;22/06/2018 17:00;80
22/06/2018 17:00;22/06/2018 17:30;83
22/06/2018 17:30;22/06/2018 18:00;83
22/06/2018 18:00;22/06/2018 18:30;81
22/06/2018 18:30;22/06/2018 19:00;78
22/06/2018 19:00;22/06/2018 19:30;74
22/06/2018 19:30;22/06/2018 20:00;74
22/06/2018 20:00;22/06/2018 20:30;75
22/06/2018 20:30;22/06/2018 21:00;69
22/06/2018 21:00;22/06/2018 21:30;62
22/06/2018 21:30;22/06/2018 22:00;58
22/06/2018 22:00;22/06/2018 22:30;59
22/06/2018 22:30;22/06/2018 23:00;48
22/06/2018 23:00;22/06/2018 23:30;41
22/06/2018 23:30;23/06/2018 0:00;36
23/06/2018 0:00;23/06/2018 0:30;45
23/06/2018 0:30;23/06/2018 1:00;42
23/06/2018 1:00;23/06/2018 1:30;36
23/06/2018 1:30;23/06/2018 2:00;33
23/06/2018 2:00;23/06/2018 2:30;34
23/06/2018 2:30;23/06/2018 3:00;32
23/06/2018 3:00;23/06/2018 3:30;32
23/06/2018 3:30;23/06/2018 4:00;32
23/06/2018 4:00;23/06/2018 4:30;30
23/06/2018 4:30;23/06/2018 5:00;30
23/06/2018 5:00;23/06/2018 5:30;29
23/06/2018 5:30;23/06/2018 6:00;26
23/06/2018 6:00;23/06/2018 6:30;28
23/06/2018 6:30;23/06/2018 7:00;29
23/06/2018 7:00;23/06/2018 7:30;28
23/06/2018 7:30;23/06/2018 8:00;33
23/06/2018 8:00;23/06/2018 8:30;36
23/06/2018 8:30;23/06/2018 9:00;58
23/06/2018 9:00;23/06/2018 9:30;65
23/06/2018 9:30;23/06/2018 10:00;65
23/06/2018 10:00;23/06/2018 10:30;66
23/06/2018 10:30;23/06/2018 11:00;74
23/06/2018 11:00;23/06/2018 11:30;77
23/06/2018 11:30;23/06/2018 12:00;82
23/06/2018 12:00;23/06/2018 12:30;84
23/06/2018 12:30;23/06/2018 13:00;86
23/06/2018 13:00;23/06/2018 13:30;86
23/06/2018 13:30;23/06/2018 14:00;88
23/06/2018 14:00;23/06/2018 14:30;87
23/06/2018 14:30;23/06/2018 15:00;86
23/06/2018 15:00;23/06/2018 15:30;82
23/06/2018 15:30;23/06/2018 16:00;83
23/06/2018 16:00;23/06/2018 16:30;76
23/06/2018 16:30;23/06/2018 17:00;73
23/06/2018 17:00;23/06/2018 17:30;74
23/06/2018 17:30;23/06/2018 18:00;73
23/06/2018 18:00;23/06/2018 18:30;71
23/06/2018 18:30;23/06/2018 19:00;69
23/06/2018 19:00;23/06/2018 19:30;70
23/06/2018 19:30;23/06/2018 20:00;68
23/06/2018 20:00;23/06/2018 20:30;68
23/06/2018 20:30;23/06/2018 21:00;66
23/06/2018 21:00;23/06/2018 21:30;65
23/06/2018 21:30;23/06/2018 22:00;51
23/06/2018 22:00;23/06/2018 22:30;47
23/06/2018 22:30;23/06/2018 23:00;38
23/06/2018 23:00;23/06/2018 23:30;33
23/06/2018 23:30;24/06/2018 0:00;39
24/06/2018 0:00;24/06/2018 0:30;31
24/06/2018 0:30;24/06/2018 1:00;31
24/06/2018 1:00;24/06/2018 1:30;26
24/06/2018 1:30;24/06/2018 2:00;30
