Start_local;End_local;Ozone
12/07/2018 17:30;12/07/2018 18:00;110
12/07/2018 18:00;12/07/2018 18:30;110
12/07/2018 18:30;12/07/2018 19:00;112
12/07/2018 19:00;12/07/2018 19:30;111
12/07/2018 19:30;12/07/2018 20:00;107
12/07/2018 20:00;12/07/2018 20:30;110
12/07/2018 20:30;12/07/2018 21:00;104
12/07/2018 21:00;12/07/2018 21:30;96
12/07/2018 21:30;12/07/2018 22:00;81
12/07/2018 22:00;12/07/2018 22:30;59
12/07/2018 22:30;12/07/2018 23:00;44
12/07/2018 23:00;12/07/2018 23:30;52
12/07/2018 23:30;13/07/2018 0:00;59
13/07/2018 0:00;13/07/2018 0:30;51
13/07/2018 0:30;13/07/2018 1:00;53
13/07/2018 1:00;13/07/2018 1:30;45
13/07/2018 1:30;13/07/2018 2:00;51
13/07/2018 2:00;13/07/2018 2:30;50
13/07/2018 2:30;13/07/2018 3:00;39
13/07/2018 3:00;13/07/2018 3:30;39
13/07/2018 3:30;13/07/2018 4:00;43
13/07/2018 4:00;13/07/2018 4:30;37
13/07/2018 4:30;13/07/2018 5:00;36
13/07/2018 5:00;13/07/2018 5:30;34
13/07/2018 5:30;13/07/2018 6:00;33
13/07/2018 6:00;13/07/2018 6:30;33
13/07/2018 6:30;13/07/2018 7:00;31
13/07/2018 7:00;13/07/2018 7:30;29
13/07/2018 7:30;13/07/2018 8:00;26
13/07/2018 8:00;13/07/2018 8:30;25
13/07/2018 8:30;13/07/2018 9:00;34
13/07/2018 9:00;13/07/2018 9:30;41
13/07/2018 9:30;13/07/2018 10:00;60
13/07/2018 10:00;13/07/2018 10:30;100
13/07/2018 10:30;13/07/2018 11:00;93
13/07/2018 11:00;13/07/2018 11:30;107
13/07/2018 11:30;13/07/2018 12:00;112
13/07/2018 12:00;13/07/2018 12:30;120
13/07/2018 12:30;13/07/2018 13:00;116
13/07/2018 13:00;13/07/2018 13:30;114
13/07/2018 13:30;13/07/2018 14:00;112
13/07/2018 14:00;13/07/2018 14:30;96
13/07/2018 14:30;13/07/2018 15:00;97
13/07/2018 15:00;13/07/2018 15:30;102
13/07/2018 15:30;13/07/2018 16:00;98
13/07/2018 16:00;13/07/2018 16:30;101
13/07/2018 16:30;13/07/2018 17:00;116
13/07/2018 17:00;13/07/2018 17:30;
13/07/2018 17:30;13/07/2018 18:00;103
13/07/2018 18:00;13/07/2018 18:30;
13/07/2018 18:30;13/07/2018 19:00;112
13/07/2018 19:00;13/07/2018 19:30;114
13/07/2018 19:30;13/07/2018 20:00;114
13/07/2018 20:00;13/07/2018 20:30;105
13/07/2018 20:30;13/07/2018 21:00;98
13/07/2018 21:00;13/07/2018 21:30;78
13/07/2018 21:30;13/07/2018 22:00;45
13/07/2018 22:00;13/07/2018 22:30;41
13/07/2018 22:30;13/07/2018 23:00;36
13/07/2018 23:00;13/07/2018 23:30;32
13/07/2018 23:30;14/07/2018 0:00;34
14/07/2018 0:00;14/07/2018 0:30;31
14/07/2018 0:30;14/07/2018 1:00;40
14/07/2018 1:00;14/07/2018 1:30;33
14/07/2018 1:30;14/07/2018 2:00;30
14/07/2018 2:00;14/07/2018 2:30;31
14/07/2018 2:30;14/07/2018 3:00;32
14/07/2018 3:00;14/07/2018 3:30;26
14/07/2018 3:30;14/07/2018 4:00;28
14/07/2018 4:00;14/07/2018 4:30;25
14/07/2018 4:30;14/07/2018 5:00;79
14/07/2018 5:00;14/07/2018 5:30;24
14/07/2018 5:30;14/07/2018 6:00;38
14/07/2018 6:00;14/07/2018 6:30;34
14/07/2018 6:30;14/07/2018 7:00;109
14/07/2018 7:00;14/07/2018 7:30;32
14/07/2018 7:30;14/07/2018 8:00;26
14/07/2018 8:00;14/07/2018 8:30;126
14/07/2018 8:30;14/07/2018 9:00;49
14/07/2018 9:00;14/07/2018 9:30;119
14/07/2018 9:30;14/07/2018 10:00;77
14/07/2018 10:00;14/07/2018 10:30;96
14/07/2018 10:30;14/07/2018 11:00;100
14/07/2018 11:00;14/07/2018 11:30;109
14/07/2018 11:30;14/07/2018 12:00;115
14/07/2018 12:00;14/07/2018 12:30;126
14/07/2018 12:30;14/07/2018 13:00;131
14/07/2018 13:00;14/07/2018 13:30;127
14/07/2018 13:30;14/07/2018 14:00;123
14/07/2018 14:00;14/07/2018 14:30;124
14/07/2018 14:30;14/07/2018 15:00;121
14/07/2018 15:00;14/07/2018 15:30;116
14/07/2018 15:30;14/07/2018 16:00;113
14/07/2018 16:00;14/07/2018 16:30;115
14/07/2018 16:30;14/07/2018 17:00;132
14/07/2018 17:00;14/07/2018 17:30;124
14/07/2018 17:30;14/07/2018 18:00;126
14/07/2018 18:00;14/07/2018 18:30;127
14/07/2018 18:30;14/07/2018 19:00;130
14/07/2018 19:00;14/07/2018 19:30;119
14/07/2018 19:30;14/07/2018 20:00;112
14/07/2018 20:00;14/07/2018 20:30;100
14/07/2018 20:30;14/07/2018 21:00;96
14/07/2018 21:00;14/07/2018 21:30;62
14/07/2018 21:30;14/07/2018 22:00;46
14/07/2018 22:00;14/07/2018 22:30;36
14/07/2018 22:30;14/07/2018 23:00;36
14/07/2018 23:00;14/07/2018 23:30;32
14/07/2018 23:30;15/07/2018 0:00;36
15/07/2018 0:00;15/07/2018 0:30;27
15/07/2018 0:30;15/07/2018 1:00;27
15/07/2018 1:00;15/07/2018 1:30;30
15/07/2018 1:30;15/07/2018 2:00;26
15/07/2018 2:00;15/07/2018 2:30;25
15/07/2018 2:30;15/07/2018 3:00;27
15/07/2018 3:00;15/07/2018 3:30;29
15/07/2018 3:30;15/07/2018 4:00;29
15/07/2018 4:00;15/07/2018 4:30;33
15/07/2018 4:30;15/07/2018 5:00;35
15/07/2018 5:00;15/07/2018 5:30;34
15/07/2018 5:30;15/07/2018 6:00;29
15/07/2018 6:00;15/07/2018 6:30;22
15/07/2018 6:30;15/07/2018 7:00;25
15/07/2018 7:00;15/07/2018 7:30;29
15/07/2018 7:30;15/07/2018 8:00;
15/07/2018 8:00;15/07/2018 8:30;
15/07/2018 8:30;15/07/2018 9:00;
15/07/2018 9:00;15/07/2018 9:30;
15/07/2018 9:30;15/07/2018 10:00;
15/07/2018 10:00;15/07/2018 10:30;
15/07/2018 10:30;15/07/2018 11:00;
15/07/2018 11:00;15/07/2018 11:30;
15/07/2018 11:30;15/07/2018 12:00;
15/07/2018 12:00;15/07/2018 12:30;
15/07/2018 12:30;15/07/2018 13:00;
15/07/2018 13:00;15/07/2018 13:30;
15/07/2018 13:30;15/07/2018 14:00;
15/07/2018 14:00;15/07/2018 14:30;
15/07/2018 14:30;15/07/2018 15:00;
15/07/2018 15:00;15/07/2018 15:30;99
15/07/2018 15:30;15/07/2018 16:00;101
15/07/2018 16:00;15/07/2018 16:30;97
15/07/2018 16:30;15/07/2018 17:00;93
15/07/2018 17:00;15/07/2018 17:30;96
15/07/2018 17:30;15/07/2018 18:00;85
15/07/2018 18:00;15/07/2018 18:30;81
15/07/2018 18:30;15/07/2018 19:00;75
15/07/2018 19:00;15/07/2018 19:30;
15/07/2018 19:30;15/07/2018 20:00;65
15/07/2018 20:00;15/07/2018 20:30;
15/07/2018 20:30;15/07/2018 21:00;
15/07/2018 21:00;15/07/2018 21:30;
15/07/2018 21:30;15/07/2018 22:00;
15/07/2018 22:00;15/07/2018 22:30;
15/07/2018 22:30;15/07/2018 23:00;
15/07/2018 23:00;15/07/2018 23:30;
15/07/2018 23:30;16/07/2018 0:00;
16/07/2018 0:00;16/07/2018 0:30;
16/07/2018 0:30;16/07/2018 1:00;
16/07/2018 1:00;16/07/2018 1:30;
16/07/2018 1:30;16/07/2018 2:00;
16/07/2018 2:00;16/07/2018 2:30;
16/07/2018 2:30;16/07/2018 3:00;38
16/07/2018 3:00;16/07/2018 3:30;23
16/07/2018 3:30;16/07/2018 4:00;
16/07/2018 4:00;16/07/2018 4:30;
16/07/2018 4:30;16/07/2018 5:00;
16/07/2018 5:00;16/07/2018 5:30;
16/07/2018 5:30;16/07/2018 6:00;
16/07/2018 6:00;16/07/2018 6:30;
16/07/2018 6:30;16/07/2018 7:00;
16/07/2018 7:00;16/07/2018 7:30;
16/07/2018 7:30;16/07/2018 8:00;
16/07/2018 8:00;16/07/2018 8:30;
16/07/2018 8:30;16/07/2018 9:00;
16/07/2018 9:00;16/07/2018 9:30;
16/07/2018 9:30;16/07/2018 10:00;
16/07/2018 10:00;16/07/2018 10:30;
16/07/2018 10:30;16/07/2018 11:00;
16/07/2018 11:00;16/07/2018 11:30;
16/07/2018 11:30;16/07/2018 12:00;
16/07/2018 12:00;16/07/2018 12:30;73
16/07/2018 12:30;16/07/2018 13:00;90
16/07/2018 13:00;16/07/2018 13:30;
16/07/2018 13:30;16/07/2018 14:00;84
16/07/2018 14:00;16/07/2018 14:30;106
16/07/2018 14:30;16/07/2018 15:00;91
16/07/2018 15:00;16/07/2018 15:30;105
16/07/2018 15:30;16/07/2018 16:00;113
16/07/2018 16:00;16/07/2018 16:30;
16/07/2018 16:30;16/07/2018 17:00;113
16/07/2018 17:00;16/07/2018 17:30;
16/07/2018 17:30;16/07/2018 18:00;
16/07/2018 18:00;16/07/2018 18:30;
16/07/2018 18:30;16/07/2018 19:00;
16/07/2018 19:00;16/07/2018 19:30;
16/07/2018 19:30;16/07/2018 20:00;
16/07/2018 20:00;16/07/2018 20:30;
16/07/2018 20:30;16/07/2018 21:00;
16/07/2018 21:00;16/07/2018 21:30;
16/07/2018 21:30;16/07/2018 22:00;
16/07/2018 22:00;16/07/2018 22:30;
16/07/2018 22:30;16/07/2018 23:00;
16/07/2018 23:00;16/07/2018 23:30;
16/07/2018 23:30;17/07/2018 0:00;
17/07/2018 0:00;17/07/2018 0:30;
17/07/2018 0:30;17/07/2018 1:00;
17/07/2018 1:00;17/07/2018 1:30;
17/07/2018 1:30;17/07/2018 2:00;
17/07/2018 2:00;17/07/2018 2:30;
17/07/2018 2:30;17/07/2018 3:00;35
17/07/2018 3:00;17/07/2018 3:30;24
17/07/2018 3:30;17/07/2018 4:00;
17/07/2018 4:00;17/07/2018 4:30;
17/07/2018 4:30;17/07/2018 5:00;
17/07/2018 5:00;17/07/2018 5:30;
17/07/2018 5:30;17/07/2018 6:00;
17/07/2018 6:00;17/07/2018 6:30;35
17/07/2018 6:30;17/07/2018 7:00;22
17/07/2018 7:00;17/07/2018 7:30;
17/07/2018 7:30;17/07/2018 8:00;
17/07/2018 8:00;17/07/2018 8:30;
17/07/2018 8:30;17/07/2018 9:00;54
17/07/2018 9:00;17/07/2018 9:30;64
17/07/2018 9:30;17/07/2018 10:00;
17/07/2018 10:00;17/07/2018 10:30;90
17/07/2018 10:30;17/07/2018 11:00;101
17/07/2018 11:00;17/07/2018 11:30;105
17/07/2018 11:30;17/07/2018 12:00;105
17/07/2018 12:00;17/07/2018 12:30;
17/07/2018 12:30;17/07/2018 13:00;
17/07/2018 13:00;17/07/2018 13:30;114
17/07/2018 13:30;17/07/2018 14:00;107
17/07/2018 14:00;17/07/2018 14:30;105
17/07/2018 14:30;17/07/2018 15:00;113
17/07/2018 15:00;17/07/2018 15:30;
17/07/2018 15:30;17/07/2018 16:00;94
17/07/2018 16:00;17/07/2018 16:30;
17/07/2018 16:30;17/07/2018 17:00;102
17/07/2018 17:00;17/07/2018 17:30;
17/07/2018 17:30;17/07/2018 18:00;
17/07/2018 18:00;17/07/2018 18:30;108
17/07/2018 18:30;17/07/2018 19:00;96
17/07/2018 19:00;17/07/2018 19:30;105
17/07/2018 19:30;17/07/2018 20:00;104
17/07/2018 20:00;17/07/2018 20:30;
17/07/2018 20:30;17/07/2018 21:00;
17/07/2018 21:00;17/07/2018 21:30;
17/07/2018 21:30;17/07/2018 22:00;
17/07/2018 22:00;17/07/2018 22:30;
17/07/2018 22:30;17/07/2018 23:00;
17/07/2018 23:00;17/07/2018 23:30;
17/07/2018 23:30;18/07/2018 0:00;
18/07/2018 0:00;18/07/2018 0:30;
18/07/2018 0:30;18/07/2018 1:00;
18/07/2018 1:00;18/07/2018 1:30;
18/07/2018 1:30;18/07/2018 2:00;
18/07/2018 2:00;18/07/2018 2:30;
18/07/2018 2:30;18/07/2018 3:00;37
18/07/2018 3:00;18/07/2018 3:30;
18/07/2018 3:30;18/07/2018 4:00;
18/07/2018 4:00;18/07/2018 4:30;
18/07/2018 4:30;18/07/2018 5:00;22
18/07/2018 5:00;18/07/2018 5:30;24
18/07/2018 5:30;18/07/2018 6:00;20
18/07/2018 6:00;18/07/2018 6:30;21
18/07/2018 6:30;18/07/2018 7:00;
18/07/2018 7:00;18/07/2018 7:30;
18/07/2018 7:30;18/07/2018 8:00;
18/07/2018 8:00;18/07/2018 8:30;
18/07/2018 8:30;18/07/2018 9:00;30
18/07/2018 9:00;18/07/2018 9:30;42
18/07/2018 9:30;18/07/2018 10:00;62
18/07/2018 10:00;18/07/2018 10:30;69
18/07/2018 10:30;18/07/2018 11:00;95
18/07/2018 11:00;18/07/2018 11:30;
18/07/2018 11:30;18/07/2018 12:00;
18/07/2018 12:00;18/07/2018 12:30;108
18/07/2018 12:30;18/07/2018 13:00;118
18/07/2018 13:00;18/07/2018 13:30;124
18/07/2018 13:30;18/07/2018 14:00;126
18/07/2018 14:00;18/07/2018 14:30;120
18/07/2018 14:30;18/07/2018 15:00;109
18/07/2018 15:00;18/07/2018 15:30;110
18/07/2018 15:30;18/07/2018 16:00;
18/07/2018 16:00;18/07/2018 16:30;108
18/07/2018 16:30;18/07/2018 17:00;109
18/07/2018 17:00;18/07/2018 17:30;105
18/07/2018 17:30;18/07/2018 18:00;110
18/07/2018 18:00;18/07/2018 18:30;95
18/07/2018 18:30;18/07/2018 19:00;
18/07/2018 19:00;18/07/2018 19:30;
18/07/2018 19:30;18/07/2018 20:00;
18/07/2018 20:00;18/07/2018 20:30;
18/07/2018 20:30;18/07/2018 21:00;
18/07/2018 21:00;18/07/2018 21:30;
18/07/2018 21:30;18/07/2018 22:00;
18/07/2018 22:00;18/07/2018 22:30;
18/07/2018 22:30;18/07/2018 23:00;
18/07/2018 23:00;18/07/2018 23:30;
18/07/2018 23:30;19/07/2018 0:00;40
19/07/2018 0:00;19/07/2018 0:30;23
19/07/2018 0:30;19/07/2018 1:00;30
19/07/2018 1:00;19/07/2018 1:30;29
19/07/2018 1:30;19/07/2018 2:00;28
19/07/2018 2:00;19/07/2018 2:30;27
19/07/2018 2:30;19/07/2018 3:00;29
19/07/2018 3:00;19/07/2018 3:30;32
19/07/2018 3:30;19/07/2018 4:00;
19/07/2018 4:00;19/07/2018 4:30;
19/07/2018 4:30;19/07/2018 5:00;
19/07/2018 5:00;19/07/2018 5:30;
19/07/2018 5:30;19/07/2018 6:00;
19/07/2018 6:00;19/07/2018 6:30;
19/07/2018 6:30;19/07/2018 7:00;
19/07/2018 7:00;19/07/2018 7:30;
19/07/2018 7:30;19/07/2018 8:00;20
19/07/2018 8:00;19/07/2018 8:30;28
19/07/2018 8:30;19/07/2018 9:00;30
19/07/2018 9:00;19/07/2018 9:30;
19/07/2018 9:30;19/07/2018 10:00;59
19/07/2018 10:00;19/07/2018 10:30;
19/07/2018 10:30;19/07/2018 11:00;78
19/07/2018 11:00;19/07/2018 11:30;
19/07/2018 11:30;19/07/2018 12:00;93
19/07/2018 12:00;19/07/2018 12:30;94
19/07/2018 12:30;19/07/2018 13:00;
19/07/2018 13:00;19/07/2018 13:30;113
19/07/2018 13:30;19/07/2018 14:00;
