Start_local;End_local;Ozone
20/06/2018 9:30;20/06/2018 10:00;38
20/06/2018 10:00;20/06/2018 10:30;47
20/06/2018 10:30;20/06/2018 11:00;52
20/06/2018 11:00;20/06/2018 11:30;61
20/06/2018 11:30;20/06/2018 12:00;68
20/06/2018 12:00;20/06/2018 12:30;80
20/06/2018 12:30;20/06/2018 13:00;95
20/06/2018 13:00;20/06/2018 13:30;111
20/06/2018 13:30;20/06/2018 14:00;119
20/06/2018 14:00;20/06/2018 14:30;126
20/06/2018 14:30;20/06/2018 15:00;114
20/06/2018 15:00;20/06/2018 15:30;113
20/06/2018 15:30;20/06/2018 16:00;106
20/06/2018 16:00;20/06/2018 16:30;102
20/06/2018 16:30;20/06/2018 17:00;95
20/06/2018 17:00;20/06/2018 17:30;97
20/06/2018 17:30;20/06/2018 18:00;99
20/06/2018 18:00;20/06/2018 18:30;100
20/06/2018 18:30;20/06/2018 19:00;104
20/06/2018 19:00;20/06/2018 19:30;106
20/06/2018 19:30;20/06/2018 20:00;106
20/06/2018 20:00;20/06/2018 20:30;100
20/06/2018 20:30;20/06/2018 21:00;95
20/06/2018 21:00;20/06/2018 21:30;77
20/06/2018 21:30;20/06/2018 22:00;78
20/06/2018 22:00;20/06/2018 22:30;76
20/06/2018 22:30;20/06/2018 23:00;56
20/06/2018 23:00;20/06/2018 23:30;32
20/06/2018 23:30;21/06/2018 0:00;29
21/06/2018 0:00;21/06/2018 0:30;31
21/06/2018 0:30;21/06/2018 1:00;26
21/06/2018 1:00;21/06/2018 1:30;26
21/06/2018 1:30;21/06/2018 2:00;26
21/06/2018 2:00;21/06/2018 2:30;18
21/06/2018 2:30;21/06/2018 3:00;18
21/06/2018 3:00;21/06/2018 3:30;15
21/06/2018 3:30;21/06/2018 4:00;15
21/06/2018 4:00;21/06/2018 4:30;14
21/06/2018 4:30;21/06/2018 5:00;13
21/06/2018 5:00;21/06/2018 5:30;10
21/06/2018 5:30;21/06/2018 6:00;11
21/06/2018 6:00;21/06/2018 6:30;11
21/06/2018 6:30;21/06/2018 7:00;12
21/06/2018 7:00;21/06/2018 7:30;19
21/06/2018 7:30;21/06/2018 8:00;29
21/06/2018 8:00;21/06/2018 8:30;34
21/06/2018 8:30;21/06/2018 9:00;38
21/06/2018 9:00;21/06/2018 9:30;41
21/06/2018 9:30;21/06/2018 10:00;45
21/06/2018 10:00;21/06/2018 10:30;50
21/06/2018 10:30;21/06/2018 11:00;61
21/06/2018 11:00;21/06/2018 11:30;69
21/06/2018 11:30;21/06/2018 12:00;72
21/06/2018 12:00;21/06/2018 12:30;78
21/06/2018 12:30;21/06/2018 13:00;79
21/06/2018 13:00;21/06/2018 13:30;84
21/06/2018 13:30;21/06/2018 14:00;82
21/06/2018 14:00;21/06/2018 14:30;82
21/06/2018 14:30;21/06/2018 15:00;84
21/06/2018 15:00;21/06/2018 15:30;86
21/06/2018 15:30;21/06/2018 16:00;76
21/06/2018 16:00;21/06/2018 16:30;83
21/06/2018 16:30;21/06/2018 17:00;82
