Start_local;End_local;Ozone
04/07/2018 10:30;04/07/2018 11:00;48
04/07/2018 11:00;04/07/2018 11:30;73
04/07/2018 11:30;04/07/2018 12:00;86
04/07/2018 12:00;04/07/2018 12:30;105
04/07/2018 12:30;04/07/2018 13:00;120
04/07/2018 13:00;04/07/2018 13:30;125
04/07/2018 13:30;04/07/2018 14:00;129
04/07/2018 14:00;04/07/2018 14:30;130
04/07/2018 14:30;04/07/2018 15:00;132
04/07/2018 15:00;04/07/2018 15:30;123
04/07/2018 15:30;04/07/2018 16:00;118
04/07/2018 16:00;04/07/2018 16:30;117
04/07/2018 16:30;04/07/2018 17:00;118
04/07/2018 17:00;04/07/2018 17:30;116
04/07/2018 17:30;04/07/2018 18:00;119
04/07/2018 18:00;04/07/2018 18:30;112
04/07/2018 18:30;04/07/2018 19:00;103
04/07/2018 19:00;04/07/2018 19:30;106
04/07/2018 19:30;04/07/2018 20:00;101
04/07/2018 20:00;04/07/2018 20:30;97
04/07/2018 20:30;04/07/2018 21:00;85
04/07/2018 21:00;04/07/2018 21:30;68
04/07/2018 21:30;04/07/2018 22:00;47
04/07/2018 22:00;04/07/2018 22:30;35
04/07/2018 22:30;04/07/2018 23:00;33
04/07/2018 23:00;04/07/2018 23:30;30
04/07/2018 23:30;05/07/2018 0:00;23
05/07/2018 0:00;05/07/2018 0:30;20
05/07/2018 0:30;05/07/2018 1:00;23
05/07/2018 1:00;05/07/2018 1:30;22
05/07/2018 1:30;05/07/2018 2:00;29
05/07/2018 2:00;05/07/2018 2:30;35
05/07/2018 2:30;05/07/2018 3:00;32
05/07/2018 3:00;05/07/2018 3:30;26
05/07/2018 3:30;05/07/2018 4:00;17
05/07/2018 4:00;05/07/2018 4:30;16
05/07/2018 4:30;05/07/2018 5:00;16
05/07/2018 5:00;05/07/2018 5:30;17
05/07/2018 5:30;05/07/2018 6:00;19
05/07/2018 6:00;05/07/2018 6:30;12
05/07/2018 6:30;05/07/2018 7:00;12
05/07/2018 7:00;05/07/2018 7:30;18
05/07/2018 7:30;05/07/2018 8:00;27
05/07/2018 8:00;05/07/2018 8:30;33
05/07/2018 8:30;05/07/2018 9:00;53
05/07/2018 9:00;05/07/2018 9:30;53
05/07/2018 9:30;05/07/2018 10:00;57
05/07/2018 10:00;05/07/2018 10:30;61
05/07/2018 10:30;05/07/2018 11:00;76
05/07/2018 11:00;05/07/2018 11:30;80
05/07/2018 11:30;05/07/2018 12:00;85
05/07/2018 12:00;05/07/2018 12:30;96
05/07/2018 12:30;05/07/2018 13:00;97
05/07/2018 13:00;05/07/2018 13:30;100
05/07/2018 13:30;05/07/2018 14:00;103
05/07/2018 14:00;05/07/2018 14:30;107
05/07/2018 14:30;05/07/2018 15:00;109
05/07/2018 15:00;05/07/2018 15:30;108
05/07/2018 15:30;05/07/2018 16:00;112
05/07/2018 16:00;05/07/2018 16:30;114
05/07/2018 16:30;05/07/2018 17:00;119
05/07/2018 17:00;05/07/2018 17:30;116
05/07/2018 17:30;05/07/2018 18:00;109
05/07/2018 18:00;05/07/2018 18:30;105
05/07/2018 18:30;05/07/2018 19:00;97
05/07/2018 19:00;05/07/2018 19:30;90
05/07/2018 19:30;05/07/2018 20:00;90
05/07/2018 20:00;05/07/2018 20:30;89
05/07/2018 20:30;05/07/2018 21:00;86
05/07/2018 21:00;05/07/2018 21:30;85
05/07/2018 21:30;05/07/2018 22:00;81
