Start_local;End_local;Ozone
03/07/2018 12:00;03/07/2018 12:30;94
03/07/2018 12:30;03/07/2018 13:00;104
03/07/2018 13:00;03/07/2018 13:30;113
03/07/2018 13:30;03/07/2018 14:00;129
03/07/2018 14:00;03/07/2018 14:30;123
03/07/2018 14:30;03/07/2018 15:00;130
03/07/2018 15:00;03/07/2018 15:30;128
03/07/2018 15:30;03/07/2018 16:00;120
03/07/2018 16:00;03/07/2018 16:30;118
03/07/2018 16:30;03/07/2018 17:00;117
03/07/2018 17:00;03/07/2018 17:30;106
03/07/2018 17:30;03/07/2018 18:00;113
03/07/2018 18:00;03/07/2018 18:30;121
03/07/2018 18:30;03/07/2018 19:00;123
03/07/2018 19:00;03/07/2018 19:30;130
03/07/2018 19:30;03/07/2018 20:00;102
03/07/2018 20:00;03/07/2018 20:30;102
03/07/2018 20:30;03/07/2018 21:00;93
03/07/2018 21:00;03/07/2018 21:30;89
03/07/2018 21:30;03/07/2018 22:00;73
03/07/2018 22:00;03/07/2018 22:30;71
03/07/2018 22:30;03/07/2018 23:00;68
03/07/2018 23:00;03/07/2018 23:30;71
03/07/2018 23:30;04/07/2018 0:00;75
04/07/2018 0:00;04/07/2018 0:30;78
04/07/2018 0:30;04/07/2018 1:00;72
04/07/2018 1:00;04/07/2018 1:30;65
04/07/2018 1:30;04/07/2018 2:00;76
04/07/2018 2:00;04/07/2018 2:30;75
04/07/2018 2:30;04/07/2018 3:00;57
04/07/2018 3:00;04/07/2018 3:30;56
04/07/2018 3:30;04/07/2018 4:00;59
04/07/2018 4:00;04/07/2018 4:30;61
04/07/2018 4:30;04/07/2018 5:00;51
04/07/2018 5:00;04/07/2018 5:30;62
04/07/2018 5:30;04/07/2018 6:00;62
04/07/2018 6:00;04/07/2018 6:30;57
04/07/2018 6:30;04/07/2018 7:00;56
04/07/2018 7:00;04/07/2018 7:30;52
04/07/2018 7:30;04/07/2018 8:00;67
04/07/2018 8:00;04/07/2018 8:30;80
04/07/2018 8:30;04/07/2018 9:00;86
