Start_local;End_local;Ozone
14/06/2018 12:30;14/06/2018 13:00;90
14/06/2018 13:00;14/06/2018 13:30;96
14/06/2018 13:30;14/06/2018 14:00;100
14/06/2018 14:00;14/06/2018 14:30;121
14/06/2018 14:30;14/06/2018 15:00;132
14/06/2018 15:00;14/06/2018 15:30;147
14/06/2018 15:30;14/06/2018 16:00;152
14/06/2018 16:00;14/06/2018 16:30;159
14/06/2018 16:30;14/06/2018 17:00;161
14/06/2018 17:00;14/06/2018 17:30;158
14/06/2018 17:30;14/06/2018 18:00;155
14/06/2018 18:00;14/06/2018 18:30;136
14/06/2018 18:30;14/06/2018 19:00;129
14/06/2018 19:00;14/06/2018 19:30;128
14/06/2018 19:30;14/06/2018 20:00;122
14/06/2018 20:00;14/06/2018 20:30;115
14/06/2018 20:30;14/06/2018 21:00;106
14/06/2018 21:00;14/06/2018 21:30;93
14/06/2018 21:30;14/06/2018 22:00;82
14/06/2018 22:00;14/06/2018 22:30;76
14/06/2018 22:30;14/06/2018 23:00;68
14/06/2018 23:00;14/06/2018 23:30;66
14/06/2018 23:30;15/06/2018 0:00;58
15/06/2018 0:00;15/06/2018 0:30;53
15/06/2018 0:30;15/06/2018 1:00;57
15/06/2018 1:00;15/06/2018 1:30;53
15/06/2018 1:30;15/06/2018 2:00;35
15/06/2018 2:00;15/06/2018 2:30;36
15/06/2018 2:30;15/06/2018 3:00;31
15/06/2018 3:00;15/06/2018 3:30;28
15/06/2018 3:30;15/06/2018 4:00;33
15/06/2018 4:00;15/06/2018 4:30;26
15/06/2018 4:30;15/06/2018 5:00;24
15/06/2018 5:00;15/06/2018 5:30;20
15/06/2018 5:30;15/06/2018 6:00;21
15/06/2018 6:00;15/06/2018 6:30;20
15/06/2018 6:30;15/06/2018 7:00;18
15/06/2018 7:00;15/06/2018 7:30;18
15/06/2018 7:30;15/06/2018 8:00;20
15/06/2018 8:00;15/06/2018 8:30;32
15/06/2018 8:30;15/06/2018 9:00;37
15/06/2018 9:00;15/06/2018 9:30;44
15/06/2018 9:30;15/06/2018 10:00;55
15/06/2018 10:00;15/06/2018 10:30;62
15/06/2018 10:30;15/06/2018 11:00;66
15/06/2018 11:00;15/06/2018 11:30;75
15/06/2018 11:30;15/06/2018 12:00;78
15/06/2018 12:00;15/06/2018 12:30;98
15/06/2018 12:30;15/06/2018 13:00;106
15/06/2018 13:00;15/06/2018 13:30;109
15/06/2018 13:30;15/06/2018 14:00;109
15/06/2018 14:00;15/06/2018 14:30;117
15/06/2018 14:30;15/06/2018 15:00;131
15/06/2018 15:00;15/06/2018 15:30;129
15/06/2018 15:30;15/06/2018 16:00;120
15/06/2018 16:00;15/06/2018 16:30;118
15/06/2018 16:30;15/06/2018 17:00;121
15/06/2018 17:00;15/06/2018 17:30;124
15/06/2018 17:30;15/06/2018 18:00;104
15/06/2018 18:00;15/06/2018 18:30;104
15/06/2018 18:30;15/06/2018 19:00;99
15/06/2018 19:00;15/06/2018 19:30;105
15/06/2018 19:30;15/06/2018 20:00;106
15/06/2018 20:00;15/06/2018 20:30;116
15/06/2018 20:30;15/06/2018 21:00;132
15/06/2018 21:00;15/06/2018 21:30;135
15/06/2018 21:30;15/06/2018 22:00;139
15/06/2018 22:00;15/06/2018 22:30;137
15/06/2018 22:30;15/06/2018 23:00;123
15/06/2018 23:00;15/06/2018 23:30;102
15/06/2018 23:30;16/06/2018 0:00;84
16/06/2018 0:00;16/06/2018 0:30;77
16/06/2018 0:30;16/06/2018 1:00;59
16/06/2018 1:00;16/06/2018 1:30;47
16/06/2018 1:30;16/06/2018 2:00;40
16/06/2018 2:00;16/06/2018 2:30;40
16/06/2018 2:30;16/06/2018 3:00;39
16/06/2018 3:00;16/06/2018 3:30;31
16/06/2018 3:30;16/06/2018 4:00;37
16/06/2018 4:00;16/06/2018 4:30;36
16/06/2018 4:30;16/06/2018 5:00;37
16/06/2018 5:00;16/06/2018 5:30;39
16/06/2018 5:30;16/06/2018 6:00;37
16/06/2018 6:00;16/06/2018 6:30;24
16/06/2018 6:30;16/06/2018 7:00;27
16/06/2018 7:00;16/06/2018 7:30;28
16/06/2018 7:30;16/06/2018 8:00;33
16/06/2018 8:00;16/06/2018 8:30;39
16/06/2018 8:30;16/06/2018 9:00;43
16/06/2018 9:00;16/06/2018 9:30;49
16/06/2018 9:30;16/06/2018 10:00;62
16/06/2018 10:00;16/06/2018 10:30;79
16/06/2018 10:30;16/06/2018 11:00;108
16/06/2018 11:00;16/06/2018 11:30;120
16/06/2018 11:30;16/06/2018 12:00;131
16/06/2018 12:00;16/06/2018 12:30;142
16/06/2018 12:30;16/06/2018 13:00;143
16/06/2018 13:00;16/06/2018 13:30;143
16/06/2018 13:30;16/06/2018 14:00;137
16/06/2018 14:00;16/06/2018 14:30;137
16/06/2018 14:30;16/06/2018 15:00;137
16/06/2018 15:00;16/06/2018 15:30;140
16/06/2018 15:30;16/06/2018 16:00;151
16/06/2018 16:00;16/06/2018 16:30;144
16/06/2018 16:30;16/06/2018 17:00;138
16/06/2018 17:00;16/06/2018 17:30;145
16/06/2018 17:30;16/06/2018 18:00;155
16/06/2018 18:00;16/06/2018 18:30;148
16/06/2018 18:30;16/06/2018 19:00;133
16/06/2018 19:00;16/06/2018 19:30;130
16/06/2018 19:30;16/06/2018 20:00;126
16/06/2018 20:00;16/06/2018 20:30;113
16/06/2018 20:30;16/06/2018 21:00;98
16/06/2018 21:00;16/06/2018 21:30;88
16/06/2018 21:30;16/06/2018 22:00;81
16/06/2018 22:00;16/06/2018 22:30;72
16/06/2018 22:30;16/06/2018 23:00;66
16/06/2018 23:00;16/06/2018 23:30;60
16/06/2018 23:30;17/06/2018 0:00;56
17/06/2018 0:00;17/06/2018 0:30;54
17/06/2018 0:30;17/06/2018 1:00;53
17/06/2018 1:00;17/06/2018 1:30;43
17/06/2018 1:30;17/06/2018 2:00;37
17/06/2018 2:00;17/06/2018 2:30;41
17/06/2018 2:30;17/06/2018 3:00;37
17/06/2018 3:00;17/06/2018 3:30;31
17/06/2018 3:30;17/06/2018 4:00;31
17/06/2018 4:00;17/06/2018 4:30;35
17/06/2018 4:30;17/06/2018 5:00;33
17/06/2018 5:00;17/06/2018 5:30;36
17/06/2018 5:30;17/06/2018 6:00;38
17/06/2018 6:00;17/06/2018 6:30;33
17/06/2018 6:30;17/06/2018 7:00;30
17/06/2018 7:00;17/06/2018 7:30;26
17/06/2018 7:30;17/06/2018 8:00;32
17/06/2018 8:00;17/06/2018 8:30;39
17/06/2018 8:30;17/06/2018 9:00;46
17/06/2018 9:00;17/06/2018 9:30;52
17/06/2018 9:30;17/06/2018 10:00;65
17/06/2018 10:00;17/06/2018 10:30;82
17/06/2018 10:30;17/06/2018 11:00;85
17/06/2018 11:00;17/06/2018 11:30;92
17/06/2018 11:30;17/06/2018 12:00;91
17/06/2018 12:00;17/06/2018 12:30;96
17/06/2018 12:30;17/06/2018 13:00;95
17/06/2018 13:00;17/06/2018 13:30;99
