Start_local;End_local;Ozone
10/07/2018 19:00;10/07/2018 19:30;83.17
10/07/2018 19:30;10/07/2018 20:00;81.15
10/07/2018 20:00;10/07/2018 20:30;80.91
10/07/2018 20:30;10/07/2018 21:00;78.49
10/07/2018 21:00;10/07/2018 21:30;75.40
10/07/2018 21:30;10/07/2018 22:00;73.42
10/07/2018 22:00;10/07/2018 22:30;73.08
10/07/2018 22:30;10/07/2018 23:00;74.83
10/07/2018 23:00;10/07/2018 23:30;73.30
10/07/2018 23:30;11/07/2018 0:00;72.48
11/07/2018 0:00;11/07/2018 0:30;73.09
11/07/2018 0:30;11/07/2018 1:00;71.64
11/07/2018 1:00;11/07/2018 1:30;69.66
11/07/2018 1:30;11/07/2018 2:00;69.35
11/07/2018 2:00;11/07/2018 2:30;68.73
11/07/2018 2:30;11/07/2018 3:00;67.84
11/07/2018 3:00;11/07/2018 3:30;69.01
11/07/2018 3:30;11/07/2018 4:00;70.16
11/07/2018 4:00;11/07/2018 4:30;71.42
11/07/2018 4:30;11/07/2018 5:00;69.73
11/07/2018 5:00;11/07/2018 5:30;72.33
11/07/2018 5:30;11/07/2018 6:00;74.68
11/07/2018 6:00;11/07/2018 6:30;71.48
11/07/2018 6:30;11/07/2018 7:00;70.86
11/07/2018 7:00;11/07/2018 7:30;70.87
11/07/2018 7:30;11/07/2018 8:00;70.34
11/07/2018 8:00;11/07/2018 8:30;72.57
11/07/2018 8:30;11/07/2018 9:00;73.40
11/07/2018 9:00;11/07/2018 9:30;72.47
11/07/2018 9:30;11/07/2018 10:00;74.53
11/07/2018 10:00;11/07/2018 10:30;79.32
11/07/2018 10:30;11/07/2018 11:00;83.02
11/07/2018 11:00;11/07/2018 11:30;84.71
11/07/2018 11:30;11/07/2018 12:00;88.00
11/07/2018 12:00;11/07/2018 12:30;103.77
11/07/2018 12:30;11/07/2018 13:00;91.29
11/07/2018 13:00;11/07/2018 13:30;99.77
11/07/2018 13:30;11/07/2018 14:00;93.71
11/07/2018 14:00;11/07/2018 14:30;96.44
11/07/2018 14:30;11/07/2018 15:00;95.45
11/07/2018 15:00;11/07/2018 15:30;99.61
11/07/2018 15:30;11/07/2018 16:00;97.54
11/07/2018 16:00;11/07/2018 16:30;97.15
11/07/2018 16:30;11/07/2018 17:00;98.82
11/07/2018 17:00;11/07/2018 17:30;96.96
11/07/2018 17:30;11/07/2018 18:00;94.91
11/07/2018 18:00;11/07/2018 18:30;95.52
11/07/2018 18:30;11/07/2018 19:00;94.45
11/07/2018 19:00;11/07/2018 19:30;94.90
11/07/2018 19:30;11/07/2018 20:00;88.86
11/07/2018 20:00;11/07/2018 20:30;88.91
11/07/2018 20:30;11/07/2018 21:00;87.46
11/07/2018 21:00;11/07/2018 21:30;85.96
11/07/2018 21:30;11/07/2018 22:00;82.35
11/07/2018 22:00;11/07/2018 22:30;82.72
11/07/2018 22:30;11/07/2018 23:00;83.75
11/07/2018 23:00;11/07/2018 23:30;84.36
11/07/2018 23:30;12/07/2018 0:00;82.02
12/07/2018 0:00;12/07/2018 0:30;81.42
12/07/2018 0:30;12/07/2018 1:00;81.50
12/07/2018 1:00;12/07/2018 1:30;80.06
12/07/2018 1:30;12/07/2018 2:00;76.15
12/07/2018 2:00;12/07/2018 2:30;78.21
12/07/2018 2:30;12/07/2018 3:00;75.04
12/07/2018 3:00;12/07/2018 3:30;76.66
12/07/2018 3:30;12/07/2018 4:00;74.79
12/07/2018 4:00;12/07/2018 4:30;71.35
12/07/2018 4:30;12/07/2018 5:00;69.65
