Start_local;End_local;Ozone
20/06/2018 11:00;20/06/2018 11:30;50
20/06/2018 11:30;20/06/2018 12:00;65
20/06/2018 12:00;20/06/2018 12:30;71
20/06/2018 12:30;20/06/2018 13:00;74
20/06/2018 13:00;20/06/2018 13:30;76
20/06/2018 13:30;20/06/2018 14:00;78
20/06/2018 14:00;20/06/2018 14:30;76
20/06/2018 14:30;20/06/2018 15:00;83
20/06/2018 15:00;20/06/2018 15:30;81
20/06/2018 15:30;20/06/2018 16:00;83
20/06/2018 16:00;20/06/2018 16:30;86
20/06/2018 16:30;20/06/2018 17:00;83
20/06/2018 17:00;20/06/2018 17:30;85
20/06/2018 17:30;20/06/2018 18:00;84
20/06/2018 18:00;20/06/2018 18:30;87
20/06/2018 18:30;20/06/2018 19:00;96
20/06/2018 19:00;20/06/2018 19:30;98
20/06/2018 19:30;20/06/2018 20:00;97
20/06/2018 20:00;20/06/2018 20:30;94
20/06/2018 20:30;20/06/2018 21:00;89
20/06/2018 21:00;20/06/2018 21:30;86
20/06/2018 21:30;20/06/2018 22:00;78
20/06/2018 22:00;20/06/2018 22:30;65
20/06/2018 22:30;20/06/2018 23:00;65
20/06/2018 23:00;20/06/2018 23:30;66
20/06/2018 23:30;21/06/2018 0:00;64
21/06/2018 0:00;21/06/2018 0:30;62
21/06/2018 0:30;21/06/2018 1:00;63
21/06/2018 1:00;21/06/2018 1:30;63
21/06/2018 1:30;21/06/2018 2:00;60
21/06/2018 2:00;21/06/2018 2:30;59
21/06/2018 2:30;21/06/2018 3:00;60
21/06/2018 3:00;21/06/2018 3:30;61
21/06/2018 3:30;21/06/2018 4:00;65
21/06/2018 4:00;21/06/2018 4:30;65
21/06/2018 4:30;21/06/2018 5:00;63
21/06/2018 5:00;21/06/2018 5:30;63
21/06/2018 5:30;21/06/2018 6:00;62
21/06/2018 6:00;21/06/2018 6:30;67
21/06/2018 6:30;21/06/2018 7:00;69
21/06/2018 7:00;21/06/2018 7:30;69
21/06/2018 7:30;21/06/2018 8:00;65
21/06/2018 8:00;21/06/2018 8:30;57
21/06/2018 8:30;21/06/2018 9:00;59
21/06/2018 9:00;21/06/2018 9:30;55
21/06/2018 9:30;21/06/2018 10:00;53
21/06/2018 10:00;21/06/2018 10:30;55
21/06/2018 10:30;21/06/2018 11:00;57
21/06/2018 11:00;21/06/2018 11:30;64
21/06/2018 11:30;21/06/2018 12:00;71
21/06/2018 12:00;21/06/2018 12:30;74
21/06/2018 12:30;21/06/2018 13:00;74
21/06/2018 13:00;21/06/2018 13:30;72
21/06/2018 13:30;21/06/2018 14:00;70
21/06/2018 14:00;21/06/2018 14:30;68
21/06/2018 14:30;21/06/2018 15:00;73
21/06/2018 15:00;21/06/2018 15:30;73
21/06/2018 15:30;21/06/2018 16:00;70
21/06/2018 16:00;21/06/2018 16:30;73
21/06/2018 16:30;21/06/2018 17:00;71
21/06/2018 17:00;21/06/2018 17:30;70
21/06/2018 17:30;21/06/2018 18:00;75
21/06/2018 18:00;21/06/2018 18:30;74
21/06/2018 18:30;21/06/2018 19:00;82
21/06/2018 19:00;21/06/2018 19:30;71
21/06/2018 19:30;21/06/2018 20:00;70
21/06/2018 20:00;21/06/2018 20:30;73
21/06/2018 20:30;21/06/2018 21:00;66
21/06/2018 21:00;21/06/2018 21:30;63
21/06/2018 21:30;21/06/2018 22:00;60
21/06/2018 22:00;21/06/2018 22:30;59
21/06/2018 22:30;21/06/2018 23:00;54
21/06/2018 23:00;21/06/2018 23:30;58
21/06/2018 23:30;22/06/2018 0:00;60
22/06/2018 0:00;22/06/2018 0:30;59
22/06/2018 0:30;22/06/2018 1:00;58
22/06/2018 1:00;22/06/2018 1:30;64
22/06/2018 1:30;22/06/2018 2:00;71
22/06/2018 2:00;22/06/2018 2:30;65
22/06/2018 2:30;22/06/2018 3:00;59
22/06/2018 3:00;22/06/2018 3:30;60
22/06/2018 3:30;22/06/2018 4:00;55
22/06/2018 4:00;22/06/2018 4:30;50
22/06/2018 4:30;22/06/2018 5:00;53
22/06/2018 5:00;22/06/2018 5:30;56
22/06/2018 5:30;22/06/2018 6:00;60
22/06/2018 6:00;22/06/2018 6:30;69
22/06/2018 6:30;22/06/2018 7:00;64
22/06/2018 7:00;22/06/2018 7:30;56
22/06/2018 7:30;22/06/2018 8:00;52
22/06/2018 8:00;22/06/2018 8:30;48
22/06/2018 8:30;22/06/2018 9:00;49
22/06/2018 9:00;22/06/2018 9:30;66
22/06/2018 9:30;22/06/2018 10:00;70
22/06/2018 10:00;22/06/2018 10:30;67
22/06/2018 10:30;22/06/2018 11:00;80
22/06/2018 11:00;22/06/2018 11:30;87
22/06/2018 11:30;22/06/2018 12:00;84
22/06/2018 12:00;22/06/2018 12:30;91
22/06/2018 12:30;22/06/2018 13:00;93
22/06/2018 13:00;22/06/2018 13:30;88
22/06/2018 13:30;22/06/2018 14:00;95
22/06/2018 14:00;22/06/2018 14:30;90
22/06/2018 14:30;22/06/2018 15:00;91
22/06/2018 15:00;22/06/2018 15:30;92
22/06/2018 15:30;22/06/2018 16:00;88
22/06/2018 16:00;22/06/2018 16:30;87
22/06/2018 16:30;22/06/2018 17:00;87
22/06/2018 17:00;22/06/2018 17:30;87
22/06/2018 17:30;22/06/2018 18:00;85
22/06/2018 18:00;22/06/2018 18:30;80
22/06/2018 18:30;22/06/2018 19:00;76
22/06/2018 19:00;22/06/2018 19:30;77
22/06/2018 19:30;22/06/2018 20:00;74
22/06/2018 20:00;22/06/2018 20:30;80
22/06/2018 20:30;22/06/2018 21:00;75
22/06/2018 21:00;22/06/2018 21:30;69
22/06/2018 21:30;22/06/2018 22:00;68
22/06/2018 22:00;22/06/2018 22:30;64
22/06/2018 22:30;22/06/2018 23:00;61
22/06/2018 23:00;22/06/2018 23:30;57
22/06/2018 23:30;23/06/2018 0:00;53
23/06/2018 0:00;23/06/2018 0:30;49
23/06/2018 0:30;23/06/2018 1:00;46
23/06/2018 1:00;23/06/2018 1:30;44
23/06/2018 1:30;23/06/2018 2:00;45
23/06/2018 2:00;23/06/2018 2:30;47
23/06/2018 2:30;23/06/2018 3:00;47
23/06/2018 3:00;23/06/2018 3:30;42
23/06/2018 3:30;23/06/2018 4:00;43
23/06/2018 4:00;23/06/2018 4:30;44
23/06/2018 4:30;23/06/2018 5:00;45
23/06/2018 5:00;23/06/2018 5:30;38
23/06/2018 5:30;23/06/2018 6:00;39
23/06/2018 6:00;23/06/2018 6:30;35
23/06/2018 6:30;23/06/2018 7:00;44
23/06/2018 7:00;23/06/2018 7:30;50
23/06/2018 7:30;23/06/2018 8:00;48
23/06/2018 8:00;23/06/2018 8:30;49
23/06/2018 8:30;23/06/2018 9:00;55
23/06/2018 9:00;23/06/2018 9:30;63
23/06/2018 9:30;23/06/2018 10:00;63
23/06/2018 10:00;23/06/2018 10:30;76
23/06/2018 10:30;23/06/2018 11:00;76
23/06/2018 11:00;23/06/2018 11:30;77
23/06/2018 11:30;23/06/2018 12:00;77
23/06/2018 12:00;23/06/2018 12:30;79
23/06/2018 12:30;23/06/2018 13:00;82
23/06/2018 13:00;23/06/2018 13:30;83
23/06/2018 13:30;23/06/2018 14:00;79
23/06/2018 14:00;23/06/2018 14:30;77
23/06/2018 14:30;23/06/2018 15:00;76
23/06/2018 15:00;23/06/2018 15:30;72
23/06/2018 15:30;23/06/2018 16:00;73
23/06/2018 16:00;23/06/2018 16:30;80
23/06/2018 16:30;23/06/2018 17:00;80
23/06/2018 17:00;23/06/2018 17:30;81
23/06/2018 17:30;23/06/2018 18:00;82
23/06/2018 18:00;23/06/2018 18:30;81
23/06/2018 18:30;23/06/2018 19:00;82
23/06/2018 19:00;23/06/2018 19:30;82
23/06/2018 19:30;23/06/2018 20:00;84
23/06/2018 20:00;23/06/2018 20:30;83
23/06/2018 20:30;23/06/2018 21:00;84
23/06/2018 21:00;23/06/2018 21:30;82
23/06/2018 21:30;23/06/2018 22:00;80
23/06/2018 22:00;23/06/2018 22:30;81
23/06/2018 22:30;23/06/2018 23:00;80
23/06/2018 23:00;23/06/2018 23:30;78
23/06/2018 23:30;24/06/2018 0:00;82
24/06/2018 0:00;24/06/2018 0:30;77
24/06/2018 0:30;24/06/2018 1:00;82
24/06/2018 1:00;24/06/2018 1:30;76
24/06/2018 1:30;24/06/2018 2:00;72
24/06/2018 2:00;24/06/2018 2:30;70
24/06/2018 2:30;24/06/2018 3:00;74
24/06/2018 3:00;24/06/2018 3:30;66
