Start_local;End_local;Ozone
29/06/2018 13:30;29/06/2018 14:00;79
29/06/2018 14:00;29/06/2018 14:30;96
29/06/2018 14:30;29/06/2018 15:00;107
29/06/2018 15:00;29/06/2018 15:30;118
29/06/2018 15:30;29/06/2018 16:00;117
29/06/2018 16:00;29/06/2018 16:30;123
29/06/2018 16:30;29/06/2018 17:00;126
29/06/2018 17:00;29/06/2018 17:30;120
29/06/2018 17:30;29/06/2018 18:00;114
29/06/2018 18:00;29/06/2018 18:30;126
29/06/2018 18:30;29/06/2018 19:00;123
29/06/2018 19:00;29/06/2018 19:30;113
29/06/2018 19:30;29/06/2018 20:00;97
29/06/2018 20:00;29/06/2018 20:30;79
29/06/2018 20:30;29/06/2018 21:00;74
29/06/2018 21:00;29/06/2018 21:30;58
29/06/2018 21:30;29/06/2018 22:00;61
29/06/2018 22:00;29/06/2018 22:30;63
29/06/2018 22:30;29/06/2018 23:00;56
29/06/2018 23:00;29/06/2018 23:30;63
29/06/2018 23:30;30/06/2018 0:00;66
30/06/2018 0:00;30/06/2018 0:30;56
30/06/2018 0:30;30/06/2018 1:00;40
30/06/2018 1:00;30/06/2018 1:30;38
30/06/2018 1:30;30/06/2018 2:00;40
30/06/2018 2:00;30/06/2018 2:30;39
30/06/2018 2:30;30/06/2018 3:00;38
30/06/2018 3:00;30/06/2018 3:30;45
30/06/2018 3:30;30/06/2018 4:00;37
30/06/2018 4:00;30/06/2018 4:30;46
30/06/2018 4:30;30/06/2018 5:00;51
30/06/2018 5:00;30/06/2018 5:30;70
30/06/2018 5:30;30/06/2018 6:00;86
30/06/2018 6:00;30/06/2018 6:30;62
30/06/2018 6:30;30/06/2018 7:00;49
30/06/2018 7:00;30/06/2018 7:30;51
30/06/2018 7:30;30/06/2018 8:00;47
30/06/2018 8:00;30/06/2018 8:30;37
30/06/2018 8:30;30/06/2018 9:00;22
30/06/2018 9:00;30/06/2018 9:30;25
30/06/2018 9:30;30/06/2018 10:00;38
30/06/2018 10:00;30/06/2018 10:30;53
30/06/2018 10:30;30/06/2018 11:00;78
30/06/2018 11:00;30/06/2018 11:30;124
30/06/2018 11:30;30/06/2018 12:00;149
30/06/2018 12:00;30/06/2018 12:30;156
30/06/2018 12:30;30/06/2018 13:00;152
30/06/2018 13:00;30/06/2018 13:30;134
30/06/2018 13:30;30/06/2018 14:00;131
30/06/2018 14:00;30/06/2018 14:30;128
30/06/2018 14:30;30/06/2018 15:00;133
30/06/2018 15:00;30/06/2018 15:30;146
30/06/2018 15:30;30/06/2018 16:00;149
30/06/2018 16:00;30/06/2018 16:30;149
30/06/2018 16:30;30/06/2018 17:00;145
30/06/2018 17:00;30/06/2018 17:30;142
30/06/2018 17:30;30/06/2018 18:00;144
30/06/2018 18:00;30/06/2018 18:30;142
30/06/2018 18:30;30/06/2018 19:00;125
30/06/2018 19:00;30/06/2018 19:30;105
30/06/2018 19:30;30/06/2018 20:00;112
30/06/2018 20:00;30/06/2018 20:30;111
30/06/2018 20:30;30/06/2018 21:00;126
30/06/2018 21:00;30/06/2018 21:30;140
30/06/2018 21:30;30/06/2018 22:00;
30/06/2018 22:00;30/06/2018 22:30;
30/06/2018 22:30;30/06/2018 23:00;
30/06/2018 23:00;30/06/2018 23:30;
30/06/2018 23:30;01/07/2018 0:00;
01/07/2018 0:00;01/07/2018 0:30;
01/07/2018 0:30;01/07/2018 1:00;
01/07/2018 1:00;01/07/2018 1:30;
01/07/2018 1:30;01/07/2018 2:00;
01/07/2018 2:00;01/07/2018 2:30;
01/07/2018 2:30;01/07/2018 3:00;
01/07/2018 3:00;01/07/2018 3:30;
01/07/2018 3:30;01/07/2018 4:00;
01/07/2018 4:00;01/07/2018 4:30;
01/07/2018 4:30;01/07/2018 5:00;
01/07/2018 5:00;01/07/2018 5:30;87
01/07/2018 5:30;01/07/2018 6:00;87
01/07/2018 6:00;01/07/2018 6:30;82
01/07/2018 6:30;01/07/2018 7:00;88
01/07/2018 7:00;01/07/2018 7:30;70
01/07/2018 7:30;01/07/2018 8:00;52
01/07/2018 8:00;01/07/2018 8:30;43
01/07/2018 8:30;01/07/2018 9:00;37
01/07/2018 9:00;01/07/2018 9:30;44
01/07/2018 9:30;01/07/2018 10:00;54
01/07/2018 10:00;01/07/2018 10:30;66
01/07/2018 10:30;01/07/2018 11:00;74
01/07/2018 11:00;01/07/2018 11:30;95
01/07/2018 11:30;01/07/2018 12:00;104
01/07/2018 12:00;01/07/2018 12:30;106
01/07/2018 12:30;01/07/2018 13:00;104
01/07/2018 13:00;01/07/2018 13:30;101
01/07/2018 13:30;01/07/2018 14:00;100
01/07/2018 14:00;01/07/2018 14:30;94
01/07/2018 14:30;01/07/2018 15:00;88
01/07/2018 15:00;01/07/2018 15:30;82
01/07/2018 15:30;01/07/2018 16:00;83
01/07/2018 16:00;01/07/2018 16:30;84
01/07/2018 16:30;01/07/2018 17:00;84
01/07/2018 17:00;01/07/2018 17:30;80
01/07/2018 17:30;01/07/2018 18:00;79
01/07/2018 18:00;01/07/2018 18:30;72
01/07/2018 18:30;01/07/2018 19:00;67
01/07/2018 19:00;01/07/2018 19:30;67
01/07/2018 19:30;01/07/2018 20:00;58
01/07/2018 20:00;01/07/2018 20:30;60
01/07/2018 20:30;01/07/2018 21:00;71
01/07/2018 21:00;01/07/2018 21:30;68
01/07/2018 21:30;01/07/2018 22:00;57
01/07/2018 22:00;01/07/2018 22:30;52
01/07/2018 22:30;01/07/2018 23:00;39
01/07/2018 23:00;01/07/2018 23:30;31
01/07/2018 23:30;02/07/2018 0:00;44
02/07/2018 0:00;02/07/2018 0:30;65
02/07/2018 0:30;02/07/2018 1:00;62
02/07/2018 1:00;02/07/2018 1:30;53
02/07/2018 1:30;02/07/2018 2:00;57
02/07/2018 2:00;02/07/2018 2:30;55
02/07/2018 2:30;02/07/2018 3:00;55
02/07/2018 3:00;02/07/2018 3:30;58
02/07/2018 3:30;02/07/2018 4:00;48
02/07/2018 4:00;02/07/2018 4:30;31
02/07/2018 4:30;02/07/2018 5:00;24
02/07/2018 5:00;02/07/2018 5:30;20
02/07/2018 5:30;02/07/2018 6:00;32
02/07/2018 6:00;02/07/2018 6:30;24
02/07/2018 6:30;02/07/2018 7:00;22
02/07/2018 7:00;02/07/2018 7:30;26
02/07/2018 7:30;02/07/2018 8:00;45
02/07/2018 8:00;02/07/2018 8:30;43
02/07/2018 8:30;02/07/2018 9:00;44
02/07/2018 9:00;02/07/2018 9:30;40
02/07/2018 9:30;02/07/2018 10:00;46
02/07/2018 10:00;02/07/2018 10:30;47
02/07/2018 10:30;02/07/2018 11:00;61
02/07/2018 11:00;02/07/2018 11:30;75
02/07/2018 11:30;02/07/2018 12:00;77
02/07/2018 12:00;02/07/2018 12:30;83
02/07/2018 12:30;02/07/2018 13:00;80
02/07/2018 13:00;02/07/2018 13:30;78
02/07/2018 13:30;02/07/2018 14:00;82
02/07/2018 14:00;02/07/2018 14:30;89
02/07/2018 14:30;02/07/2018 15:00;95
02/07/2018 15:00;02/07/2018 15:30;91
02/07/2018 15:30;02/07/2018 16:00;90
02/07/2018 16:00;02/07/2018 16:30;104
02/07/2018 16:30;02/07/2018 17:00;110
02/07/2018 17:00;02/07/2018 17:30;112
02/07/2018 17:30;02/07/2018 18:00;111
02/07/2018 18:00;02/07/2018 18:30;112
02/07/2018 18:30;02/07/2018 19:00;110
02/07/2018 19:00;02/07/2018 19:30;95
02/07/2018 19:30;02/07/2018 20:00;91
02/07/2018 20:00;02/07/2018 20:30;90
02/07/2018 20:30;02/07/2018 21:00;94
02/07/2018 21:00;02/07/2018 21:30;97
02/07/2018 21:30;02/07/2018 22:00;97
02/07/2018 22:00;02/07/2018 22:30;101
02/07/2018 22:30;02/07/2018 23:00;84
02/07/2018 23:00;02/07/2018 23:30;54
02/07/2018 23:30;03/07/2018 0:00;58
03/07/2018 0:00;03/07/2018 0:30;63
03/07/2018 0:30;03/07/2018 1:00;62
03/07/2018 1:00;03/07/2018 1:30;52
03/07/2018 1:30;03/07/2018 2:00;43
03/07/2018 2:00;03/07/2018 2:30;47
03/07/2018 2:30;03/07/2018 3:00;48
03/07/2018 3:00;03/07/2018 3:30;40
03/07/2018 3:30;03/07/2018 4:00;47
03/07/2018 4:00;03/07/2018 4:30;40
03/07/2018 4:30;03/07/2018 5:00;48
03/07/2018 5:00;03/07/2018 5:30;38
03/07/2018 5:30;03/07/2018 6:00;39
03/07/2018 6:00;03/07/2018 6:30;33
03/07/2018 6:30;03/07/2018 7:00;39
03/07/2018 7:00;03/07/2018 7:30;40
03/07/2018 7:30;03/07/2018 8:00;30
03/07/2018 8:00;03/07/2018 8:30;21
03/07/2018 8:30;03/07/2018 9:00;25
03/07/2018 9:00;03/07/2018 9:30;30
03/07/2018 9:30;03/07/2018 10:00;38
03/07/2018 10:00;03/07/2018 10:30;53
03/07/2018 10:30;03/07/2018 11:00;70
03/07/2018 11:00;03/07/2018 11:30;94
03/07/2018 11:30;03/07/2018 12:00;107
03/07/2018 12:00;03/07/2018 12:30;109
03/07/2018 12:30;03/07/2018 13:00;113
03/07/2018 13:00;03/07/2018 13:30;129
03/07/2018 13:30;03/07/2018 14:00;134
03/07/2018 14:00;03/07/2018 14:30;139
03/07/2018 14:30;03/07/2018 15:00;152
03/07/2018 15:00;03/07/2018 15:30;158
03/07/2018 15:30;03/07/2018 16:00;166
03/07/2018 16:00;03/07/2018 16:30;170
03/07/2018 16:30;03/07/2018 17:00;161
03/07/2018 17:00;03/07/2018 17:30;142
03/07/2018 17:30;03/07/2018 18:00;124
03/07/2018 18:00;03/07/2018 18:30;113
03/07/2018 18:30;03/07/2018 19:00;115
03/07/2018 19:00;03/07/2018 19:30;96
03/07/2018 19:30;03/07/2018 20:00;95
03/07/2018 20:00;03/07/2018 20:30;91
03/07/2018 20:30;03/07/2018 21:00;96
03/07/2018 21:00;03/07/2018 21:30;95
03/07/2018 21:30;03/07/2018 22:00;90
03/07/2018 22:00;03/07/2018 22:30;102
03/07/2018 22:30;03/07/2018 23:00;135
03/07/2018 23:00;03/07/2018 23:30;147
03/07/2018 23:30;04/07/2018 0:00;152
04/07/2018 0:00;04/07/2018 0:30;171
04/07/2018 0:30;04/07/2018 1:00;152
04/07/2018 1:00;04/07/2018 1:30;154
04/07/2018 1:30;04/07/2018 2:00;155
04/07/2018 2:00;04/07/2018 2:30;152
04/07/2018 2:30;04/07/2018 3:00;144
04/07/2018 3:00;04/07/2018 3:30;122
04/07/2018 3:30;04/07/2018 4:00;123
04/07/2018 4:00;04/07/2018 4:30;124
04/07/2018 4:30;04/07/2018 5:00;114
04/07/2018 5:00;04/07/2018 5:30;103
04/07/2018 5:30;04/07/2018 6:00;101
04/07/2018 6:00;04/07/2018 6:30;100
04/07/2018 6:30;04/07/2018 7:00;87
04/07/2018 7:00;04/07/2018 7:30;75
04/07/2018 7:30;04/07/2018 8:00;70
04/07/2018 8:00;04/07/2018 8:30;57
04/07/2018 8:30;04/07/2018 9:00;40
04/07/2018 9:00;04/07/2018 9:30;40
04/07/2018 9:30;04/07/2018 10:00;52
04/07/2018 10:00;04/07/2018 10:30;63
04/07/2018 10:30;04/07/2018 11:00;89
04/07/2018 11:00;04/07/2018 11:30;118
04/07/2018 11:30;04/07/2018 12:00;134
04/07/2018 12:00;04/07/2018 12:30;161
04/07/2018 12:30;04/07/2018 13:00;162
04/07/2018 13:00;04/07/2018 13:30;167
04/07/2018 13:30;04/07/2018 14:00;164
04/07/2018 14:00;04/07/2018 14:30;158
04/07/2018 14:30;04/07/2018 15:00;153
04/07/2018 15:00;04/07/2018 15:30;150
04/07/2018 15:30;04/07/2018 16:00;151
04/07/2018 16:00;04/07/2018 16:30;161
04/07/2018 16:30;04/07/2018 17:00;164
04/07/2018 17:00;04/07/2018 17:30;160
04/07/2018 17:30;04/07/2018 18:00;156
04/07/2018 18:00;04/07/2018 18:30;158
04/07/2018 18:30;04/07/2018 19:00;155
04/07/2018 19:00;04/07/2018 19:30;152
04/07/2018 19:30;04/07/2018 20:00;126
04/07/2018 20:00;04/07/2018 20:30;118
04/07/2018 20:30;04/07/2018 21:00;112
04/07/2018 21:00;04/07/2018 21:30;91
04/07/2018 21:30;04/07/2018 22:00;74
04/07/2018 22:00;04/07/2018 22:30;67
04/07/2018 22:30;04/07/2018 23:00;74
04/07/2018 23:00;04/07/2018 23:30;85
04/07/2018 23:30;05/07/2018 0:00;101
05/07/2018 0:00;05/07/2018 0:30;125
05/07/2018 0:30;05/07/2018 1:00;152
05/07/2018 1:00;05/07/2018 1:30;147
05/07/2018 1:30;05/07/2018 2:00;135
05/07/2018 2:00;05/07/2018 2:30;93
05/07/2018 2:30;05/07/2018 3:00;86
05/07/2018 3:00;05/07/2018 3:30;107
05/07/2018 3:30;05/07/2018 4:00;121
05/07/2018 4:00;05/07/2018 4:30;124
05/07/2018 4:30;05/07/2018 5:00;125
05/07/2018 5:00;05/07/2018 5:30;115
05/07/2018 5:30;05/07/2018 6:00;109
05/07/2018 6:00;05/07/2018 6:30;96
05/07/2018 6:30;05/07/2018 7:00;90
05/07/2018 7:00;05/07/2018 7:30;71
05/07/2018 7:30;05/07/2018 8:00;57
05/07/2018 8:00;05/07/2018 8:30;54
05/07/2018 8:30;05/07/2018 9:00;69
05/07/2018 9:00;05/07/2018 9:30;78
05/07/2018 9:30;05/07/2018 10:00;89
05/07/2018 10:00;05/07/2018 10:30;98
05/07/2018 10:30;05/07/2018 11:00;116
05/07/2018 11:00;05/07/2018 11:30;121
05/07/2018 11:30;05/07/2018 12:00;124
05/07/2018 12:00;05/07/2018 12:30;123
05/07/2018 12:30;05/07/2018 13:00;116
05/07/2018 13:00;05/07/2018 13:30;117
05/07/2018 13:30;05/07/2018 14:00;129
05/07/2018 14:00;05/07/2018 14:30;132
05/07/2018 14:30;05/07/2018 15:00;139
05/07/2018 15:00;05/07/2018 15:30;142
05/07/2018 15:30;05/07/2018 16:00;140
05/07/2018 16:00;05/07/2018 16:30;147
05/07/2018 16:30;05/07/2018 17:00;144
05/07/2018 17:00;05/07/2018 17:30;134
05/07/2018 17:30;05/07/2018 18:00;135
05/07/2018 18:00;05/07/2018 18:30;133
05/07/2018 18:30;05/07/2018 19:00;126
05/07/2018 19:00;05/07/2018 19:30;122
05/07/2018 19:30;05/07/2018 20:00;115
05/07/2018 20:00;05/07/2018 20:30;123
05/07/2018 20:30;05/07/2018 21:00;130
05/07/2018 21:00;05/07/2018 21:30;128
05/07/2018 21:30;05/07/2018 22:00;125
05/07/2018 22:00;05/07/2018 22:30;124
05/07/2018 22:30;05/07/2018 23:00;127
05/07/2018 23:00;05/07/2018 23:30;123
05/07/2018 23:30;06/07/2018 0:00;118
06/07/2018 0:00;06/07/2018 0:30;115
06/07/2018 0:30;06/07/2018 1:00;107
06/07/2018 1:00;06/07/2018 1:30;96
06/07/2018 1:30;06/07/2018 2:00;97
06/07/2018 2:00;06/07/2018 2:30;86
06/07/2018 2:30;06/07/2018 3:00;84
06/07/2018 3:00;06/07/2018 3:30;82
06/07/2018 3:30;06/07/2018 4:00;82
06/07/2018 4:00;06/07/2018 4:30;78
06/07/2018 4:30;06/07/2018 5:00;69
06/07/2018 5:00;06/07/2018 5:30;58
06/07/2018 5:30;06/07/2018 6:00;63
06/07/2018 6:00;06/07/2018 6:30;71
06/07/2018 6:30;06/07/2018 7:00;79
06/07/2018 7:00;06/07/2018 7:30;103
06/07/2018 7:30;06/07/2018 8:00;118
06/07/2018 8:00;06/07/2018 8:30;114
06/07/2018 8:30;06/07/2018 9:00;106
06/07/2018 9:00;06/07/2018 9:30;107
06/07/2018 9:30;06/07/2018 10:00;115
06/07/2018 10:00;06/07/2018 10:30;121
06/07/2018 10:30;06/07/2018 11:00;124
06/07/2018 11:00;06/07/2018 11:30;125
06/07/2018 11:30;06/07/2018 12:00;135
06/07/2018 12:00;06/07/2018 12:30;131
06/07/2018 12:30;06/07/2018 13:00;128
06/07/2018 13:00;06/07/2018 13:30;145
06/07/2018 13:30;06/07/2018 14:00;153
06/07/2018 14:00;06/07/2018 14:30;156
06/07/2018 14:30;06/07/2018 15:00;153
06/07/2018 15:00;06/07/2018 15:30;135
06/07/2018 15:30;06/07/2018 16:00;137
06/07/2018 16:00;06/07/2018 16:30;132
06/07/2018 16:30;06/07/2018 17:00;133
06/07/2018 17:00;06/07/2018 17:30;133
06/07/2018 17:30;06/07/2018 18:00;133
06/07/2018 18:00;06/07/2018 18:30;127
06/07/2018 18:30;06/07/2018 19:00;126
06/07/2018 19:00;06/07/2018 19:30;126
06/07/2018 19:30;06/07/2018 20:00;115
06/07/2018 20:00;06/07/2018 20:30;109
06/07/2018 20:30;06/07/2018 21:00;116
06/07/2018 21:00;06/07/2018 21:30;92
06/07/2018 21:30;06/07/2018 22:00;78
06/07/2018 22:00;06/07/2018 22:30;81
06/07/2018 22:30;06/07/2018 23:00;81
06/07/2018 23:00;06/07/2018 23:30;90
06/07/2018 23:30;07/07/2018 0:00;88
07/07/2018 0:00;07/07/2018 0:30;82
07/07/2018 0:30;07/07/2018 1:00;88
07/07/2018 1:00;07/07/2018 1:30;98
07/07/2018 1:30;07/07/2018 2:00;93
07/07/2018 2:00;07/07/2018 2:30;98
07/07/2018 2:30;07/07/2018 3:00;92
07/07/2018 3:00;07/07/2018 3:30;84
07/07/2018 3:30;07/07/2018 4:00;91
07/07/2018 4:00;07/07/2018 4:30;84
07/07/2018 4:30;07/07/2018 5:00;73
07/07/2018 5:00;07/07/2018 5:30;64
07/07/2018 5:30;07/07/2018 6:00;64
07/07/2018 6:00;07/07/2018 6:30;71
07/07/2018 6:30;07/07/2018 7:00;69
07/07/2018 7:00;07/07/2018 7:30;60
07/07/2018 7:30;07/07/2018 8:00;44
07/07/2018 8:00;07/07/2018 8:30;35
07/07/2018 8:30;07/07/2018 9:00;28
07/07/2018 9:00;07/07/2018 9:30;30
07/07/2018 9:30;07/07/2018 10:00;52
07/07/2018 10:00;07/07/2018 10:30;70
07/07/2018 10:30;07/07/2018 11:00;75
07/07/2018 11:00;07/07/2018 11:30;79
07/07/2018 11:30;07/07/2018 12:00;92
07/07/2018 12:00;07/07/2018 12:30;111
07/07/2018 12:30;07/07/2018 13:00;113
07/07/2018 13:00;07/07/2018 13:30;100
07/07/2018 13:30;07/07/2018 14:00;107
07/07/2018 14:00;07/07/2018 14:30;114
07/07/2018 14:30;07/07/2018 15:00;123
07/07/2018 15:00;07/07/2018 15:30;129
07/07/2018 15:30;07/07/2018 16:00;135
07/07/2018 16:00;07/07/2018 16:30;131
07/07/2018 16:30;07/07/2018 17:00;113
07/07/2018 17:00;07/07/2018 17:30;106
07/07/2018 17:30;07/07/2018 18:00;96
07/07/2018 18:00;07/07/2018 18:30;88
07/07/2018 18:30;07/07/2018 19:00;114
07/07/2018 19:00;07/07/2018 19:30;131
07/07/2018 19:30;07/07/2018 20:00;117
07/07/2018 20:00;07/07/2018 20:30;80
07/07/2018 20:30;07/07/2018 21:00;71
07/07/2018 21:00;07/07/2018 21:30;64
07/07/2018 21:30;07/07/2018 22:00;52
07/07/2018 22:00;07/07/2018 22:30;55
07/07/2018 22:30;07/07/2018 23:00;57
07/07/2018 23:00;07/07/2018 23:30;47
07/07/2018 23:30;08/07/2018 0:00;54
08/07/2018 0:00;08/07/2018 0:30;50
08/07/2018 0:30;08/07/2018 1:00;61
08/07/2018 1:00;08/07/2018 1:30;64
08/07/2018 1:30;08/07/2018 2:00;59
08/07/2018 2:00;08/07/2018 2:30;58
08/07/2018 2:30;08/07/2018 3:00;51
08/07/2018 3:00;08/07/2018 3:30;41
08/07/2018 3:30;08/07/2018 4:00;42
08/07/2018 4:00;08/07/2018 4:30;41
08/07/2018 4:30;08/07/2018 5:00;42
08/07/2018 5:00;08/07/2018 5:30;33
08/07/2018 5:30;08/07/2018 6:00;26
08/07/2018 6:00;08/07/2018 6:30;38
08/07/2018 6:30;08/07/2018 7:00;62
08/07/2018 7:00;08/07/2018 7:30;26
08/07/2018 7:30;08/07/2018 8:00;12
08/07/2018 8:00;08/07/2018 8:30;13
08/07/2018 8:30;08/07/2018 9:00;12
08/07/2018 9:00;08/07/2018 9:30;15
08/07/2018 9:30;08/07/2018 10:00;25
08/07/2018 10:00;08/07/2018 10:30;35
08/07/2018 10:30;08/07/2018 11:00;46
08/07/2018 11:00;08/07/2018 11:30;67
08/07/2018 11:30;08/07/2018 12:00;82
08/07/2018 12:00;08/07/2018 12:30;95
08/07/2018 12:30;08/07/2018 13:00;101
08/07/2018 13:00;08/07/2018 13:30;103
08/07/2018 13:30;08/07/2018 14:00;104
08/07/2018 14:00;08/07/2018 14:30;103
08/07/2018 14:30;08/07/2018 15:00;118
08/07/2018 15:00;08/07/2018 15:30;134
08/07/2018 15:30;08/07/2018 16:00;150
08/07/2018 16:00;08/07/2018 16:30;156
08/07/2018 16:30;08/07/2018 17:00;164
08/07/2018 17:00;08/07/2018 17:30;171
08/07/2018 17:30;08/07/2018 18:00;164
08/07/2018 18:00;08/07/2018 18:30;171
08/07/2018 18:30;08/07/2018 19:00;148
08/07/2018 19:00;08/07/2018 19:30;129
08/07/2018 19:30;08/07/2018 20:00;118
08/07/2018 20:00;08/07/2018 20:30;114
08/07/2018 20:30;08/07/2018 21:00;111
08/07/2018 21:00;08/07/2018 21:30;119
08/07/2018 21:30;08/07/2018 22:00;115
08/07/2018 22:00;08/07/2018 22:30;122
08/07/2018 22:30;08/07/2018 23:00;127
08/07/2018 23:00;08/07/2018 23:30;129
08/07/2018 23:30;09/07/2018 0:00;126
09/07/2018 0:00;09/07/2018 0:30;107
09/07/2018 0:30;09/07/2018 1:00;87
09/07/2018 1:00;09/07/2018 1:30;98
09/07/2018 1:30;09/07/2018 2:00;99
09/07/2018 2:00;09/07/2018 2:30;98
09/07/2018 2:30;09/07/2018 3:00;82
09/07/2018 3:00;09/07/2018 3:30;64
09/07/2018 3:30;09/07/2018 4:00;56
09/07/2018 4:00;09/07/2018 4:30;79
09/07/2018 4:30;09/07/2018 5:00;70
09/07/2018 5:00;09/07/2018 5:30;63
09/07/2018 5:30;09/07/2018 6:00;60
09/07/2018 6:00;09/07/2018 6:30;44
09/07/2018 6:30;09/07/2018 7:00;42
