Start_local;End_local;Ozone
20/06/2018 10:30;20/06/2018 11:00;105
20/06/2018 11:00;20/06/2018 11:30;119
20/06/2018 11:30;20/06/2018 12:00;130
20/06/2018 12:00;20/06/2018 12:30;143
20/06/2018 12:30;20/06/2018 13:00;144
20/06/2018 13:00;20/06/2018 13:30;147
20/06/2018 13:30;20/06/2018 14:00;150
20/06/2018 14:00;20/06/2018 14:30;155
20/06/2018 14:30;20/06/2018 15:00;151
20/06/2018 15:00;20/06/2018 15:30;156
20/06/2018 15:30;20/06/2018 16:00;158
20/06/2018 16:00;20/06/2018 16:30;146
20/06/2018 16:30;20/06/2018 17:00;147
20/06/2018 17:00;20/06/2018 17:30;143
20/06/2018 17:30;20/06/2018 18:00;144
20/06/2018 18:00;20/06/2018 18:30;141
20/06/2018 18:30;20/06/2018 19:00;137
20/06/2018 19:00;20/06/2018 19:30;132
20/06/2018 19:30;20/06/2018 20:00;131
20/06/2018 20:00;20/06/2018 20:30;131
20/06/2018 20:30;20/06/2018 21:00;121
20/06/2018 21:00;20/06/2018 21:30;104
20/06/2018 21:30;20/06/2018 22:00;93
20/06/2018 22:00;20/06/2018 22:30;81
20/06/2018 22:30;20/06/2018 23:00;62
20/06/2018 23:00;20/06/2018 23:30;53
20/06/2018 23:30;21/06/2018 0:00;52
21/06/2018 0:00;21/06/2018 0:30;62
21/06/2018 0:30;21/06/2018 1:00;66
21/06/2018 1:00;21/06/2018 1:30;66
21/06/2018 1:30;21/06/2018 2:00;70
21/06/2018 2:00;21/06/2018 2:30;68
21/06/2018 2:30;21/06/2018 3:00;70
21/06/2018 3:00;21/06/2018 3:30;
21/06/2018 3:30;21/06/2018 4:00;
21/06/2018 4:00;21/06/2018 4:30;
21/06/2018 4:30;21/06/2018 5:00;
21/06/2018 5:00;21/06/2018 5:30;
21/06/2018 5:30;21/06/2018 6:00;
21/06/2018 6:00;21/06/2018 6:30;
21/06/2018 6:30;21/06/2018 7:00;
21/06/2018 7:00;21/06/2018 7:30;
21/06/2018 7:30;21/06/2018 8:00;
21/06/2018 8:00;21/06/2018 8:30;
21/06/2018 8:30;21/06/2018 9:00;
21/06/2018 9:00;21/06/2018 9:30;
21/06/2018 9:30;21/06/2018 10:00;
21/06/2018 10:00;21/06/2018 10:30;
21/06/2018 10:30;21/06/2018 11:00;
21/06/2018 11:00;21/06/2018 11:30;
21/06/2018 11:30;21/06/2018 12:00;
21/06/2018 12:00;21/06/2018 12:30;
21/06/2018 12:30;21/06/2018 13:00;
21/06/2018 13:00;21/06/2018 13:30;
21/06/2018 13:30;21/06/2018 14:00;
21/06/2018 14:00;21/06/2018 14:30;
21/06/2018 14:30;21/06/2018 15:00;
21/06/2018 15:00;21/06/2018 15:30;
21/06/2018 15:30;21/06/2018 16:00;
21/06/2018 16:00;21/06/2018 16:30;
21/06/2018 16:30;21/06/2018 17:00;
21/06/2018 17:00;21/06/2018 17:30;
21/06/2018 17:30;21/06/2018 18:00;
