date;Ozone concentration
2018-07-05 13:00:00;136.21
2018-07-05 14:00:00;122.27
2018-07-05 15:00:00;110.71
2018-07-05 16:00:00;114.08
2018-07-05 17:00:00;84.27
2018-07-05 18:00:00;85.22
2018-07-05 19:00:00;87.33
2018-07-05 20:00:00;88.53
2018-07-05 21:00:00;86.54
2018-07-05 22:00:00;94.11
2018-07-05 23:00:00;93.28
2018-07-06 00:00:00;92.96
2018-07-06 01:00:00;89.39
2018-07-06 02:00:00;84.89
2018-07-06 03:00:00;85.2
2018-07-06 04:00:00;82.74
2018-07-06 05:00:00;74.28
2018-07-06 06:00:00;73.69
2018-07-06 07:00:00;68.96
2018-07-06 08:00:00;63.82
2018-07-06 09:00:00;61.04
2018-07-06 10:00:00;60.56
2018-07-06 11:00:00;57.38
2018-07-06 12:00:00;58.02
2018-07-06 13:00:00;60.28
2018-07-06 14:00:00;65.67
2018-07-06 15:00:00;68.75
2018-07-06 16:00:00;69.92
2018-07-06 17:00:00;70.52
2018-07-06 18:00:00;72.94
2018-07-06 19:00:00;85.16
2018-07-06 20:00:00;72.25
2018-07-06 21:00:00;63.65
2018-07-06 22:00:00;66.33
2018-07-06 23:00:00;56.64
2018-07-07 00:00:00;57.4
2018-07-07 01:00:00;56.98
2018-07-07 02:00:00;53.68
2018-07-07 03:00:00;54.04
2018-07-07 04:00:00;53.9
2018-07-07 05:00:00;54.25
2018-07-07 06:00:00;54.97
2018-07-07 07:00:00;57.27
2018-07-07 08:00:00;63.06
2018-07-07 09:00:00;67.85
2018-07-07 10:00:00;67.81
2018-07-07 11:00:00;68.69
2018-07-07 12:00:00;70.46
2018-07-07 13:00:00;73.12
2018-07-07 14:00:00;81.23
2018-07-07 15:00:00;83.72
2018-07-07 16:00:00;83.42
2018-07-07 17:00:00;84.81
2018-07-07 18:00:00;90.34
2018-07-07 19:00:00;84.54
2018-07-07 20:00:00;80.47
2018-07-07 21:00:00;63.55
2018-07-07 22:00:00;50.14
2018-07-07 23:00:00;56.79
2018-07-08 00:00:00;64.79
2018-07-08 01:00:00;67.85
2018-07-08 02:00:00;65.59
2018-07-08 03:00:00;62.16
2018-07-08 04:00:00;63.85
2018-07-08 05:00:00;62.65
2018-07-08 06:00:00;69.76
2018-07-08 07:00:00;71.04
2018-07-08 08:00:00;73.54
2018-07-08 09:00:00;68.03
2018-07-08 10:00:00;58.63
2018-07-08 11:00:00;51.98
2018-07-08 12:00:00;47.66
2018-07-08 13:00:00;63.99
2018-07-08 14:00:00;67.23
2018-07-08 15:00:00;72.33
2018-07-08 16:00:00;65.75
2018-07-08 17:00:00;57.51
2018-07-08 18:00:00;47.24
2018-07-08 19:00:00;42.96
2018-07-08 20:00:00;46.31
2018-07-08 21:00:00;45.05
2018-07-08 22:00:00;50.68
2018-07-08 23:00:00;58.69
2018-07-09 00:00:00;60.9
2018-07-09 01:00:00;59.92
2018-07-09 02:00:00;58.7
2018-07-09 03:00:00;56.9
2018-07-09 04:00:00;44.46
2018-07-09 05:00:00;31.38
2018-07-09 06:00:00;31.7
2018-07-09 07:00:00;36.45
2018-07-09 08:00:00;41.99
2018-07-09 09:00:00;56.26
2018-07-09 10:00:00;57.55
2018-07-09 11:00:00;68.2
2018-07-09 12:00:00;69.42
2018-07-09 13:00:00;75.21
2018-07-09 14:00:00;74.87
2018-07-09 15:00:00;80.81
