date;Ozone concentration
2018-06-01 01:00:00;40.67
2018-06-01 02:00:00;36.15
2018-06-01 03:00:00;34.2
2018-06-01 04:00:00;26.95
2018-06-01 05:00:00;31.87
2018-06-01 06:00:00;43.83
2018-06-01 07:00:00;56.3
2018-06-01 08:00:00;79.84
2018-06-01 09:00:00;87.9
2018-06-01 10:00:00;98.57
2018-06-01 11:00:00;100.48
2018-06-01 12:00:00;80.1
2018-06-01 13:00:00;77.95
2018-06-01 14:00:00;78.91
2018-06-01 15:00:00;70.56
2018-06-01 16:00:00;78.21
2018-06-01 17:00:00;62.7
2018-06-01 18:00:00;49.87
2018-06-01 19:00:00;47.88
2018-06-01 20:00:00;39.96
2018-06-01 21:00:00;40.86
2018-06-01 22:00:00;43.0
2018-06-01 23:00:00;36.38
2018-06-02 00:00:00;29.7
2018-06-02 01:00:00;32.35
2018-06-02 02:00:00;33.17
2018-06-02 03:00:00;36.92
2018-06-02 04:00:00;37.37
2018-06-02 05:00:00;45.35
2018-06-02 06:00:00;50.08
2018-06-02 07:00:00;55.47
2018-06-02 08:00:00;65.49
2018-06-02 09:00:00;129.56
2018-06-02 10:00:00;153.82
2018-06-02 11:00:00;128.96
2018-06-02 12:00:00;111.52
2018-06-02 13:00:00;104.93
2018-06-02 14:00:00;95.0
2018-06-02 15:00:00;93.7
2018-06-02 16:00:00;78.41
2018-06-02 17:00:00;91.06
2018-06-02 18:00:00;81.55
2018-06-02 19:00:00;68.71
2018-06-02 20:00:00;77.77
2018-06-02 21:00:00;92.58
2018-06-02 22:00:00;93.61
2018-06-02 23:00:00;95.76
2018-06-03 00:00:00;82.19
2018-06-03 01:00:00;69.11
2018-06-03 02:00:00;67.49
2018-06-03 03:00:00;64.12
2018-06-03 04:00:00;60.89
2018-06-03 05:00:00;65.75
2018-06-03 06:00:00;62.31
2018-06-03 07:00:00;65.45
2018-06-03 08:00:00;67.35
2018-06-03 09:00:00;66.08
2018-06-03 10:00:00;75.24
2018-06-03 11:00:00;91.42
2018-06-03 12:00:00;87.89
2018-06-03 13:00:00;85.1
2018-06-03 14:00:00;79.58
2018-06-03 15:00:00;91.8
2018-06-03 16:00:00;78.3
2018-06-03 17:00:00;85.36
2018-06-03 18:00:00;88.09
2018-06-03 19:00:00;63.46
2018-06-03 20:00:00;45.63
2018-06-03 21:00:00;37.31
2018-06-03 22:00:00;34.46
2018-06-03 23:00:00;31.64
2018-06-04 00:00:00;30.44
2018-06-04 01:00:00;34.52
2018-06-04 02:00:00;33.92
2018-06-04 03:00:00;30.98
2018-06-04 04:00:00;32.38
2018-06-04 05:00:00;34.86
2018-06-04 06:00:00;41.91
2018-06-04 07:00:00;51.08
2018-06-04 08:00:00;76.62
2018-06-04 09:00:00;91.43
2018-06-04 10:00:00;96.24
2018-06-04 11:00:00;106.14
2018-06-04 12:00:00;108.53
2018-06-04 13:00:00;106.61
2018-06-04 14:00:00;104.92
2018-06-04 15:00:00;83.81
2018-06-04 16:00:00;66.93
2018-06-04 17:00:00;63.34
2018-06-04 18:00:00;58.1
2018-06-04 19:00:00;57.3
2018-06-04 20:00:00;53.61
2018-06-04 21:00:00;48.49
2018-06-04 22:00:00;44.43
2018-06-04 23:00:00;42.55
2018-06-05 00:00:00;44.31
2018-06-05 01:00:00;39.21
2018-06-05 02:00:00;44.48
2018-06-05 03:00:00;39.13
2018-06-05 04:00:00;38.89
2018-06-05 05:00:00;34.79
2018-06-05 06:00:00;40.44
2018-06-05 07:00:00;51.41
2018-06-05 08:00:00;76.0
2018-06-05 09:00:00;80.17
2018-06-05 10:00:00;82.8
2018-06-05 11:00:00;83.87
2018-06-05 12:00:00;85.37
2018-06-05 13:00:00;86.32
2018-06-05 14:00:00;71.95
2018-06-05 15:00:00;71.36
2018-06-05 16:00:00;64.84
2018-06-05 17:00:00;63.74
2018-06-05 18:00:00;45.72
2018-06-05 19:00:00;37.28
2018-06-05 20:00:00;43.66
2018-06-05 21:00:00;49.85
2018-06-05 22:00:00;47.47
2018-06-05 23:00:00;44.95
2018-06-06 00:00:00;46.38
2018-06-06 01:00:00;50.46
2018-06-06 02:00:00;52.21
2018-06-06 03:00:00;46.37
2018-06-06 04:00:00;43.46
2018-06-06 05:00:00;39.66
2018-06-06 06:00:00;42.07
2018-06-06 07:00:00;64.71
2018-06-06 08:00:00;92.7
2018-06-06 09:00:00;106.78
2018-06-06 10:00:00;103.18
2018-06-06 11:00:00;120.03
2018-06-06 12:00:00;111.0
2018-06-06 13:00:00;107.97
2018-06-06 14:00:00;87.21
2018-06-06 15:00:00;50.59
2018-06-06 16:00:00;76.57
2018-06-06 17:00:00;59.53
2018-06-06 18:00:00;49.08
2018-06-06 19:00:00;44.95
2018-06-06 20:00:00;31.77
2018-06-06 21:00:00;30.63
2018-06-06 22:00:00;30.95
2018-06-06 23:00:00;29.46
2018-06-07 00:00:00;26.75
2018-06-07 01:00:00;21.02
2018-06-07 02:00:00;22.87
2018-06-07 03:00:00;21.69
2018-06-07 04:00:00;21.02
2018-06-07 05:00:00;23.32
2018-06-07 06:00:00;31.03
2018-06-07 07:00:00;55.96
2018-06-07 08:00:00;76.6
2018-06-07 09:00:00;81.2
2018-06-07 10:00:00;82.64
2018-06-07 11:00:00;87.59
2018-06-07 12:00:00;95.25
2018-06-07 13:00:00;95.94
2018-06-07 14:00:00;97.43
2018-06-07 15:00:00;91.36
2018-06-07 16:00:00;81.17
2018-06-07 17:00:00;79.73
2018-06-07 18:00:00;70.79
2018-06-07 19:00:00;60.85
2018-06-07 20:00:00;48.41
2018-06-07 21:00:00;38.26
2018-06-07 22:00:00;34.44
2018-06-07 23:00:00;31.02
2018-06-08 00:00:00;29.58
2018-06-08 01:00:00;23.13
2018-06-08 02:00:00;22.15
2018-06-08 03:00:00;20.2
2018-06-08 04:00:00;18.68
2018-06-08 05:00:00;25.19
2018-06-08 06:00:00;33.04
2018-06-08 07:00:00;42.26
2018-06-08 08:00:00;62.13
2018-06-08 09:00:00;80.53
2018-06-08 10:00:00;80.12
2018-06-08 11:00:00;78.48
2018-06-08 12:00:00;76.88
2018-06-08 13:00:00;79.67
2018-06-08 14:00:00;78.97
2018-06-08 15:00:00;76.19
2018-06-08 16:00:00;66.19
2018-06-08 17:00:00;70.71
2018-06-08 18:00:00;80.65
2018-06-08 19:00:00;75.97
2018-06-08 20:00:00;61.18
2018-06-08 21:00:00;53.74
2018-06-08 22:00:00;44.85
2018-06-08 23:00:00;37.85
2018-06-09 00:00:00;40.47
2018-06-09 01:00:00;53.77
2018-06-09 02:00:00;46.05
2018-06-09 03:00:00;31.01
2018-06-09 04:00:00;26.58
2018-06-09 05:00:00;29.88
2018-06-09 06:00:00;33.98
2018-06-09 07:00:00;31.03
2018-06-09 08:00:00;38.97
2018-06-09 09:00:00;53.31
2018-06-09 10:00:00;60.24
2018-06-09 11:00:00;58.81
2018-06-09 12:00:00;58.69
2018-06-09 13:00:00;72.93
2018-06-09 14:00:00;80.81
2018-06-09 15:00:00;81.21
2018-06-09 16:00:00;84.97
2018-06-09 17:00:00;69.49
2018-06-09 18:00:00;53.78
2018-06-09 19:00:00;42.09
2018-06-09 20:00:00;29.89
2018-06-09 21:00:00;25.73
2018-06-09 22:00:00;19.87
2018-06-09 23:00:00;20.83
2018-06-10 00:00:00;22.26
2018-06-10 01:00:00;18.81
2018-06-10 02:00:00;17.44
2018-06-10 03:00:00;22.55
2018-06-10 04:00:00;23.81
2018-06-10 05:00:00;34.2
2018-06-10 06:00:00;43.61
2018-06-10 07:00:00;50.78
2018-06-10 08:00:00;67.68
2018-06-10 09:00:00;79.7
2018-06-10 10:00:00;85.52
2018-06-10 11:00:00;79.71
2018-06-10 12:00:00;68.15
2018-06-10 13:00:00;92.19
2018-06-10 14:00:00;94.26
2018-06-10 15:00:00;71.46
2018-06-10 16:00:00;70.4
2018-06-10 17:00:00;61.74
2018-06-10 18:00:00;60.52
2018-06-10 19:00:00;59.38
2018-06-10 20:00:00;48.79
2018-06-10 21:00:00;38.3
2018-06-10 22:00:00;43.21
2018-06-10 23:00:00;51.42
2018-06-11 00:00:00;45.5
2018-06-11 01:00:00;41.87
2018-06-11 02:00:00;48.49
2018-06-11 03:00:00;45.89
2018-06-11 04:00:00;45.5
2018-06-11 05:00:00;47.15
2018-06-11 06:00:00;45.78
2018-06-11 07:00:00;55.95
2018-06-11 08:00:00;76.89
2018-06-11 09:00:00;85.59
2018-06-11 10:00:00;76.87
2018-06-11 11:00:00;82.81
2018-06-11 12:00:00;101.14
2018-06-11 13:00:00;106.44
2018-06-11 14:00:00;93.65
2018-06-11 15:00:00;102.95
2018-06-11 16:00:00;100.61
2018-06-11 17:00:00;111.5
2018-06-11 18:00:00;112.91
2018-06-11 19:00:00;78.87
2018-06-11 20:00:00;57.42
2018-06-11 21:00:00;58.47
2018-06-11 22:00:00;60.68
2018-06-11 23:00:00;55.87
2018-06-12 00:00:00;51.91
2018-06-12 01:00:00;56.43
2018-06-12 02:00:00;54.89
2018-06-12 03:00:00;54.65
2018-06-12 04:00:00;53.14
2018-06-12 05:00:00;54.36
2018-06-12 06:00:00;61.75
2018-06-12 07:00:00;58.53
2018-06-12 08:00:00;66.56
2018-06-12 09:00:00;71.72
2018-06-12 10:00:00;71.58
2018-06-12 11:00:00;80.09
2018-06-12 12:00:00;84.39
2018-06-12 13:00:00;100.39
2018-06-12 14:00:00;90.89
2018-06-12 15:00:00;91.56
2018-06-12 16:00:00;93.7
2018-06-12 17:00:00;73.77
2018-06-12 18:00:00;84.27
2018-06-12 19:00:00;79.11
2018-06-12 20:00:00;71.1
2018-06-12 21:00:00;65.2
2018-06-12 22:00:00;53.14
2018-06-12 23:00:00;46.75
2018-06-13 00:00:00;41.54
2018-06-13 01:00:00;34.24
2018-06-13 02:00:00;32.15
2018-06-13 03:00:00;26.84
2018-06-13 04:00:00;25.11
2018-06-13 05:00:00;40.94
2018-06-13 06:00:00;53.07
2018-06-13 07:00:00;62.25
2018-06-13 08:00:00;72.24
2018-06-13 09:00:00;88.2
2018-06-13 10:00:00;84.4
2018-06-13 11:00:00;93.43
2018-06-13 12:00:00;95.6
2018-06-13 13:00:00;93.33
2018-06-13 14:00:00;92.03
2018-06-13 15:00:00;91.72
2018-06-13 16:00:00;85.85
2018-06-13 17:00:00;73.62
2018-06-13 18:00:00;69.68
2018-06-13 19:00:00;66.62
2018-06-13 20:00:00;56.74
2018-06-13 21:00:00;47.99
2018-06-13 22:00:00;40.17
2018-06-13 23:00:00;48.09
2018-06-14 00:00:00;63.1
2018-06-14 01:00:00;62.86
2018-06-14 02:00:00;62.03
2018-06-14 03:00:00;60.58
2018-06-14 04:00:00;57.87
2018-06-14 05:00:00;57.21
2018-06-14 06:00:00;59.35
2018-06-14 07:00:00;66.81
2018-06-14 08:00:00;70.84
2018-06-14 09:00:00;63.06
2018-06-14 12:00:00;55.4
2018-06-14 13:00:00;61.51
2018-06-14 14:00:00;62.24
2018-06-14 15:00:00;65.82
2018-06-14 16:00:00;66.18
2018-06-14 17:00:00;65.12
2018-06-14 18:00:00;69.25
2018-06-14 19:00:00;68.29
2018-06-14 20:00:00;66.4
2018-06-14 21:00:00;66.28
2018-06-14 22:00:00;69.89
2018-06-14 23:00:00;73.93
2018-06-15 00:00:00;76.94
2018-06-15 01:00:00;80.02
2018-06-15 02:00:00;76.05
2018-06-15 03:00:00;76.37
2018-06-15 04:00:00;76.53
2018-06-15 05:00:00;75.6
2018-06-15 06:00:00;71.37
2018-06-15 07:00:00;71.05
2018-06-15 08:00:00;70.62
2018-06-15 09:00:00;78.16
2018-06-15 10:00:00;75.53
2018-06-15 11:00:00;72.79
2018-06-15 12:00:00;72.6
2018-06-15 13:00:00;72.02
2018-06-15 14:00:00;76.37
2018-06-15 15:00:00;75.26
2018-06-15 16:00:00;78.04
2018-06-15 17:00:00;78.92
2018-06-15 18:00:00;80.76
2018-06-15 19:00:00;74.55
2018-06-15 20:00:00;64.69
2018-06-15 21:00:00;71.73
2018-06-15 22:00:00;84.32
2018-06-15 23:00:00;78.7
2018-06-16 00:00:00;68.51
2018-06-16 01:00:00;65.35
2018-06-16 02:00:00;66.02
2018-06-16 03:00:00;69.28
2018-06-16 04:00:00;63.91
2018-06-16 05:00:00;62.7
2018-06-16 06:00:00;63.97
2018-06-16 07:00:00;80.48
2018-06-16 08:00:00;95.85
2018-06-16 09:00:00;94.47
2018-06-16 10:00:00;95.92
2018-06-16 11:00:00;88.87
2018-06-16 12:00:00;86.96
2018-06-16 13:00:00;88.55
2018-06-16 14:00:00;80.68
2018-06-16 15:00:00;71.3
2018-06-16 16:00:00;72.02
2018-06-16 17:00:00;79.59
2018-06-16 18:00:00;78.77
2018-06-16 19:00:00;73.29
2018-06-16 20:00:00;69.46
2018-06-16 21:00:00;58.91
2018-06-16 22:00:00;64.28
2018-06-16 23:00:00;68.97
2018-06-17 00:00:00;68.6
2018-06-17 01:00:00;69.04
2018-06-17 02:00:00;89.34
2018-06-17 03:00:00;88.25
2018-06-17 04:00:00;82.79
2018-06-17 05:00:00;77.5
2018-06-17 06:00:00;79.35
2018-06-17 07:00:00;81.28
2018-06-17 08:00:00;94.95
2018-06-17 09:00:00;95.09
2018-06-17 10:00:00;94.55
2018-06-17 11:00:00;96.81
2018-06-17 12:00:00;97.97
2018-06-17 13:00:00;77.99
2018-06-17 14:00:00;81.77
2018-06-17 15:00:00;102.01
2018-06-17 16:00:00;86.1
2018-06-17 17:00:00;65.48
2018-06-17 18:00:00;90.3
2018-06-17 19:00:00;79.29
2018-06-17 20:00:00;64.37
2018-06-17 21:00:00;61.71
2018-06-17 22:00:00;62.46
2018-06-17 23:00:00;72.37
2018-06-18 00:00:00;82.41
2018-06-18 01:00:00;95.73
2018-06-18 02:00:00;100.68
2018-06-18 03:00:00;103.27
2018-06-18 04:00:00;97.1
2018-06-18 05:00:00;94.75
2018-06-18 06:00:00;75.87
2018-06-18 07:00:00;72.03
2018-06-18 08:00:00;74.33
2018-06-18 09:00:00;78.66
2018-06-18 10:00:00;80.72
2018-06-18 11:00:00;88.48
2018-06-18 12:00:00;83.8
2018-06-18 13:00:00;85.52
2018-06-18 14:00:00;83.45
2018-06-18 15:00:00;83.23
2018-06-18 16:00:00;80.48
2018-06-18 17:00:00;79.59
2018-06-18 18:00:00;80.78
2018-06-18 19:00:00;76.78
2018-06-18 20:00:00;78.05
2018-06-18 21:00:00;68.45
2018-06-18 22:00:00;70.59
2018-06-18 23:00:00;60.18
2018-06-19 00:00:00;55.31
