date;Ozone concentration
2018-06-01 01:00:00;34.17
2018-06-01 02:00:00;22.51
2018-06-01 03:00:00;15.34
2018-06-01 04:00:00;19.73
2018-06-01 05:00:00;14.55
2018-06-01 06:00:00;23.91
2018-06-01 07:00:00;46.4
2018-06-01 08:00:00;66.54
2018-06-01 09:00:00;78.63
2018-06-01 10:00:00;81.57
2018-06-01 11:00:00;91.9
2018-06-01 12:00:00;88.93
2018-06-01 13:00:00;83.07
2018-06-01 14:00:00;81.45
2018-06-01 15:00:00;62.02
2018-06-01 16:00:00;54.26
2018-06-01 17:00:00;51.98
2018-06-01 18:00:00;34.59
2018-06-01 19:00:00;23.14
2018-06-01 20:00:00;25.77
2018-06-01 21:00:00;21.0
2018-06-01 22:00:00;17.95
2018-06-01 23:00:00;16.7
2018-06-02 00:00:00;15.87
2018-06-02 01:00:00;12.17
2018-06-02 02:00:00;11.08
2018-06-02 03:00:00;9.98
2018-06-02 04:00:00;8.69
2018-06-02 05:00:00;10.16
2018-06-02 06:00:00;27.75
2018-06-02 07:00:00;55.94
2018-06-02 08:00:00;77.08
2018-06-02 09:00:00;80.54
2018-06-02 10:00:00;90.34
2018-06-02 11:00:00;99.83
2018-06-02 12:00:00;89.81
2018-06-02 13:00:00;68.05
2018-06-02 14:00:00;61.66
2018-06-02 15:00:00;51.34
2018-06-02 16:00:00;37.32
2018-06-02 17:00:00;30.99
2018-06-02 18:00:00;27.14
2018-06-02 19:00:00;22.26
2018-06-02 20:00:00;23.25
2018-06-02 21:00:00;26.73
2018-06-02 22:00:00;26.03
2018-06-02 23:00:00;22.03
2018-06-03 00:00:00;19.91
2018-06-03 01:00:00;20.64
2018-06-03 02:00:00;24.08
2018-06-03 03:00:00;21.93
2018-06-03 04:00:00;21.87
2018-06-03 05:00:00;20.9
2018-06-03 06:00:00;26.2
2018-06-03 07:00:00;50.3
2018-06-03 08:00:00;63.98
2018-06-03 09:00:00;77.62
2018-06-03 10:00:00;86.9
2018-06-03 11:00:00;91.58
2018-06-03 12:00:00;94.96
2018-06-03 13:00:00;90.04
2018-06-03 14:00:00;88.72
2018-06-03 15:00:00;92.36
2018-06-03 16:00:00;83.51
2018-06-03 17:00:00;69.01
2018-06-03 18:00:00;62.25
2018-06-03 19:00:00;53.8
2018-06-03 20:00:00;44.23
2018-06-03 21:00:00;41.68
2018-06-03 22:00:00;36.02
2018-06-03 23:00:00;27.88
2018-06-04 00:00:00;22.28
2018-06-04 01:00:00;19.28
2018-06-04 02:00:00;17.07
2018-06-04 03:00:00;13.41
2018-06-04 04:00:00;14.77
2018-06-04 05:00:00;20.23
2018-06-04 06:00:00;29.18
2018-06-04 07:00:00;54.5
2018-06-04 08:00:00;76.75
2018-06-04 09:00:00;97.75
2018-06-04 10:00:00;106.9
2018-06-04 11:00:00;118.57
2018-06-04 12:00:00;122.31
2018-06-04 13:00:00;110.44
2018-06-04 14:00:00;109.07
2018-06-04 15:00:00;89.18
2018-06-04 16:00:00;76.84
2018-06-04 17:00:00;63.8
2018-06-04 18:00:00;48.76
2018-06-04 19:00:00;37.76
2018-06-04 20:00:00;31.34
2018-06-04 21:00:00;26.27
2018-06-04 22:00:00;22.31
2018-06-04 23:00:00;17.62
2018-06-05 00:00:00;13.06
2018-06-05 01:00:00;13.55
2018-06-05 02:00:00;13.71
2018-06-05 03:00:00;11.24
2018-06-05 04:00:00;10.16
2018-06-05 05:00:00;18.7
2018-06-05 06:00:00;28.9
2018-06-05 07:00:00;54.71
2018-06-05 08:00:00;76.63
2018-06-05 09:00:00;78.07
2018-06-05 10:00:00;99.2
2018-06-05 11:00:00;115.89
2018-06-05 12:00:00;109.72
2018-06-05 13:00:00;110.11
2018-06-05 14:00:00;98.85
2018-06-05 15:00:00;89.89
2018-06-05 16:00:00;77.92
2018-06-05 17:00:00;62.37
2018-06-05 18:00:00;46.93
2018-06-05 19:00:00;41.76
2018-06-05 20:00:00;34.6
2018-06-05 21:00:00;35.27
2018-06-05 22:00:00;25.4
2018-06-05 23:00:00;21.29
2018-06-06 00:00:00;20.5
2018-06-06 01:00:00;16.33
2018-06-06 02:00:00;16.23
2018-06-06 03:00:00;13.92
2018-06-06 04:00:00;13.51
2018-06-06 05:00:00;12.67
2018-06-06 06:00:00;35.91
2018-06-06 07:00:00;65.81
2018-06-06 08:00:00;94.45
2018-06-06 09:00:00;135.66
2018-06-06 10:00:00;150.28
2018-06-06 11:00:00;143.99
2018-06-06 12:00:00;136.09
2018-06-06 13:00:00;130.28
2018-06-06 14:00:00;96.88
2018-06-06 15:00:00;97.02
2018-06-06 16:00:00;86.59
2018-06-06 17:00:00;74.4
2018-06-06 18:00:00;88.73
2018-06-06 19:00:00;99.45
2018-06-06 20:00:00;94.9
2018-06-06 21:00:00;87.04
2018-06-06 22:00:00;67.13
2018-06-06 23:00:00;43.73
2018-06-07 00:00:00;39.0
2018-06-07 01:00:00;27.24
2018-06-07 02:00:00;25.48
2018-06-07 03:00:00;18.87
2018-06-07 04:00:00;19.72
2018-06-07 05:00:00;41.8
2018-06-07 06:00:00;51.16
2018-06-07 07:00:00;51.43
2018-06-07 08:00:00;53.52
2018-06-07 09:00:00;59.24
2018-06-07 10:00:00;69.94
2018-06-07 11:00:00;83.71
2018-06-07 12:00:00;91.17
2018-06-07 13:00:00;101.53
2018-06-07 14:00:00;100.7
2018-06-07 15:00:00;106.02
2018-06-07 16:00:00;94.63
2018-06-07 17:00:00;79.19
2018-06-07 18:00:00;70.39
2018-06-07 19:00:00;48.15
2018-06-07 20:00:00;35.69
2018-06-07 21:00:00;33.57
2018-06-07 22:00:00;37.15
2018-06-07 23:00:00;32.19
2018-06-08 00:00:00;22.39
2018-06-08 01:00:00;19.54
2018-06-08 02:00:00;16.82
2018-06-08 03:00:00;16.72
2018-06-08 04:00:00;18.36
2018-06-08 05:00:00;21.99
2018-06-08 06:00:00;39.44
2018-06-08 07:00:00;59.45
2018-06-08 08:00:00;71.13
2018-06-08 09:00:00;81.38
2018-06-08 10:00:00;89.38
2018-06-08 11:00:00;98.53
2018-06-08 12:00:00;103.03
2018-06-08 13:00:00;107.07
2018-06-08 14:00:00;110.24
2018-06-08 15:00:00;110.54
2018-06-08 16:00:00;101.2
2018-06-08 17:00:00;85.17
2018-06-08 18:00:00;76.51
2018-06-08 19:00:00;81.29
2018-06-08 20:00:00;75.54
2018-06-08 21:00:00;59.56
2018-06-08 22:00:00;54.51
2018-06-08 23:00:00;58.52
2018-06-09 00:00:00;62.87
2018-06-09 01:00:00;54.89
2018-06-09 02:00:00;48.02
2018-06-09 03:00:00;38.59
2018-06-09 04:00:00;33.85
2018-06-09 05:00:00;34.99
2018-06-09 06:00:00;35.67
2018-06-09 07:00:00;47.1
2018-06-09 08:00:00;58.89
2018-06-09 09:00:00;59.82
2018-06-09 10:00:00;62.39
2018-06-09 11:00:00;70.88
2018-06-09 12:00:00;72.91
2018-06-09 13:00:00;85.56
2018-06-09 14:00:00;96.57
2018-06-09 15:00:00;104.09
2018-06-09 16:00:00;106.16
2018-06-09 17:00:00;103.99
2018-06-09 18:00:00;81.47
2018-06-09 19:00:00;64.42
2018-06-09 20:00:00;59.23
2018-06-09 21:00:00;58.19
2018-06-09 22:00:00;45.27
2018-06-09 23:00:00;31.02
2018-06-10 00:00:00;29.55
2018-06-10 01:00:00;21.2
2018-06-10 02:00:00;14.88
2018-06-10 03:00:00;15.94
2018-06-10 04:00:00;12.61
2018-06-10 05:00:00;18.41
2018-06-10 06:00:00;35.0
2018-06-10 07:00:00;49.4
2018-06-10 08:00:00;83.28
2018-06-10 09:00:00;92.37
2018-06-10 10:00:00;95.7
2018-06-10 11:00:00;109.31
2018-06-10 12:00:00;116.18
2018-06-10 13:00:00;100.03
2018-06-10 14:00:00;98.2
2018-06-10 15:00:00;91.06
2018-06-10 16:00:00;83.88
2018-06-10 17:00:00;83.01
2018-06-10 18:00:00;65.56
2018-06-10 19:00:00;61.47
2018-06-10 20:00:00;57.25
2018-06-10 21:00:00;47.9
2018-06-10 22:00:00;45.96
2018-06-10 23:00:00;41.29
2018-06-11 00:00:00;30.66
2018-06-11 01:00:00;28.63
2018-06-11 02:00:00;24.59
2018-06-11 03:00:00;22.78
2018-06-11 04:00:00;27.86
2018-06-11 05:00:00;36.48
2018-06-11 06:00:00;46.36
2018-06-11 07:00:00;60.41
2018-06-11 08:00:00;78.89
2018-06-11 09:00:00;94.51
2018-06-11 10:00:00;103.46
2018-06-11 11:00:00;114.71
2018-06-11 12:00:00;127.69
2018-06-11 13:00:00;127.95
2018-06-11 14:00:00;124.95
2018-06-11 15:00:00;128.86
2018-06-11 16:00:00;129.95
2018-06-11 17:00:00;130.6
2018-06-11 18:00:00;112.86
2018-06-11 19:00:00;91.18
2018-06-11 20:00:00;80.06
2018-06-11 21:00:00;64.97
2018-06-11 22:00:00;55.35
2018-06-11 23:00:00;40.58
2018-06-12 00:00:00;34.78
2018-06-12 01:00:00;26.99
2018-06-12 02:00:00;23.05
2018-06-12 03:00:00;19.77
2018-06-12 04:00:00;17.02
2018-06-12 05:00:00;22.26
2018-06-12 06:00:00;33.35
2018-06-12 07:00:00;43.9
2018-06-12 08:00:00;62.24
2018-06-12 09:00:00;77.22
2018-06-12 10:00:00;91.57
2018-06-12 11:00:00;104.91
2018-06-12 12:00:00;112.09
2018-06-12 13:00:00;111.57
2018-06-12 14:00:00;112.24
2018-06-12 15:00:00;104.67
2018-06-12 16:00:00;98.82
2018-06-12 17:00:00;101.88
2018-06-12 18:00:00;94.98
2018-06-12 19:00:00;74.59
2018-06-12 20:00:00;58.62
2018-06-12 21:00:00;47.77
2018-06-12 22:00:00;35.58
2018-06-12 23:00:00;40.09
2018-06-13 00:00:00;36.05
2018-06-13 01:00:00;24.23
