date;Ozone concentration
2018-06-01 01:00:00;42.62
2018-06-01 02:00:00;38.77
2018-06-01 03:00:00;41.0
2018-06-01 04:00:00;37.71
2018-06-01 05:00:00;38.54
2018-06-01 06:00:00;46.22
2018-06-01 07:00:00;55.31
2018-06-01 08:00:00;71.03
2018-06-01 09:00:00;94.25
2018-06-01 10:00:00;133.88
2018-06-01 11:00:00;110.75
2018-06-01 12:00:00;88.48
2018-06-01 13:00:00;85.22
2018-06-01 14:00:00;76.53
2018-06-01 15:00:00;65.47
2018-06-01 16:00:00;61.06
2018-06-01 17:00:00;60.51
2018-06-01 18:00:00;58.19
2018-06-01 19:00:00;56.1
2018-06-01 20:00:00;51.53
2018-06-01 21:00:00;49.06
2018-06-01 22:00:00;47.18
2018-06-01 23:00:00;41.62
2018-06-02 00:00:00;39.06
2018-06-02 01:00:00;40.21
2018-06-02 02:00:00;37.43
2018-06-02 03:00:00;39.35
2018-06-02 04:00:00;41.16
2018-06-02 05:00:00;46.13
2018-06-02 06:00:00;50.84
2018-06-02 07:00:00;55.94
2018-06-02 08:00:00;64.15
2018-06-02 09:00:00;80.24
2018-06-02 10:00:00;89.99
2018-06-02 11:00:00;94.95
2018-06-02 12:00:00;103.08
2018-06-02 13:00:00;98.38
2018-06-02 14:00:00;88.91
2018-06-02 15:00:00;86.77
2018-06-02 16:00:00;79.91
2018-06-02 17:00:00;84.7
2018-06-02 18:00:00;76.96
2018-06-02 19:00:00;67.53
2018-06-02 20:00:00;75.05
2018-06-02 21:00:00;83.83
2018-06-02 22:00:00;84.88
2018-06-02 23:00:00;83.51
2018-06-03 00:00:00;74.12
2018-06-03 01:00:00;65.18
2018-06-03 02:00:00;61.05
2018-06-03 03:00:00;60.26
2018-06-03 04:00:00;59.89
2018-06-03 05:00:00;64.15
2018-06-03 07:00:00;69.59
2018-06-03 08:00:00;70.17
2018-06-03 09:00:00;71.97
2018-06-03 10:00:00;78.65
2018-06-03 11:00:00;85.28
2018-06-03 12:00:00;87.37
2018-06-03 13:00:00;85.35
2018-06-03 14:00:00;83.89
2018-06-03 15:00:00;95.95
2018-06-03 16:00:00;85.0
2018-06-03 17:00:00;87.71
2018-06-03 18:00:00;85.98
2018-06-03 19:00:00;64.79
2018-06-03 20:00:00;50.68
2018-06-03 21:00:00;43.11
2018-06-03 22:00:00;37.27
2018-06-03 23:00:00;37.18
2018-06-04 00:00:00;34.84
2018-06-04 01:00:00;36.36
2018-06-04 02:00:00;35.9
2018-06-04 03:00:00;34.12
2018-06-04 04:00:00;33.92
2018-06-04 05:00:00;35.33
2018-06-04 06:00:00;40.79
2018-06-04 07:00:00;50.78
2018-06-04 08:00:00;76.15
2018-06-04 09:00:00;95.5
2018-06-04 10:00:00;99.39
2018-06-04 11:00:00;97.39
2018-06-04 12:00:00;96.61
2018-06-04 13:00:00;96.95
2018-06-04 14:00:00;94.13
2018-06-04 15:00:00;86.88
2018-06-04 16:00:00;73.49
2018-06-04 17:00:00;60.47
2018-06-04 18:00:00;54.78
2018-06-04 19:00:00;51.84
2018-06-04 20:00:00;49.33
2018-06-04 21:00:00;47.09
2018-06-04 22:00:00;43.57
2018-06-04 23:00:00;41.13
2018-06-05 00:00:00;44.21
2018-06-05 01:00:00;39.52
2018-06-05 02:00:00;42.52
2018-06-05 03:00:00;41.88
2018-06-05 04:00:00;37.26
2018-06-05 05:00:00;34.25
2018-06-05 06:00:00;39.16
2018-06-05 07:00:00;49.79
2018-06-05 08:00:00;74.67
2018-06-05 09:00:00;83.84
2018-06-05 10:00:00;85.24
2018-06-05 11:00:00;87.04
2018-06-05 12:00:00;88.04
2018-06-05 13:00:00;82.88
2018-06-05 14:00:00;69.79
2018-06-05 15:00:00;65.45
2018-06-05 16:00:00;63.0
2018-06-05 17:00:00;62.26
2018-06-05 18:00:00;51.89
2018-06-05 19:00:00;43.47
2018-06-05 20:00:00;46.08
2018-06-05 21:00:00;47.71
2018-06-05 22:00:00;46.59
2018-06-05 23:00:00;44.13
2018-06-06 00:00:00;44.99
2018-06-06 01:00:00;48.47
2018-06-06 02:00:00;49.11
2018-06-06 03:00:00;44.11
2018-06-06 04:00:00;42.01
2018-06-06 05:00:00;40.07
2018-06-06 06:00:00;43.09
2018-06-06 07:00:00;60.57
2018-06-06 08:00:00;90.24
2018-06-06 09:00:00;105.76
2018-06-06 10:00:00;112.97
2018-06-06 11:00:00;122.24
2018-06-06 12:00:00;112.05
2018-06-06 13:00:00;112.99
2018-06-06 14:00:00;108.28
2018-06-06 15:00:00;91.56
2018-06-07 08:00:00;87.28
2018-06-07 09:00:00;85.46
2018-06-07 10:00:00;84.72
2018-06-07 11:00:00;87.86
2018-06-07 12:00:00;94.55
2018-06-07 13:00:00;97.48
2018-06-07 14:00:00;97.58
2018-06-07 15:00:00;94.59
2018-06-07 16:00:00;84.98
2018-06-07 17:00:00;77.4
2018-06-07 18:00:00;68.82
2018-06-07 19:00:00;61.59
2018-06-07 20:00:00;51.54
2018-06-07 21:00:00;43.29
2018-06-07 22:00:00;40.63
2018-06-07 23:00:00;35.96
2018-06-08 00:00:00;33.86
2018-06-08 01:00:00;33.01
2018-06-08 02:00:00;31.59
2018-06-08 03:00:00;27.56
2018-06-08 04:00:00;26.08
2018-06-08 05:00:00;26.67
2018-06-08 06:00:00;34.14
2018-06-08 07:00:00;45.69
2018-06-08 08:00:00;66.54
2018-06-08 09:00:00;80.4
2018-06-08 10:00:00;81.53
2018-06-08 12:00:00;83.66
2018-06-08 13:00:00;85.0
2018-06-08 16:00:00;86.09
2018-06-08 17:00:00;85.02
2018-06-08 18:00:00;81.06
2018-06-08 19:00:00;75.41
2018-06-08 20:00:00;64.51
2018-06-08 21:00:00;54.91
2018-06-08 22:00:00;48.68
2018-06-08 23:00:00;42.54
2018-06-09 00:00:00;42.73
2018-06-09 01:00:00;50.47
2018-06-09 02:00:00;44.52
2018-06-09 05:00:00;41.82
2018-06-09 06:00:00;36.62
2018-06-09 07:00:00;37.63
2018-06-09 08:00:00;43.79
2018-06-09 09:00:00;55.03
2018-06-09 10:00:00;58.92
2018-06-09 11:00:00;67.88
2018-06-09 12:00:00;71.22
2018-06-09 13:00:00;79.65
2018-06-09 14:00:00;84.5
2018-06-09 15:00:00;83.16
2018-06-09 16:00:00;71.56
2018-06-09 17:00:00;61.04
2018-06-09 18:00:00;55.24
2018-06-09 22:00:00;54.54
2018-06-09 23:00:00;54.31
2018-06-10 00:00:00;53.65
2018-06-10 01:00:00;53.02
2018-06-10 02:00:00;51.07
2018-06-10 03:00:00;42.49
2018-06-10 06:00:00;39.36
2018-06-10 07:00:00;53.83
2018-06-10 08:00:00;72.15
2018-06-10 09:00:00;82.31
2018-06-10 11:00:00;81.82
2018-06-10 15:00:00;80.93
2018-06-10 16:00:00;72.89
2018-06-10 17:00:00;65.31
2018-06-10 18:00:00;62.66
2018-06-10 19:00:00;58.52
2018-06-10 20:00:00;54.37
2018-06-10 21:00:00;50.73
2018-06-10 22:00:00;48.23
2018-06-10 23:00:00;47.18
2018-06-11 00:00:00;45.9
2018-06-11 01:00:00;46.01
2018-06-11 02:00:00;45.48
2018-06-11 03:00:00;45.43
2018-06-11 04:00:00;44.51
2018-06-11 05:00:00;48.27
2018-06-11 06:00:00;66.89
2018-06-11 11:00:00;79.97
2018-06-11 12:00:00;100.35
2018-06-11 13:00:00;103.21
2018-06-11 18:00:00;101.61
2018-06-11 19:00:00;100.41
2018-06-11 20:00:00;98.94
2018-06-11 21:00:00;98.65
2018-06-12 09:00:00;97.5
2018-06-12 10:00:00;93.68
2018-06-12 11:00:00;94.26
2018-06-12 12:00:00;101.78
2018-06-12 13:00:00;106.17
2018-06-12 14:00:00;100.99
2018-06-12 16:00:00;101.26
2018-06-12 17:00:00;100.96
2018-06-12 18:00:00;95.22
2018-06-12 19:00:00;79.67
2018-06-12 20:00:00;66.07
2018-06-12 21:00:00;60.96
2018-06-12 22:00:00;51.17
2018-06-12 23:00:00;43.96
2018-06-13 00:00:00;38.44
2018-06-13 01:00:00;33.27
2018-06-13 02:00:00;32.0
2018-06-13 03:00:00;26.09
2018-06-13 04:00:00;25.93
2018-06-13 05:00:00;35.26
2018-06-13 06:00:00;42.96
2018-06-13 07:00:00;53.16
2018-06-13 08:00:00;68.13
2018-06-13 09:00:00;84.81
2018-06-13 10:00:00;87.41
2018-06-13 11:00:00;89.09
2018-06-13 12:00:00;88.47
2018-06-13 13:00:00;90.26
2018-06-13 14:00:00;85.5
2018-06-13 15:00:00;82.83
2018-06-13 16:00:00;81.15
2018-06-13 17:00:00;69.86
2018-06-13 18:00:00;63.51
2018-06-13 19:00:00;60.94
2018-06-13 20:00:00;54.09
2018-06-13 21:00:00;46.27
2018-06-13 22:00:00;38.49
2018-06-13 23:00:00;42.53
2018-06-14 00:00:00;53.9
2018-06-14 01:00:00;54.57
2018-06-14 02:00:00;52.47
2018-06-14 03:00:00;51.83
2018-06-14 04:00:00;51.82
2018-06-14 05:00:00;51.23
2018-06-14 06:00:00;51.86
2018-06-14 07:00:00;52.97
2018-06-14 08:00:00;53.43
2018-06-14 09:00:00;56.63
2018-06-14 10:00:00;59.99
2018-06-14 11:00:00;64.2
2018-06-14 12:00:00;69.53
2018-06-14 13:00:00;71.62
2018-06-14 14:00:00;70.9
2018-06-14 15:00:00;66.98
2018-06-14 16:00:00;69.36
2018-06-14 17:00:00;68.72
2018-06-14 18:00:00;71.3
2018-06-14 19:00:00;73.9
2018-06-14 20:00:00;70.81
2018-06-14 21:00:00;70.18
2018-06-14 22:00:00;71.54
2018-06-14 23:00:00;73.72
2018-06-15 00:00:00;75.68
2018-06-15 01:00:00;76.22
2018-06-15 02:00:00;74.94
2018-06-15 03:00:00;74.22
2018-06-15 04:00:00;73.22
2018-06-15 05:00:00;72.55
2018-06-15 06:00:00;69.93
2018-06-15 07:00:00;72.01
2018-06-15 08:00:00;73.99
2018-06-15 09:00:00;74.83
2018-06-15 10:00:00;76.88
2018-06-15 11:00:00;75.58
2018-06-15 12:00:00;74.32
2018-06-15 13:00:00;73.34
2018-06-15 14:00:00;75.05
2018-06-15 15:00:00;77.34
2018-06-15 16:00:00;80.63
2018-06-15 17:00:00;81.26
2018-06-15 18:00:00;76.93
2018-06-15 19:00:00;76.35
2018-06-15 20:00:00;71.5
2018-06-15 21:00:00;79.89
2018-06-15 22:00:00;83.2
2018-06-15 23:00:00;80.06
2018-06-16 00:00:00;65.9
2018-06-16 01:00:00;59.03
2018-06-16 02:00:00;59.07
2018-06-16 03:00:00;59.77
2018-06-16 04:00:00;56.05
2018-06-16 05:00:00;51.44
2018-06-16 06:00:00;53.5
2018-06-16 07:00:00;66.1
2018-06-16 08:00:00;77.62
2018-06-16 09:00:00;84.01
2018-06-16 10:00:00;88.46
2018-06-16 11:00:00;84.69
2018-06-16 12:00:00;86.38
2018-06-16 13:00:00;86.16
2018-06-16 14:00:00;78.94
2018-06-16 15:00:00;75.54
2018-06-16 16:00:00;74.68
2018-06-16 17:00:00;80.6
2018-06-16 18:00:00;80.66
2018-06-16 19:00:00;72.94
2018-06-16 20:00:00;67.17
2018-06-16 21:00:00;61.69
2018-06-16 22:00:00;63.1
2018-06-16 23:00:00;65.17
2018-06-17 00:00:00;61.76
2018-06-17 01:00:00;62.02
2018-06-17 02:00:00;80.65
2018-06-17 03:00:00;81.45
2018-06-17 04:00:00;79.18
2018-06-17 05:00:00;80.28
2018-06-17 06:00:00;79.94
2018-06-17 07:00:00;78.16
2018-06-17 08:00:00;86.29
2018-06-17 09:00:00;90.02
2018-06-17 10:00:00;90.92
2018-06-17 11:00:00;91.43
2018-06-17 12:00:00;83.81
2018-06-17 13:00:00;75.83
2018-06-17 14:00:00;79.44
2018-06-17 15:00:00;90.07
2018-06-17 16:00:00;80.49
2018-06-17 17:00:00;71.79
2018-06-17 18:00:00;86.46
2018-06-17 19:00:00;80.63
2018-06-17 20:00:00;67.64
2018-06-17 21:00:00;61.0
2018-06-17 22:00:00;61.11
2018-06-17 23:00:00;65.15
2018-06-18 00:00:00;83.15
2018-06-18 01:00:00;88.22
2018-06-18 02:00:00;94.47
2018-06-18 03:00:00;91.5
2018-06-18 04:00:00;88.29
2018-06-18 05:00:00;82.34
2018-06-18 06:00:00;75.52
2018-06-18 07:00:00;72.72
2018-06-18 08:00:00;73.3
2018-06-18 09:00:00;72.59
2018-06-18 10:00:00;76.34
2018-06-18 11:00:00;80.09
2018-06-18 12:00:00;79.75
2018-06-18 13:00:00;81.06
2018-06-18 14:00:00;84.33
2018-06-18 15:00:00;88.37
2018-06-18 16:00:00;86.23
2018-06-18 17:00:00;83.27
2018-06-18 18:00:00;78.64
2018-06-18 19:00:00;72.04
2018-06-18 20:00:00;70.46
2018-06-18 21:00:00;63.94
2018-06-18 22:00:00;67.63
2018-06-18 23:00:00;55.73
2018-06-19 00:00:00;51.01
2018-06-19 01:00:00;51.53
2018-06-19 02:00:00;48.88
2018-06-19 03:00:00;47.54
2018-06-19 04:00:00;63.58
2018-06-19 05:00:00;78.57
2018-06-19 06:00:00;77.78
2018-06-19 07:00:00;81.99
2018-06-19 08:00:00;80.28
2018-06-19 09:00:00;80.8
2018-06-19 10:00:00;81.26
2018-06-19 11:00:00;82.33
2018-06-19 12:00:00;84.56
2018-06-19 13:00:00;85.24
2018-06-19 14:00:00;87.8
2018-06-19 15:00:00;84.56
2018-06-19 16:00:00;92.31
2018-06-19 17:00:00;88.99
2018-06-19 18:00:00;90.33
2018-06-19 19:00:00;92.1
2018-06-19 20:00:00;84.96
2018-06-19 21:00:00;73.1
2018-06-19 22:00:00;69.41
2018-06-19 23:00:00;59.97
2018-06-20 00:00:00;45.37
2018-06-20 01:00:00;43.7
2018-06-20 02:00:00;46.8
2018-06-20 03:00:00;44.62
2018-06-20 04:00:00;38.54
2018-06-20 05:00:00;43.32
2018-06-20 06:00:00;51.6
2018-06-20 07:00:00;60.35
2018-06-20 08:00:00;66.13
2018-06-20 09:00:00;74.4
2018-06-20 10:00:00;81.24
2018-06-20 11:00:00;83.99
2018-06-20 12:00:00;88.78
2018-06-20 13:00:00;97.48
2018-06-20 14:00:00;100.98
2018-06-20 15:00:00;95.89
2018-06-20 16:00:00;99.88
2018-06-20 17:00:00;100.69
2018-06-20 18:00:00;91.91
2018-06-20 19:00:00;76.09
2018-06-20 20:00:00;57.43
2018-06-20 21:00:00;55.86
2018-06-20 22:00:00;56.75
2018-06-20 23:00:00;58.88
2018-06-21 00:00:00;57.73
2018-06-21 01:00:00;57.09
2018-06-21 02:00:00;55.82
2018-06-21 03:00:00;54.59
2018-06-21 04:00:00;53.16
2018-06-21 05:00:00;55.39
2018-06-21 06:00:00;61.6
2018-06-21 07:00:00;86.77
2018-06-21 08:00:00;96.44
2018-06-21 09:00:00;100.39
2018-06-21 10:00:00;106.59
2018-06-21 11:00:00;115.59
2018-06-21 12:00:00;115.88
2018-06-21 13:00:00;111.75
2018-06-21 14:00:00;115.49
2018-06-21 15:00:00;123.65
2018-06-21 16:00:00;120.13
2018-06-21 17:00:00;95.22
2018-06-21 18:00:00;86.06
2018-06-21 19:00:00;71.66
2018-06-21 20:00:00;75.9
2018-06-21 21:00:00;86.15
2018-06-21 22:00:00;87.97
2018-06-21 23:00:00;77.17
2018-06-22 00:00:00;64.15
2018-06-22 01:00:00;55.88
2018-06-22 02:00:00;51.38
2018-06-22 03:00:00;48.74
2018-06-22 04:00:00;42.11
2018-06-22 05:00:00;38.18
2018-06-22 06:00:00;41.17
2018-06-22 07:00:00;42.05
2018-06-22 08:00:00;40.82
2018-06-22 09:00:00;37.37
2018-06-22 10:00:00;40.06
2018-06-22 11:00:00;52.06
2018-06-22 12:00:00;52.74
2018-06-22 13:00:00;54.78
2018-06-22 14:00:00;59.3
2018-06-22 15:00:00;63.53
2018-06-22 16:00:00;63.55
2018-06-22 17:00:00;62.54
2018-06-22 18:00:00;67.46
2018-06-22 19:00:00;67.63
2018-06-22 20:00:00;68.48
2018-06-22 21:00:00;63.5
2018-06-22 22:00:00;56.45
2018-06-22 23:00:00;60.45
2018-06-23 00:00:00;52.92
2018-06-23 01:00:00;49.41
2018-06-23 02:00:00;41.13
2018-06-23 03:00:00;35.71
2018-06-23 04:00:00;34.29
2018-06-23 05:00:00;38.36
2018-06-23 06:00:00;46.99
2018-06-23 07:00:00;51.19
2018-06-23 08:00:00;56.45
2018-06-23 09:00:00;59.45
2018-06-23 10:00:00;59.89
2018-06-23 11:00:00;63.84
2018-06-23 12:00:00;68.53
2018-06-23 13:00:00;66.49
2018-06-23 14:00:00;68.08
2018-06-23 15:00:00;68.52
2018-06-23 16:00:00;68.89
2018-06-23 17:00:00;71.23
2018-06-23 18:00:00;69.75
2018-06-23 19:00:00;69.62
2018-06-23 20:00:00;70.95
2018-06-23 21:00:00;72.22
2018-06-23 22:00:00;63.36
2018-06-23 23:00:00;49.61
2018-06-24 00:00:00;48.36
2018-06-24 01:00:00;47.21
2018-06-24 02:00:00;54.93
2018-06-24 03:00:00;49.75
2018-06-24 04:00:00;49.09
2018-06-24 05:00:00;53.84
2018-06-24 06:00:00;51.72
2018-06-24 07:00:00;51.27
2018-06-24 08:00:00;51.66
2018-06-24 09:00:00;53.68
2018-06-24 10:00:00;54.28
2018-06-24 11:00:00;55.45
2018-06-24 12:00:00;56.93
2018-06-24 13:00:00;62.5
2018-06-24 14:00:00;67.37
2018-06-24 15:00:00;67.89
2018-06-24 16:00:00;66.24
2018-06-24 17:00:00;58.7
2018-06-24 18:00:00;54.81
2018-06-24 19:00:00;50.8
2018-06-24 20:00:00;45.47
2018-06-24 21:00:00;39.08
2018-06-24 22:00:00;37.41
2018-06-24 23:00:00;38.41
2018-06-25 00:00:00;43.53
2018-06-25 01:00:00;39.61
2018-06-25 02:00:00;39.77
2018-06-25 03:00:00;42.62
2018-06-25 04:00:00;41.73
2018-06-25 05:00:00;34.04
2018-06-25 06:00:00;32.81
2018-06-25 07:00:00;40.75
2018-06-25 08:00:00;44.63
2018-06-25 09:00:00;51.02
2018-06-25 10:00:00;48.98
2018-06-25 11:00:00;51.88
2018-06-25 12:00:00;50.92
2018-06-25 13:00:00;52.56
2018-06-25 14:00:00;56.07
2018-06-25 15:00:00;56.6
2018-06-25 16:00:00;57.76
2018-06-25 17:00:00;55.11
2018-06-25 18:00:00;49.97
2018-06-25 19:00:00;32.57
2018-06-25 20:00:00;25.13
2018-06-25 21:00:00;26.53
2018-06-25 22:00:00;29.73
2018-06-25 23:00:00;29.82
2018-06-26 00:00:00;31.15
2018-06-26 01:00:00;32.43
2018-06-26 02:00:00;28.3
2018-06-26 03:00:00;31.04
2018-06-26 04:00:00;23.92
2018-06-26 05:00:00;26.22
2018-06-26 06:00:00;30.78
2018-06-26 07:00:00;41.04
2018-06-26 08:00:00;53.05
2018-06-26 09:00:00;53.07
2018-06-26 10:00:00;60.39
2018-06-26 11:00:00;61.15
2018-06-26 12:00:00;61.05
2018-06-26 13:00:00;66.56
2018-06-26 14:00:00;62.97
2018-06-26 15:00:00;64.07
2018-06-26 16:00:00;67.34
2018-06-26 17:00:00;67.02
2018-06-26 18:00:00;65.99
2018-06-26 19:00:00;68.8
2018-06-26 20:00:00;65.05
2018-06-26 21:00:00;56.1
2018-06-26 22:00:00;54.01
2018-06-26 23:00:00;50.72
2018-06-27 00:00:00;39.81
2018-06-27 01:00:00;37.16
2018-06-27 02:00:00;35.54
2018-06-27 03:00:00;36.75
2018-06-27 04:00:00;32.35
2018-06-27 05:00:00;32.51
2018-06-27 06:00:00;35.17
2018-06-27 07:00:00;51.71
2018-06-27 08:00:00;61.93
2018-06-27 09:00:00;67.39
2018-06-27 10:00:00;69.55
2018-06-27 11:00:00;72.33
2018-06-27 12:00:00;76.36
2018-06-27 13:00:00;74.22
2018-06-27 14:00:00;73.24
2018-06-27 15:00:00;73.79
2018-06-27 16:00:00;70.89
2018-06-27 17:00:00;72.29
2018-06-27 18:00:00;74.97
2018-06-27 19:00:00;79.12
2018-06-27 20:00:00;81.07
2018-06-27 21:00:00;71.12
2018-06-27 22:00:00;69.22
2018-06-27 23:00:00;73.86
2018-06-28 00:00:00;72.06
2018-06-28 01:00:00;68.4
2018-06-28 02:00:00;70.33
2018-06-28 03:00:00;74.22
2018-06-28 04:00:00;69.71
2018-06-28 05:00:00;61.94
